dt,source,domain,url,title,summary,image,brief,body,raw_page,from
2016-3-25,中安在线,,http://cul.anhuinews.com/system/2016/03/25/007277889.shtml,安徽文化地理：徽州的居所中安在线-徽文化频道,,," 徽州村庄. 古村汪口. 村庄街景. 胡适故居. 导读. 随着西晋“永嘉之乱”、盛唐“安史之乱”
和北宋“靖康之乱”，中国历史上出现了三次大规模人口南迁，徽州 ",,,
2016-8-1,中安在线,,http://cul.anhuinews.com/system/2016/08/01/007424766.shtml,黄山市打造靓丽“文化名片” 中安在线-徽文化频道,,," 7月25日下午，黄山市委宣传部与市直有关部门负责人同黄山市部分自发参加2016
年深圳文博会的企业代表座谈，听取与会代表对黄山市“十三五”徽 ",,,
2016-11-23,中安在线,,http://cul.anhuinews.com/system/2016/11/23/007512392.shtml,歙县瓷烛台赏析中安在线-徽文化频道,,," 上海博物馆是我国著名的古代艺术博物馆之一，收藏有各类珍贵文物14万件。由于明
清至民国时期，很多徽州人生活在上海及其附近，留下了大量 ",,,
2016-1-7,中安在线,,http://cul.anhuinews.com/system/2016/01/07/007166331.shtml,以徽州文化生态赖以存生发展的徽派建筑（图）-徽文化-中安在线,,," 一、徽州文化内涵、特性和历程徽州文化是古徽州(一府六县)物质文明和精神文明的
总和，是中国传统文化的标本。徽州宗族是其形成的社会基础， ",,,
2016-8-18,中安在线,,http://cul.anhuinews.com/system/2016/08/18/007439892.shtml,学子体验徽文化：重温那悠久的时光(图) 中安在线-徽文化频道,,," 今年暑假，浙江传媒学院电视艺术学院“走进徽派”暑期实践团队一行8人来到了黟县
宏村开展以拍摄徽派建筑为辅、探寻徽州文化为核心的暑期实践 ",,,
2016-10-11,中安在线,,http://cul.anhuinews.com/system/2016/10/11/007478226.shtml,纪录片《花鼓纪》登陆央视中安在线-徽文化频道,,," 由凤阳县委宣传部与央视联合摄制的7集大型纪录片《花鼓纪》10月8日起在央视11套
陆续播出。该片以全景视角，讲述国家级非物质文化遗产——凤 ",,,
2016-9-20,中安在线,,http://cul.anhuinews.com/system/2016/09/20/007464649.shtml,韩再芬携名家演绎黄梅戏经典折子戏（图） 中安在线-徽文化频道,,," 再芬剧院在韩再芬的带领下成功地创作了《徽州女人》、《徽州往事》等经典原创黄梅戏
剧目，并凭借它们两次荣获中国戏剧最高奖“梅花奖”。“再芬黄梅· ",,,
2016-7-19,中安在线,,http://cul.anhuinews.com/system/2016/07/19/007414127.shtml,安徽饮食文化，你了解吗？ 中安在线-徽文化频道,,," 安徽风味包括皖南、沿江、沿淮之地的菜点特色。皖南菜点是安徽风味的主要代表。它
包括黄山、歙县(古徽州)、屯溪等地。皖南菜肴讲究火功。以善于 ",,,
2016-12-21,中安在线,,http://cul.anhuinews.com/system/2016/12/21/007531581.shtml,安徽：宣纸纪念产品正式挂牌上市交易中安在线-徽文化频道,,," 人民网讯12月19日，随着一声金锣声响，交易代码为901015的《九五至尊纪念宣纸》
挂牌成功，正式上线登陆安徽文化艺术品交易中心。作为世界非遗 ",,,
2016-12-30,中安在线,,http://cul.anhuinews.com/system/2016/12/30/007537769.shtml,合肥：“非遗”作品迎新年中安在线-徽文化频道,,," 昨日，合肥非物质文化遗产“庐州蛋雕”传承人王剑正在创作鸡年题材蛋雕作品。为
迎接农历鸡年的到来，王剑创作了《鸡年大吉》、《金鸡报晓》、《鸡年 ",,,
2016-2-18,中安在线,,http://cul.anhuinews.com/system/2016/02/18/007223184.shtml,影视镜头里的“徽文化”：让人沉醉徽文化频道中安在线,,," 近日，黄山呈坎迎来央视综艺节目的录制。 记者潘成摄. 近年来，一些影视剧和综艺
节目纷纷来到黄山市取景拍摄，厚重的历史文化积淀、独特的人文 ",,,
2016-10-10,中安在线,,http://cul.anhuinews.com/system/2016/10/10/007477691.shtml,黄梅戏优秀剧目《唐诗宋词》安庆上演中安在线-徽文化频道,,," 据安庆新闻网消息，用黄梅音乐对接古典之雅，用音舞诗画演绎唐诗宋词，一幕幕
诗意的情景再现……10月8日晚，2016年安庆“十一”黄梅戏展演周 ",,,
2008-1-15,中安在线,,http://cul.anhuinews.com/system/2008/01/15/001932451.shtml,"徽文化生态保护区获批婺源、绩溪纳入-徽文化,婺源,绩溪-中安在线-徽 ...",,," “1月4日，我从文化部拿到正式批复，黄山市现属区域及绩溪县、江西婺源县一起，被
批准设为国家级徽州文化生态保护实验区，安徽与江西共同实施 ",,,
2016-1-25,中安在线,,http://cul.anhuinews.com/system/2016/01/25/007192641.shtml,略谈安徽地域文化的流变和形成-徽文化-中安在线,,," 皖文化”是安徽文化较为通用的简称，也有将安徽文化简称为“徽文化”的，视徽州文化
为徽文化的一部分。对此，笔者认为，无论是将“皖文化”还是把“徽 ",,,
2016-7-25,中安在线,,http://cul.anhuinews.com/system/2016/07/25/007418942.shtml,安徽将打造黄梅戏影视文化特区中安在线-徽文化频道,,," 日前，安徽省文化厅在一份政协委员提案回复中表示，将把黄梅戏影视文化特区建设
提到议事日程，努力推动黄梅戏影视文化特区在合肥落地、生根、 ",,,
2016-7-6,中安在线,,http://cul.anhuinews.com/system/2016/07/06/007402380.shtml,中安在线－徽文化,,," 7月3日，“徽派版画(巡回)邀请展”首站“歙县展”在歙县徽派版画博物馆开幕。 据了解，
本次受邀的35位参展作者均为在徽派版画领域有重大影响力的 ",,,
2016-11-9,中安在线,,http://cul.anhuinews.com/system/2016/11/09/007501326.shtml,陈晓明书画作品展在合肥举办中安在线-徽文化频道,,," 中安在线讯11月8日，陈晓明书画作品展在合肥安徽画廊开展。本次展览由安徽省
文化馆、全省文化馆活动联盟、广德县文广新局主办，广德县文化馆 ",,,
2008-7-11,中安在线,,http://cul.anhuinews.com/system/2008/07/11/002061549.shtml,徽文化出版精品展销月今启动-徽文化-中安在线-徽文化,,," 《徽州文化全书》（之徽州戏曲）. 《鬼吹灯》（之精绝古城）. “一生痴绝处，无梦到徽州”，
明代戏剧家汤显祖曾对神秘的徽文化发出这样的喟叹。与深圳的 ",,,
2016-12-26,中安在线,,http://cul.anhuinews.com/system/2016/12/26/007534325.shtml,2017铜陵新年音乐会精彩上演中安在线-徽文化频道,,," 中安在线讯据铜陵新闻网报道，12月25日晚，2017铜陵新年音乐会在市行政会议
中心礼堂精彩上演，来自奥地利的维也纳之声交响乐团为铜陵市民 ",,,
2015-5-8,中安在线,,http://cul.anhuinews.com/system/2015/05/08/006788113.shtml,话剧《徽商传奇》亮相国家大剧院（图） 徽文化频道中安在线,,," 5月7日晚，话剧《徽商传奇》在北京国家大剧院上演。记者夏胜为/摄. 这是一出关于徽
商徽人徽文化的诚实之剧，一部探索中国话剧民族化道路的创新 ",,,
2016-1-27,中安在线,,http://cul.anhuinews.com/system/2016/01/27/007196317.shtml,徽菜介绍，及经典菜肴推荐徽文化频道中安在线,,," 徽菜，又名皖菜。安徽省位于华东的西北部，因春秋时曾属皖国，又有著名的皖山，
所以简称皖。安徽是历代政治、经济和文化比较发达的地区。",,,
2016-11-11,中安在线,,http://cul.anhuinews.com/system/2016/11/11/007503935.shtml,界首渔鼓传承有了新希望中安在线-徽文化频道,,," 苗清臣老人教学生表演界首渔鼓。 中安在线讯据阜阳新闻网消息11月7日下午，73岁
的省级非遗界首渔鼓传承人苗清臣老人骑着电动三轮车，赶往界 ",,,
2014-7-9,中安在线,,http://cul.anhuinews.com/system/2014/07/09/006482177.shtml,胡宏坤摄影作品入选巴黎《中国徽文化》安徽风情图片展徽文化频道 ...,,," 今年5-6月，由安徽省外宣办、外事办、新华社安徽分社主办的《中国徽文化》安徽风情
图片展在法国巴黎展出，我县摄影家协会副主席、县市监局政策 ",,,
2016-6-12,中安在线,,http://cul.anhuinews.com/system/2016/06/12/007380727.shtml,长篇小说《新安家族》精华版出版（图） 中安在线-徽文化频道,,," 精华版《新安家族》. 日前，长篇小说《新安家族》精华版由安徽文艺出版社隆重推出。 
长篇小说《新安家族》由省文联、省作协名誉主席季宇创作，是一部 ",,,
2016-3-29,中安在线,,http://cul.anhuinews.com/system/2016/03/29/007282642.shtml,传统徽文化折服华裔少年传统文化海外流行中安在线-徽文化频道,,," 在社区居民们的带领下，这群少年沉浸在传统文化中流连忘返。 传统徽文化折服华裔
少年. “青团色泽碧绿，可以根据个人口味包豆沙、咸菜等，食用 ",,,
2016-4-6,中安在线,,http://cul.anhuinews.com/system/2016/04/06/007293774.shtml,中国“新徽派”美术作品展在东京举办-徽文化-中安在线,,," 日本前首相鸠山由纪夫. 部分参展作品. 名为“中国'新徽派'美术作品展”的艺术交流
活动5日在位于日本东京的东京中国文化中心开幕，展览为期10天， ",,,
2016-1-12,中安在线,,http://cul.anhuinews.com/system/2016/01/12/007173271.shtml,任泽锋:传统文化滋养民族精神徽文化频道中安在线,,," 徽州历史悠久。据考证，早在6000年前，岭(即徽岭)南北就有人类活动。公元前221年
，秦朝统一天下，始置黟县、歙县，二县隶属鄣郡，汉朝改为丹阳 ",,,
2016-11-4,中安在线,,http://cul.anhuinews.com/system/2016/11/04/007497997.shtml,安徽马派皮影：一个人的坚守中安在线-徽文化频道,,," 【解说】. 谈及皮影，人们首先想到的是山西皮影。然而，在安徽也有一支皮影队伍，那
就是马派皮影。 马派皮影，最初起源于皖北地区，至今已经有130 ",,,
2016-3-4,中安在线,,http://cul.anhuinews.com/system/2016/03/04/007246824.shtml,《徽州老照片》影像故事忆念徽州中安在线-徽文化频道,,," 书内收录的老照片. 近日，由安徽日报社退休资深记者程嘉楷主编、山东画报出版社
出版的《徽州老照片》一书在黄山市举行首发仪式。 《徽州老照片》 ",,,
2016-9-30,中安在线,,http://cul.anhuinews.com/system/2016/09/30/007473820.shtml,新创话剧《淮河新娘》公演反响热烈中安在线-徽文化频道,,, 当前位置： 您当前的位置： 徽文化 ＞ 文化新闻 ,,,
