url,segments
http://news.hf365.com/system/2016/07/29/015033222.shtml,"“ 合肥 龙虾 ” 要 打 “ 虾 都 ” 文化 牌
"
http://ah.anhuinews.com/system/2016/12/19/007529625.shtml,"昆仑山 下 江淮 情 “ 徽 式 ” 援 疆 驻 和 田
"
http://ah.anhuinews.com/system/2016/10/26/007490466.shtml,"黄梅戏 《 小 乔 初 嫁 》 亮相 中国 艺术节
"
http://ah.anhuinews.com/system/2016/08/23/007442769.shtml,"安徽 务实 高效 推进 徽商 大会 筹备 工作
"
http://ah.anhuinews.com/system/2016/11/06/007498981.shtml,"为 建设 “ 五 大 发展 ” 美好 安徽 营造 良好 的 舆论 氛围
"
http://travel.sohu.com/20160225/n438445632.shtml,"祁门 祁 心| 一 位 用 脚步 丈量 徽州 的 道上 大哥
"
http://ah.anhuinews.com/system/2016/11/22/007510639.shtml,"皖籍 作家 文化 散文集 《 皖美 如初 》 获 优秀 图书奖
"
http://ah.anhuinews.com/system/2016/12/07/007521257.shtml,"李 锦 斌 深入 芜湖市 调研 经济社会 发展 情况 ( 图 )
"
http://sports.sina.com.cn/run/2016-04-19/doc-ifxriqqx3045815.shtml,"2016 黄 山歙 ( s hè ) 县 第三 届 国际 马拉松 报名 开启
"
http://ah.anhuinews.com/system/2016/11/18/007508409.shtml,"“ 古皖 文化 ” 焕生机
"
http://ah.anhuinews.com/system/2016/10/19/007484750.shtml,"李 锦斌 李 国英 巡视 徽商 大会 展馆
"
http://ah.anhuinews.com/system/2016/09/23/007467791.shtml,"安徽 16 市 市长 徽商 大会 为 家乡 “ 代言 ”
"
http://ah.anhuinews.com/system/2016/10/23/007488190.shtml,"文化 “ 盛宴 ” 蚌埠 花鼓 灯 艺术 交流 展演 周 启动 ( 图 )
"
http://ah.anhuinews.com/system/2016/10/19/007484694.shtml,"徽商 大会 举办 “ 电 商 安徽 ” 推介会 12 个 项目 落户 安徽
"
http://news.hexun.com/2016-10-22/186537560.html,"2016 中国 国际 徽商 大会 · 徽商 论坛 在 合肥 举行
"
http://ah.anhuinews.com/system/2016/09/19/007463542.shtml,"【 治国 理 政新 实践 · 安徽 篇 】 安徽 构建 量化 评价 体系 "" 八 个 强 "" 助力 文化 强...
"
http://travel.sohu.com/20160708/n458424393.shtml,"相知 徽州 相遇 锦江
"
http://ah.anhuinews.com/system/2016/12/23/007532918.shtml,"合肥 地铁 “ 包公 ” 搭乘 一 号 线
"
http://news.anhuinews.com/system/2016/11/10/007503160.shtml,"“ 感知 中国 · 西部 文化 美国 行 ” 活动 在 休斯敦 拉开 帷幕
"
http://ah.anhuinews.com/system/2016/11/25/007513510.shtml,"六安 教育 系统 两 贪官 获刑 并 处罚金
"
http://news.xinhuanet.com/city/2016-07/22/c_129166014.htm,"争 “ 夜郎 ” 之 名 ： 同 质化 旅游 规划 应 缓行
"
http://ah.anhuinews.com/system/2016/12/08/007522534.shtml,"再 芬 黄梅 合肥 第六 季 演出 开启
"
http://ah.anhuinews.com/system/2016/12/05/007519467.shtml,"宣城 深入 实施 “ 生态 立 市 、 工业 强 市 、 文化 名 市 ” 三 大 战略
"
http://ah.anhuinews.com/system/2016/12/07/007521265.shtml,"16 家 皖企 投资 “ 一 带 一 路 ” 沿线 国家 新 签 项目 15 个
"
http://sh.eastday.com/m/20160912/u1ai9728718.html,"国内 首 家 一站式 民 宿 平台 上 线 打造 民 宿 产业 生态 圈
"
http://ah.anhuinews.com/system/2016/11/21/007510079.shtml,"“ 真元·丝域 ” 杯 安徽省 第二 届 旗袍 模特 大赛 即 将 开赛
"
http://www.js.xinhuanet.com/2016-11/14/c_1119908513.htm,"“ 重走 徽 杭 古道 体验 徽商 文化 ” 徒步 挑战赛 开走
"
http://news.hf365.com/system/2016/09/30/015104423.shtml,"十一 黄 金周 合肥 万 达 乐园 免费 请 小朋友 来 玩 啦
"
http://ah.anhuinews.com/system/2016/12/07/007521479.shtml,"合肥市 公开 招聘 150 名 地铁 1 号 线 辅 警
"
http://ah.anhuinews.com/system/2016/06/02/007373563.shtml,"合肥 万 达 城 将 于 国庆 前 开业 预计 年 接待 游客 2000万 人次
"
http://sc.people.com.cn/n2/2016/1009/c345167-29108708.html,"秋季 中国 最 美 30 个 胜地 等 你 来 旅游 !
"
http://zaozhuang.sdnews.com.cn/xnc/201612/t20161216_2176992.htm,"天 之 缘 玉器 公司 成为 枣庄市 唯一 入选 山东省 工业 旅游 示范点 单位
"
http://travel.sohu.com/20160801/n462042807.shtml,"G 20 杭州 峰会 期间 市民 出游 导引 （ 一 ）
"
http://bj.people.com.cn/n2/2016/0615/c82840-28512651.html,"北京 茶文化 盛会 "" 两 展 一 节 "" 下周 举行 黄 山茶 展徽 州 文化
"
http://ah.anhuinews.com/system/2016/12/03/007519251.shtml,"再 芬 黄梅 又 来 合肥 赴约 莎翁 名著 变身 黄梅 雅韵
"
http://news.xinhuanet.com/politics/2016-08/29/c_129259477.htm,"台湾 纸艺 在 合肥 展出
"
http://ah.anhuinews.com/system/2016/10/25/007489371.shtml,"文化 使者 钱金 贤 ： 扎根 乡村 守护 精神 家园 传递 社会 正 能量
"
http://news.anhuinews.com/system/2016/12/02/007518415.shtml,"2017年 节假日 放假 安排 出炉 中秋 国庆 共 放 8 天 假
"
http://ah.anhuinews.com/system/2016/12/07/007521304.shtml,"中国 音乐家 协会 第九 期 专题 研讨班 在 合肥 开班
"
http://ah.anhuinews.com/system/2016/08/13/007435920.shtml,"第四 届 徽商 奥斯卡 全球 年度 盛典 在 合肥 举行
"
http://ah.anhuinews.com/system/2016/12/04/007519345.shtml,"省 文化 体制 改革 和 发展 工作 领导 小组 召开 会议
"
http://finance.sina.com.cn/stock/t/2016-10-28/doc-ifxxfysn7902044.shtml,"莱茵 达 体育 发展 股份 有限公司 2016 第三季度 报告
"
http://www.china.com.cn/news/txt/2015-02/13/content_34814887.htm,"徽 文化 展览 走 进 台北 ( 图 )
"
http://news.163.com/16/1028/12/C4FD2D1A000187VG.html,"2016 国际 徽商 大会 ： 补足 人才 短 板 助力 安徽 发展 站上 更 高
"
http://culture.people.com.cn/n/2015/0509/c87423-26973818.html,"话剧 《 徽商 传奇 》 亮相 国家 大 剧院 演绎 "" 徽商 徽 人 徽 文化 ""
"
http://news.winshang.com/html/060/2520.html,"合肥 万 达 文 旅 城 二 期 、 三 期 项目 将 启动 投资 200亿 元
"
http://ah.anhuinews.com/system/2016/12/18/007529151.shtml,"首 届 李鸿 章 文化节 开幕 现代 大厨 复原 李鸿章 寿宴 菜单
"
http://ah.anhuinews.com/system/2016/10/19/007484693.shtml,"徽商 大会 举行 “ 创业 江淮 ” 专题 活动 搭 建 双 创 对接 服务 平台
"
http://ah.anhuinews.com/system/2016/08/01/007424774.shtml,"安徽 新 创 话剧 《 淮河 新娘 》 将 于 9月 26日 首演
"
http://ah.anhuinews.com/system/2016/10/19/007484712.shtml,"阿里巴巴 总裁 金 建 杭 透露 ： 28万 淘宝 安徽 店 主将 成 新 徽商
"
http://ah.anhuinews.com/system/2016/10/06/007475089.shtml,"安徽 巢湖 农田 内 挖 出 一 具 女尸 生前 或 遭 强奸 ( 视频 )
"
http://www.chinaqw.com/jjkj/2016/08-02/97467.shtml,"清华 公共 管理 学院 院长 ： 创业 海归 应 发挥 三 作用
"
http://www.chinanews.com/cul/2016/03-30/7817782.shtml,"安徽 黄山 设计师 “ 设计 扶贫 ” 传承 徽
"
http://www.hb.xinhuanet.com/2016-05/31/c_1118965387.htm,"黄梅戏 领军人 韩 再 芬 携 大戏 登陆 武汉 不惧 戏迷 挑剔
"
http://news.cri.cn/20161119/e6526892-1a19-2983-af78-40fbbe2083a0.html,"保加利亚 大 V奈婉娜 ： 一 座 让 我 心潮澎湃 的 城市
"
http://ah.anhuinews.com/system/2016/09/23/007468621.shtml,"徽 喜鹊 工作室 成立 打造 安徽 政务 两 微 一站式 服务 新 标杆
"
http://society.people.com.cn/n1/2016/0812/c403307-28631480.html,"碧山 书局 祠堂 里 的 阅读 空间
"
http://ah.anhuinews.com/system/2016/12/07/007521276.shtml,"安徽省 44 家 楼盘 和 中介 机构 涉嫌 价格 违法 被 查处
"
http://ah.anhuinews.com/system/2016/12/09/007523073.shtml,"安徽 在 售 二手房 需 明码 标价 各项 核心 价格 要素 一次性 公示
"
http://ah.anhuinews.com/system/2016/11/15/007505555.shtml,"合肥 地铁 1 号 线 有 列车 厢 包公 "" 坐镇 ""
"
http://ah.anhuinews.com/system/2016/11/02/007496772.shtml,"著名 书画家 曾 来 德 将 做客 “ 大湖 之 约 ” 讲述 书法 艺术 与 中国 文化
"
http://ah.anhuinews.com/system/2016/12/14/007526279.shtml,"千年 古 村 斥资 百万 引入 净水 工程
"
http://www.infzm.com/content/117572,"黄山 复 名 徽州 大 讨论 更 多 的 博弈 在 改名 之外
"
http://ah.anhuinews.com/system/2016/12/04/007519356.shtml,"女 乘客 用 儿子 公交 卡 遭 没收 强 拽 方向盘 致 两 乘 客伤
"
http://travel.sohu.com/20160926/n469224357.shtml,"当 包公 遇见 夏威夷
"
http://ah.anhuinews.com/system/2016/12/06/007520410.shtml,"安徽 农产品 出口 连续 三 个 月 保持 增长
"
http://news.hf365.com/system/2016/09/26/015099686.shtml,"第十 届 合肥 文博 会 参观者 超过 100万 人次
"
http://cul.sohu.com/20160628/n456771979.shtml,"[ 致 我们 正在 消逝 的 文化 印记 ] 青瓦 白 墙 梦 徽州
"
http://ah.anhuinews.com/system/2016/12/06/007520411.shtml,"2017 年度 国家 农业 综合 开发 产业化 项目 开始 申报
"
http://travel.hf365.com/system/2016/05/17/014969462.shtml,"全域 旅游 的 先行者 —— 合肥 万 达 国际 度假区 迎接 “ 未来 ”
"
http://ah.anhuinews.com/system/2016/09/27/007470504.shtml,"黄山 歙县 方 家 村 : 渐行渐远 的 徽州 古 村落
"
http://www.ah.gov.cn/UserData/DocHtml/1/2016/8/24/2577054668509.html,"第三 届 文化 惠民 消费 季 活动 26日 启幕
"
http://ah.anhuinews.com/system/2016/09/21/007465735.shtml,"歙县 ： 旗袍 穿 出 女人 魅
"
http://ah.anhuinews.com/system/2016/12/09/007523096.shtml,"安徽省 本科 院校 或将 适度 控制 出 省 招生 规模
"
http://news.anhuinews.com/system/2016/12/02/007519225.shtml,"采访团 走 进 东兰 铜鼓 博物馆 感受 千 年 铜鼓 文化 ( 图 )
"
http://ah.anhuinews.com/system/2016/10/19/007484698.shtml,"徽商 大会·皖台 投资 合作 对接 会 成功 举办
"
http://travel.sina.com.cn/ah_anhui_1883-xiangqing-gonglue/,"歙县 行 徽 山 徽 水 徽 文化
"
http://ah.anhuinews.com/system/2016/06/02/007372396.shtml,"芜 黄 高速 明年 6月 开工
"
http://ah.anhuinews.com/system/2016/12/08/007522122.shtml,"京九 铁路 最 大 编组站 阜阳 北 编组站 启动 改造
"
http://ah.anhuinews.com/system/2016/12/15/007527131.shtml,"合肥 都市圈 城镇 体系 规划 提交 审议
"
http://www.ah.chinanews.com/news/2016/1122/34494.shtml,"安徽 传统 村落 不 能 建 大型 广场
"
http://ah.anhuinews.com/system/2016/12/10/007523960.shtml,"中科院 技术 助 低产田 增收 在 安徽 技术 示范 推广 30万 亩
"
http://ah.anhuinews.com/system/2016/11/08/007500213.shtml,"“ 表态 ” 之后 ， 重在 “ 表现 ”
"
http://ah.anhuinews.com/system/2016/11/09/007502208.shtml,"徽 杭 古道 列入 国家 《 山地 户外 运动 产业 发展 规划 》
"
http://ah.anhuinews.com/system/2016/12/02/007518379.shtml,"安徽 五 企业 入选 国家 技术 创新 示范 企业
"
http://www.ah.xinhuanet.com/20161020/3495470_c.html,"游 安徽 不得不 玩 的 十条 精品 线路
"
http://china.cnr.cn/yaowen/20151204/t20151204_520684215.shtml,"[ 致 我们 正在 消逝 的 文化 印记 ] 徽州 韵味
"
http://365jia.cn/news/2016-02-02/968CC23B991FA4C6.html,"徽 晚 临时 调档 提前 至 本周 五丫 蛋 王 小利 新作 融
"
http://sh.people.com.cn/n2/2016/0623/c134768-28550841.html,"“ 中国 艺术 文化 ” 主题 展 亮相 美国 国际 品牌 授权 博览会
"
http://www.chinanews.com/cj/2016/07-07/7930665.shtml,"合福 高铁 开通 一 周年 ： 强力 带动 皖赣 闽 旅游 经济 升温
"
http://sports.sina.com.cn/run/2016-04-10/doc-ifxrcizs7175735.shtml,"2016 首 届 黄山 徽州 马拉松 安全 开 跑 刘 国 正 领跑
"
http://news.sina.com.cn/o/2016-11-04/doc-ifxxnffr6725273.shtml,"大学生 文明 旅游 背包客 慢步 徽州
"
http://travel.sohu.com/20160629/n456980877.shtml,"会员 活动 | 你 能 帮 我 抓 个 小 螃蟹 吗 ？
"
http://gotrip.zjol.com.cn/system/2016/12/05/021390246.shtml,"“ 梦里 徽州 — 歙县 ” 遇见 冬季 最 美 的 你 冬 游 活动 早 知道
"
http://www.chinanews.com/cul/2016/05-28/7886414.shtml,"徽州 工匠 的 坚守 ： 一生 做好 一 件 事
"
http://news.stnn.cc/gzh/2016/1103/370589.shtml,"第240 期 注意 了 ！ 同一天 ， 11月 1日 ， 习近平 在 两 个 重要 会议 上 都 强调 了 ...
"
http://ori.hangzhou.com.cn/ornews/content/2016-07/14/content_6243967.htm,"G 20 峰会 期间 杭州 人 可 免费 游 黄山 约 吗 ？
"
http://news.hf365.com/system/2016/05/18/014970113.shtml,"徽派 古建筑 匠心 虽 在 传承 堪忧
"
http://news.hf365.com/system/2016/05/19/014971918.shtml,"为 文物 办理 “ 身份证 ”
"
http://news.sina.com.cn/o/2016-10-23/doc-ifxwzuci9316763.shtml,"第三 届 中国 徽州 国际 乡村 慢步 大会 开幕
"
http://news.eastday.com/c/20160504/u1a9340478.html,"探寻 中国 最 美 古 村落 婺源 篁岭古村 成 长 记 ( 图 )
"
http://www.chinanews.com/hr/2016/08-12/7970740.shtml,"泰国 安徽 商会 会长 ： 愿 为 皖泰 经贸 合作 “ 牵线搭桥 ”
"
http://news.xinhuanet.com/city/2016-10/12/c_129318882.htm,"城市 是 文化 的 容器
"
http://www.gd.xinhuanet.com/newscenter/2016-09/14/c_1119561359.htm,"穗 丰富 文化 活动 陪 您 过 中秋 到 粤博 体验 徽州 版画 拓印
"
http://news.winshang.com/html/059/2172.html,"围剿 迪 士尼 ？ 万 达 主题 乐园 有 中国 特色 但 I P 内容 还 不够
"
http://sports.sohu.com/20160304/n439394912.shtml,"首 届 黄山 徽州 马拉松 报名 火热 开启 4月 10日 鸣枪
"
http://cn.chinadaily.com.cn/2015-11/24/content_22516698.htm,"行 摄 古 徽州 域名 唯一 传承 地 ： 品味 “ 无 梦到 徽州 ”
"
http://www.wj001.com/news/jsxw/2017-01-02%20100241/1615667.html,"纪念 汤显 祖 与 莎士比亚 逝世 400 周年 活动 画 上句
"
http://news.sina.com.cn/c/2016-06-28/doc-ifxtmwri4850014.shtml,"“ 最 美 高铁 ” 带动 皖赣 闽 旅游 经济 升温
"
http://news.163.com/16/0823/09/BV55V6LM00014AED.html,"喜迎 杭州 G 20 黄山 欢迎 你
"
http://hk.apple.nextmedia.com/news/art/20161217/19868090,"要 聞港聞-飛利 浦 一 款 拖板 回收
"
http://chihe.sohu.com/20160311/n440234182.shtml,"哇 ， 安徽 人 都 快 来看 ！ 这 11 个 市县 已经 美 成 全国 典范 ......
"
http://culture.people.com.cn/n1/2016/0815/c22219-28635980.html,"第十一 届 中国 艺术 节节 徽 吉祥物 主 海报 揭晓
"
http://www.ah.xinhuanet.com/2016-03/17/c_1118360130.htm,"四季 寻梦 古 徽州
"
http://hk.apple.nextmedia.com/supplement/food/art/20161221/19871829,"飲食- 【 冬至 補身 】 煲豬 腰 湯補腎 以 形 補形補氣血
"
http://column.chinadaily.com.cn/article.php?pid=19555,"马晨光 ： 瞄准 人们 需求 ， 寻求 黄山 发展 最佳 路径
"
http://finance.sina.com.cn/roll/2016-04-06/doc-ifxqxcnp8627359.shtml,"旅游 上市 公司 国企 改革 加速 整合 资产 探索 转型
"
http://stock.jrj.com.cn/hotstock/2016/12/09024621812989.shtml,"国企 改革 升温 P P P 项目 助力 餐饮 旅游 行业 资源 整合 加速
"
http://news.sina.com.cn/o/2016-03-25/doc-ifxqsxic3173387.shtml,"徽州 的 居所
"
http://www.ah.xinhuanet.com/2016-03/28/c_1118467544.htm,"新华网 安徽 航拍 ： 飞 入 中国 ""画 里 乡村 "" 领略 春天 之 美
"
http://travel.sina.com.cn/domestic/news/2016-11-04/detail-ifxxneua4108971.shtml,"屯溪 休闲 旅游 绽放 全域 美丽 带 你 感受 浓郁 文化 气息
"
http://hk.apple.nextmedia.com/news/art/20161216/19867382,"要 聞港聞-冚 水房 網上百 家 樂反 黑拘 24 男 女
"
http://365jia.cn/news/2016-11-30/A604A22694C78430.html,"滨湖 新区 将 建 徽 街 雨 巷 商业街 复建 李 鸿章公祠
"
http://jingji.sports.cn/zonghe/other/2016/0920/184484.html,"陈 海军 ： 绿色 的 齐云山 举办 绿色 的 体育 赛事
"
http://travel.sohu.com/20160314/n440395077.shtml,"寻梦 徽州 ， 匠心独运 的 诗意 山水
"
http://www.ahshuhua.net/shuhua/xinwen/write.asp?id=3442,"2016 中 · 韩 现代 美术 交流 展 《 魅力 黄山 》 在 黄山市 举办
"
http://news.winshang.com/html/059/4007.html,"王 健林 押宝 文 旅 产业 文化 旅游 版图 新增 三 座 万 达城
"
http://news.qq.com/a/20160418/024994.htm,"【 中国 人 的 一 天 】 80 后 姑娘 的 “ 徽州 ” 情结
"
http://news.163.com/16/1028/06/C4ENH8S800014AEE.html,"【 特刊 】 金 徽 酒 正 能量
"
http://ggjd.cnstock.com/company/scp_ggjd/tjd_bbdj/201611/3960582.htm,"黄山旅游 拟 联合 三 方 促进 宏村 开发
"
http://www.ah.chinanews.com/news/2016/0726/4163.shtml,"安徽 徽剧 当家 花旦 王丹 红 的 万端 愁绪 仅 为 三 尺 舞台
"
http://travel.people.com.cn/n1/2016/0713/c41570-28549388.html,"换 种 玩法 住 酒店 告诉 你 38 件 值得 在 酒店 做 的 事
"
http://sports.people.com.cn/n1/2016/0329/c401891-28235121.html,"首 届 黄山 马拉松 即将 开 跑 拿 “ 徽州 护照 ” 在 风景 中 奔跑
"
http://culture.people.com.cn/n1/2016/0816/c40475-28639549.html,"在 伦敦 ， 听 应 天 齐 教授 聊 版画 与 现代 艺术
"
http://news.hf365.com/system/2016/09/24/015097714.shtml,"安徽 鼓励 个人 通过 认 租 认购 方式 保护 历史 建筑
"
http://sports.online.sh.cn/sports/gb/content/2016-01/08/content_7677002.htm,"苏 宁 新 队徽 被 批 像 某 软件 中国 足球 队徽 为何 缺 文化
"
http://travel.ifeng.com/a/20160928/44459250_0.shtml,"这些 小 巷子 能 逛 上 一 天 ！ 隐藏 在 城市 里 的 未知 风情
"
http://dc.sznews.com/content/2016-11/22/content_14321485.htm,"这里 都 将 是 这种 房子 秒 杀 一切 豪宅 和 别墅 ！
"
http://www.ah.xinhuanet.com/2014-04/01/c_1110044758.htm,"中外 学子 感受 徽 文化
"
http://ah.ifeng.com/a/20160905/4939523_0.shtml,"黄山 官媒 给 “ 杭州 G 20 旅游 特惠 ” 算账 ： 既 是 责任 ， 也 是 机遇
"
http://news.hf365.com/system/2015/06/12/014635256.shtml,"徽州 优秀 传统 文化展 将 开展 100 多 件 展品 诠释 徽 文化
"
http://www.chinanews.com/gj/2014/11-07/6761749.shtml,"美国 驻 上海 新科 总领事 ： 徽 文化 令 人 印象 深刻
"
http://365jia.cn/news/2016-08-20/75EF8107E283B859.html,"南山 三 食 六 巷 战略 合作 签约 仪式 暨 走 进 “ 江淮 老字号 ” 启动 发布会 圆满 落幕
"
http://travel.sohu.com/20161028/n471603890.shtml,"最 美 乡村 婺源 的 晒 秋 开始 啦
"
http://www.ah.xinhuanet.com/2016-04/29/c_1118772687.htm,"徽州区 黄山 历史 沿革
"
http://www.ah.xinhuanet.com/20160927/3460895_c.html,"【 治国 理 政新 实践 · 安徽 篇 】 特色 小镇 引领 产业 转型 建设 更 美丽 更 富裕 更...
"
http://travel.sohu.com/20160314/n440405960.shtml,"安徽 这 8 家 特色 文化 主题 饭店 ， 等 你 来 体验 ~
"
http://auto.sohu.com/20160923/n469024659.shtml,"捞 鱼 、 玩 极限 、 探幽 古 村 —— 这个 国庆 你 可以 这么 过
"
http://www.ah.xinhuanet.com/20160902/3420629_c.html,"安徽省 千 年 古 村镇 地名 文化 遗产 已 达 50 个
"
http://sports.sina.com.cn/run/2016-03-03/doc-ifxqaffy3567273.shtml,"首 届 黄山 徽州 马拉松 报名 开启 赛事 4月 10日 鸣枪
"
http://www.ah.chinanews.com/news/2016/0825/12516.shtml,"海外 华人 文化 社团 赴 合肥 参加 文化 艺术 座谈 交流
"
http://ent.sina.com.cn/v/m/2014-01-24/15024087709.shtml,"《 大黄山 》 展示 徽 文化 网友 赞 黄山 美景
"
http://cn.chinadaily.com.cn/2015-11/17/content_22476068.htm,"徽州 国际 乡村 慢步 大会 开幕 千 人 穿越 千 年 古 村落
"
http://news.hf365.com/system/2016/09/05/015078289.shtml,"组图 ： 百 余 沪皖 气质 美女 相约 徽州 旗袍 秀
"
http://house.hf365.com/system/2016/05/12/014964837.shtml,"“ 万 人 龙虾 饕餮 宴 ” 来 了 ！
"
http://sports.sohu.com/20161015/n470336914.shtml,"第三 届 中国 齐云山 国际 养生 万 人 徒步 大会 活动 免费 报名
"
http://travel.sohu.com/20160219/n437909493.shtml,"你 是 此生 最 美 的 风景
"
http://news.hf365.com/system/2016/10/14/015113103.shtml,"蜀山 规划 建 30 平方公里 西部 新城
"
http://sports.sohu.com/20160728/n461462958.shtml,"第十 届 “ 马 自 骑 ” 新闻 发布会 暨 黄山 歙县 生态 旅游 推介会
"
http://news.sohu.com/20161028/n471662991.shtml,"古 村 登记 村民 亲戚 信息 ： 进 村 验证 通 不过 要 买 门票
"
http://travel.china.com.cn/txt/2016-05/26/content_38538921.htm,"全域 旅游 ： 中国 乡村生活 方式 是 世界 最 美 的 风景线
"
http://www.ah.chinanews.com/news/2016/0920/19332.shtml,"人物 速写 ： 一 位 徽州 老 木工 的 坚守
"
http://news.hf365.com/system/2016/09/06/015079044.shtml,"徽 园 今后 有望 免费 对外开放
"
http://sports.sohu.com/20160522/n450818391.shtml,"新安江 山水画 廊 国际 马拉松 举办 最 具 文化 感 赛事
"
http://news.wenweipo.com/2017/01/05/IN1701050033.htm,"楊健 撰文 悼費 明儀 : 用 生命 詮釋 藝術
"
http://travel.sohu.com/20160219/n437913515.shtml,"这 11 个 市县 因 颜 值 高 ， 被 挂牌 ， 都 在 安徽 ， 你 去 过 几 个 ？
"
http://news.hf365.com/system/2016/09/06/015080240.shtml,"文博 会 期间 包河 分会场 “ 好玩 到 爆 ”
"
http://jrsh.hangzhou.com.cn/ent/content/2016-08/07/content_6263954.htm,"G 20 假期 旅游 优惠 景区 大全 杭州 人 凭 身份证 免费 玩 ！
"
http://edu.sina.com.cn/ischool/2016-06-20/doc-ifxtfrrc3929644.shtml,"家长 必读 ： 探访 只 有 7 个 学生 的 迷你 学校 什么样
"
http://www.yn.xinhuanet.com/newscenter/2016-04/01/c_135244239.htm,"黄山 马拉松 将 开 跑 诗仙 李 白 曾 赞叹 徽州 风景
"
http://travel.163.com/16/0531/00/BOBTOLP200063KE8.html,"藏 在 毛 豆腐 中 的 徽州 味道
"
http://www.chinaqw.com/zhwh/2016/12-06/116214.shtml,"六 大 徽菜 名厨 空降 纽约 助力 推广 徽菜 文化
"
http://news.yznews.com.cn/2016-07/07/content_5763111.htm,"江苏 书展 明 在 扬 开展 全球 首 个 自 出版 社交 平台 亮相
"
http://www.js.xinhuanet.com/2016-03/09/c_1118280013.htm,"黄山 徽州 马拉松 4月 开 跑 "" 高 颜值""赛道 引 关注
"
http://news.sina.com.cn/c/2016-03-25/doc-ifxqsxic3239951.shtml,"澳大利亚 华裔 青少年 安徽 开展 “ 寻根 之 旅 ”
"
http://iview.sina.com.tw/post/10935168,"兩度 特 約央視 春晚 ， 古井 貢酒為 哪般 ？
"
http://house.people.com.cn/n1/2016/0604/c164220-28411910.html,"黄山 太平 湖 铁人 三 项 国际 精英赛 暨 全国 铁人 三 项 积分赛 将 于 端午 小...
"
http://www.ah.xinhuanet.com/2016-03/04/c_1118236631.htm,"国 保 单位 : 潜 口 民宅 明 园 重新 对外开放
"
http://gb.cri.cn/43871/2015/05/25/5631s4973544.htm,"凝固 徽 文化 符号 的 徽州 石雕
"
http://www.ah.chinanews.com/news/2016/0720/2376.shtml,"以 潜 口 金 紫祠 为 例 探究 徽州 古 祠堂 保护 与 利用
"
http://ent.people.com.cn/n/2015/0201/c1012-26486523.html,"图 ： 林 忆 莲 大 花 裙 亮相 徽 晚 录制 李宇春 R a i n 同 台
"
http://finance.591hx.com/article/2016-09-27/0000640111s.shtml,"万 达第 100 家 酒店 合肥 万 达 文 华 酒店 隆重 开业
"
http://chihe.sohu.com/20160402/n443197568.shtml,"揭秘 安徽 各地 市内 斗 大戏 ， 大 合肥 深陷 其中
"
http://www.yn.xinhuanet.com/photos/2016-03/28/c_135228963.htm,"华裔 少年 “ 寻根 之 旅 ”
"
http://auto.sohu.com/20160926/n469178337.shtml,"查 济 古韵 寻踪 与 斯巴鲁 发现 森林 文化 小镇
"
http://finance.sina.com.cn/hy/20150917/092923273288.shtml,"费 长 辉 ： 生态 与 文化 完美 融合 造就 最 美 乡村
"
http://www.chinanews.com/cj/2016/08-02/7959883.shtml,"安徽 黄山 、 宣城 景区 “ 免票 游 ” 迎来 暑期 客流 高峰
"
http://travel.sohu.com/20160309/n440047032.shtml,"徽州 隐匿 了 这么 多 的 千 年 小 城镇 ， 美 得 不 像话 却 只 有 1% 的 人 都 知道
"
http://news.xinhuanet.com/2016-01/11/c_1117737687.htm,"介绍 中国 安徽 的 电视 节目 将 在 泰国 播出
"
http://ah.ifeng.com/human/lundao/detail_2015_04/10/3766957_0.shtml,"徽州 博物馆 馆藏 文房 用具 展 亮相 含山 博物馆
"
http://ah.ifeng.com/human/detail_2015_06/04/3970407_0.shtml,"中国 徽州 文化 博物馆 馆藏 文房 用具 展 马鞍山 开幕
"
http://ah.ifeng.com/human/detail_2015_08/04/4189608_0.shtml,"徽 雕 传承 人 曹 篁生 ： 返璞归真 醉心 创作
"
http://news.hf365.com/system/2016/05/26/014983220.shtml,"全国 最 大 书城 在 合肥 滨湖 新区 奠基
"
http://heilongjiang.dbw.cn/system/2015/10/26/056900216.shtml,"哈尔滨市 至 黄山市 航线 开通 3 个 小时 即 可 感受 徽州 文化
"
http://travel.china.com.cn/txt/2016-08/11/content_39066824.htm,"黄山 、 宣城 景区 “ 免票 游 ” 助 暑期 红色 旅游 升温
"
http://sz.people.com.cn/n2/2016/0515/c202846-28334397.html,"李辉 ： 莫让 经济 主导 地名 更改
"
http://roll.sohu.com/20140708/n401966433.shtml,"港澳台 10 所 高校 学生 来皖 研习 徽 文化 ( 图 )
"
http://news.hf365.com/system/2016/07/24/015028424.shtml,"2016 世界 旅游 文化 小姐 大赛 安徽 赛区 启动
"
http://sz.people.com.cn/n2/2016/0815/c202846-28837020.html,"内 美 静 中 参 ： 黄宾虹 书画 精品展 深博 开幕
"
http://www.chinanews.com/m/tp/hd/2016/0304/80411.shtml,"江西 婺源 “ 人 潮 ” 与 “ 花海 ” 相映成趣
"
http://travel.sohu.com/20160324/n441921441.shtml,"【 清明 · 踏青 】 天下 汪 氏出 徽州 ? —— 汪 公 喊 你 回家 祭祖 啦 ！
"
http://news-hzrb.hangzhou.com.cn/system/2017/01/12/012992441.shtml,"为 美丽 乡村 标注 文化 印记 安吉 “ 灵 峰 ” 村村 有 村徽
"
http://district.ce.cn/zg/201701/12/t20170112_19561110.shtml,"长三角 城市群 旅游 合作 不断 深化
"
