url,title,segment,target,source
http://www.ahage.net/huicai/20106.html,贡品苏赵梨_我的网站,"贡品 苏 赵梨
",0,solr
http://www.ahage.net/huicai/8099.html,宫廷糕点“玉兰酥”_我的网站,"宫廷 糕点 “ 玉兰 酥 ”
",0,solr
http://www.ahage.net/huidiao/2226.html,“海阳八景”石雕亮相安徽黄山_我的网站,"“ 海阳 八 景 ” 石雕 亮相 安徽 黄山
",0,solr
http://www.ahage.net/huidiao/jingpinhuidiao-chuanglanbanshibaxueshi.html,精品徽雕——窗栏板十八学士_我的网站,"精品 徽 雕 —— 窗 栏板 十八 学士
",1,solr
http://www.ahage.net/huipaijianzhu/16715.html,明清古建筑联庆堂志_我的网站,"明清 古建筑 联庆堂志
",0,solr
http://www.ahage.net/huishang/30347.html,遍布各地的金斗帮_我的网站,"遍布 各地 的 金斗 帮
",0,solr
http://www.ahage.net/huishang/5306.html,屯溪商埠与徽州木商_我的网站,"屯溪 商埠 与 徽州 木商
",1,solr
http://www.ahage.net/huixue/2251_2.html,古黟朱氏三代汉学家(2)_我的网站,"古 黟朱氏 三 代 汉学家 ( 2 )
",1,solr
http://www.ahage.net/image/12530_2.html,著名画家王守志作品选(2)_我的网站,"著名 画家 王 守志 作品选 ( 2 )
",0,solr
http://www.ahage.net/image/12530_21.html,著名画家王守志作品选(21)_我的网站,"著名 画家 王 守志 作品选 ( 21 )
",0,solr
http://www.ahage.net/image/25576.html,塔川秋景（组图）_我的网站,"塔 川 秋景 （ 组图 ）
",0,solr
http://www.ahage.net/image/25922_2.html,首届天柱山“白马潭杯”皮艇漂流挑战赛圆满举行(2)_我的网站,"首 届 天柱山 “ 白马 潭 杯 ” 皮艇 漂流 挑战赛 圆满 举行 ( 2 )
",0,solr
http://www.ahage.net/image/26235_11.html,青年画家胡飞画作欣赏（组图）(11)_我的网站,"青年 画家 胡飞 画作 欣赏 （ 组图 ） ( 11 )
",0,solr
http://www.ahage.net/image/28576_25.html,黄梅戏——榴花不开盼哥回(25)_我的网站,"黄梅戏 —— 榴花 不 开 盼 哥 回 ( 25 )
",0,solr
http://www.ahage.net/image/30047_7.html,黄梅戏《女驸马》（王琴出演）(7)_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"黄梅戏 《 女 驸马 》 （ 王 琴 出演 ） ( 7 )
",0,solr
http://www.ahage.net/images/baiducopper/culpictop.html,安徽文化网丨安徽历史文化第一门户网站 www.ahage.net,"丨安徽 历史 文化 第一 门户网站
",0,solr
http://www.ahage.net/jinxiandaimingren/10568.html,邱明_我的网站,"邱 明
",0,solr
http://www.ahage.net/jinxiandaimingren/13158.html,张邦礼_我的网站,"张 邦礼
",0,solr
http://www.ahage.net/jinxiandaimingren/13619.html,王道宏_我的网站,"王 道宏
",0,solr
http://www.ahage.net/jinxiandaimingren/14253.html,清末巡抚余诚格_我的网站,"清末 巡抚 余 诚格
",0,solr
http://www.ahage.net/jinxiandaimingren/15056.html,抗日将领方济宽_我的网站,"抗日 将领 方 济宽
",0,solr
http://www.ahage.net/jinxiandaimingren/23036.html,世清学长笔下的幼文师_我的网站,"世清 学长 笔下 的 幼 文师
",0,solr
http://www.ahage.net/jinxiandaimingren/23377.html,关于王海烈士的一些回忆_我的网站,"关于 王 海 烈士 的 一些 回忆
",0,solr
http://www.ahage.net/jiyi/31866_3.html,安纺： 记忆中的“里程碑”式工厂(3)_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"安 纺 ： 记忆 中 的 “ 里程碑 ” 式 工厂 ( 3 )
",0,solr
http://www.ahage.net/luan/29052.html,《站在舒茶望北京》（歌曲）产生与流传_我的网站,"《 站 在 舒 茶 望 北京 》 （ 歌曲 ） 产生 与 流传
",0,solr
http://www.ahage.net/luan/7645.html,皋陶任“五帝”大理官考_我的网站,"皋陶 任 “ 五帝 ” 大理 官 考
",0,solr
http://www.ahage.net/lunwen/23171_2.html,李白故居探证(2)_我的网站,"李 白 故居 探 证 ( 2 )
",0,solr
http://www.ahage.net/lunwen/4887_12.html,清末明初江南地方慈善组织的经营实态（1895—1927）(12)_我的网站,"清末 明 初 江南 地方 慈善 组织 的 经营 实 态 （ 1895 — 1927 ） ( 12 )
",0,solr
http://www.ahage.net/lunwen/4887_3.html,清末明初江南地方慈善组织的经营实态（1895—1927）(3)_我的网站,"清末 明 初 江南 地方 慈善 组织 的 经营 实 态 （ 1895 — 1927 ） ( 3 )
",0,solr
http://www.ahage.net/lunwen/4928.html,访德国李鸿章洒泪 勉励留德学生报效国家_我的网站,"访 德国 李 鸿章 洒泪 勉励 留 德 学生 报效 国家
",0,solr
http://www.ahage.net/lunwen/5881.html,安徽行政区划与区域经济发展_我的网站,"安徽 行政区划 与 区域 经济 发展
",0,solr
http://www.ahage.net/lunwen/6708.html,《桐旧集》与桐城诗学_我的网站,"《 桐 旧 集 》 与 桐城 诗学
",0,solr
http://www.ahage.net/lunwen/7919_4.html,明代安徽书院的数量、分布特征及其原因分析(4)_我的网站,"明代 安徽 书院 的 数量 、 分布 特征 及其 原因 分析 ( 4 )
",0,solr
http://www.ahage.net/lvyou/14408.html,江北第一名山——和县鸡笼山（图）_我的网站,"江北 第一 名 山 —— 和 县 鸡笼 山 （ 图 ）
",0,solr
http://www.ahage.net/lvyou/14546.html,肥东石塘镇：海天“浮”来浮槎山_我的网站,"肥东 石 塘 镇 ： 海 天 “ 浮 ” 来 浮 槎山
",0,solr
http://www.ahage.net/lvyou/14689.html,桐城“棋盘石”的传说_我的网站,"桐城 “ 棋盘 石 ” 的 传说
",0,solr
http://www.ahage.net/lvyou/17099.html,旺川：徽州古村落的历史积淀_我的网站,"旺 川 ： 徽州 古 村落 的 历史 积淀
",1,solr
http://www.ahage.net/lvyou/17386_2.html,定远县四百年“黄连头”能知风雨？(2)_我的网站,"定远 县 四百 年 “ 黄连 头 ” 能知 风雨 ？ ( 2 )
",0,solr
http://www.ahage.net/lvyou/17613.html,新四军游击支队指挥部旧址——怀远县唐集镇耿集小学_我的网站,"新四军 游击 支队 指挥部 旧址 —— 怀远县 唐 集镇 耿 集 小学
",0,solr
http://www.ahage.net/lvyou/20002.html,庐江县建置始于何年？_我的网站,"庐江县 建置 始 于 何年 ？
",0,solr
http://www.ahage.net/lvyou/2087.html,一个不该遗忘的徽州古村落——水岚_我的网站,"一个 不 该 遗忘 的 徽州 古 村落 —— 水 岚
",1,solr
http://www.ahage.net/lvyou/21563_2.html,亳州华祖庵与华佗故居(2)_我的网站,"亳州 华 祖庵 与 华佗 故居 ( 2 )
",0,solr
http://www.ahage.net/lvyou/2279.html,长江江中绝岛——小孤山_我的网站,"长江 江中 绝 岛 —— 小 孤山
",0,solr
http://www.ahage.net/lvyou/23177.html,江南三大私家名园之一——鲍家花园_我的网站,"江南 三 大 私家 名园 之 一—— 鲍 家 花园
",1,solr
http://www.ahage.net/lvyou/23180.html,歙县金川乡搁船尖风景区_我的网站,"歙县 金川 乡 搁 船 尖 风景区
",1,solr
http://www.ahage.net/lvyou/23796_2.html,浙岭看亭(2)_我的网站,"浙 岭 看 亭 ( 2 )
",0,solr
http://www.ahage.net/lvyou/24396.html,东至县境内的革命纪念地_我的网站,"东至县 境内 的 革命 纪念地
",0,solr
http://www.ahage.net/lvyou/24521.html,桐城朱家墩遗址_我的网站,"桐城 朱 家墩 遗址
",0,solr
http://www.ahage.net/lvyou/26861.html,怀宁名胜——瀼溪环曲藕飘香_我的网站,"怀宁 名胜 —— 瀼溪 环曲藕 飘香
",1,solr
http://www.ahage.net/lvyou/31185.html,美溪河——青弋江_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"美 溪河 —— 青 弋江
",0,solr
http://www.ahage.net/lvyou/399.html,中国乡村最古老的公共花园——徽州水口_我的网站,"中国 乡村 最 古老 的 公共 花园 —— 徽州 水口
",0,solr
http://www.ahage.net/mingren/1062_2.html,安徽历史名人——管仲(2)_我的网站,"安徽 历史 名人 —— 管仲 ( 2 )
",0,solr
http://www.ahage.net/mingren/1070.html,安徽历史名人——鲁肃_我的网站,"安徽 历史 名人 —— 鲁肃
",0,solr
http://www.ahage.net/mingren/1071_3.html,安徽历史名人——包拯(3)_我的网站,"安徽 历史 名人 —— 包拯 ( 3 )
",0,solr
http://www.ahage.net/mingren/16853.html,“抗战诗人”田间的故乡情_我的网站,"“ 抗战 诗人 ” 田间 的 故乡 情
",0,solr
http://www.ahage.net/mingren/19372.html,毛泽东评价最多的历史人物是曹操_我的网站,"毛 泽东 评价 最 多 的 历史 人物 是 曹 操
",0,solr
http://www.ahage.net/mingren/19847.html,方苞不写诗 姚鼐不作词_我的网站,"方苞 不 写诗 姚 鼐 不 作词
",0,solr
http://www.ahage.net/mingren/20192.html,徽州一古村村民整体搬迁 古建全部拆除_我的网站,"徽州 一 古 村村 民 整体 搬迁 古建 全部 拆除
",1,solr
http://www.ahage.net/mingren/23033.html,陶行知启蒙老师方庶咸传略_我的网站,"陶 行知 启蒙 老师 方 庶咸 传略
",1,solr
http://www.ahage.net/mingren/23304.html,陈独秀凄凉迁葬_我的网站,"陈 独秀 凄凉 迁葬
",0,solr
http://www.ahage.net/mingren/26213.html,徽州才女吴藻的感情人生_我的网站,"徽州 才女 吴 藻的 感情 人生
",1,solr
http://www.ahage.net/mingren/26759.html,琴操入神 桃李芬芳——二胡演奏家瞿安华小传_我的网站,"琴 操 入神 桃李 芬芳 —— 二胡 演奏家 瞿 安华 小传
",0,solr
http://www.ahage.net/mingren/26881.html,名人轶事——韩美林_我的网站,"名人 轶事 —— 韩 美林
",0,solr
http://www.ahage.net/mingren/4746_2.html,李鸿章铁事三则(2)_我的网站,"李 鸿章 铁 事 三 则 ( 2 )
",0,solr
http://www.ahage.net/mingren/6730.html,姚莹真正称得上“爱台湾”_我的网站,"姚 莹 真正 称 得 上 “ 爱 台湾 ”
",0,solr
http://www.ahage.net/mingren/6778.html,方苞的第十六代孙方东美_我的网站,"方苞 的 第十六 代 孙 方东 美
",0,solr
http://www.ahage.net/mingren/6803.html,郑之珍籍贯考_我的网站,"郑 之珍 籍贯 考
",0,solr
http://www.ahage.net/mingren/6860.html,药物学家陈嘉谟_我的网站,"药物 学家 陈 嘉谟
",0,solr
http://www.ahage.net/mingren/72.html,伟大的人民教育家──陶行知_我的网站,"伟大 的 人民 教育家 ── 陶 行知
",1,solr
http://www.ahage.net/mingren/china-liuxueshengshiyedexianqu-ronghong_3.html,中国留学生事业的先驱——容闳(3)_我的网站,"中国 留学生 事业 的 先驱 —— 容闳 ( 3 )
",0,solr
http://www.ahage.net/news/1100.html,唱念做舞皆人物——访京剧表演艺术家叶少兰_我的网站,"唱 念 做 舞 皆 人物 —— 访 京剧 表演 艺术家 叶 少兰
",0,solr
http://www.ahage.net/news/13857.html,朱元璋义子之墓惊现滁州_我的网站,"朱 元璋 义子 之墓 惊 现 滁州
",0,solr
http://www.ahage.net/news/16448.html,萧县皇藏峪古树群落被认定全国最大_我的网站,"萧县 皇藏峪 古 树 群落 被 认定 全国 最 大
",0,solr
http://www.ahage.net/news/21630.html,记全省宣传文化系统“青年拔尖人才”段婷婷_我的网站,"记 全省 宣传 文化 系统 “ 青年 拔尖 人才 ” 段 婷婷
",0,solr
http://www.ahage.net/news/22239.html,磨店乡小区公开征名 征出历史名人_我的网站,"磨 店 乡 小区 公开 征 名 征 出 历史 名人
",0,solr
http://www.ahage.net/news/22271.html,潜山县开展第四批国家级非遗传承人资料片录制_我的网站,"潜山县 开展 第四 批 国家级 非 遗 传承 人 资料片 录制
",0,solr
http://www.ahage.net/news/22287.html,轻喜庐歌剧《女村长》合肥成功首演_我的网站,"轻 喜 庐 歌剧 《 女 村长 》 合肥 成功 首演
",0,solr
http://www.ahage.net/news/23055.html,岳西县多部门联合开展文保单位安全大检查_我的网站,"岳西县 多部门 联合 开展 文保 单位 安全 大 检查
",0,solr
http://www.ahage.net/news/23959.html,弘扬老子道家文化 涡阳道源国家湿地公园获批_我的网站,"弘扬 老子 道家 文化 涡阳 道 源 国家 湿地 公园 获 批
",0,solr
http://www.ahage.net/news/24268.html,安徽各地“花”好“灯”红闹元宵(图)_我的网站,"安徽 各地 “ 花 ” 好 “ 灯 ” 红 闹 元宵 ( 图 )
",0,solr
http://www.ahage.net/news/24274.html,安徽全椒正月十六万人“走太平”（图）_我的网站,"安徽 全椒 正月 十六万 人 “ 走 太平 ” （ 图 ）
",0,solr
http://www.ahage.net/news/24774.html,宁静致远 苦练不缀——记小城书法家汤务民_我的网站,"宁静致远 苦练 不 缀 —— 记 小 城 书法家 汤 务民
",0,solr
http://www.ahage.net/news/25166.html,关于举办第二届全省曲艺小品大赛的通知_我的网站,"关于 举办 第二 届 全省 曲艺 小品 大赛 的 通知
",0,solr
http://www.ahage.net/news/25182.html,天堂寨举行盛大祭拜大别山山水活动(组图)_我的网站,"天堂寨 举行 盛大 祭拜 大别山 山水 活动 ( 组图 )
",0,solr
http://www.ahage.net/news/25592.html,指尖上的皖南:“非遗”中国式守护_我的网站,"指尖 上 的 皖南 : “ 非 遗 ” 中国式 守护
",0,solr
http://www.ahage.net/news/25603.html,关于文化馆免费开放工作的调查与思考_我的网站,"关于 文化馆 免费 开放 工作 的 调查 与 思考
",0,solr
http://www.ahage.net/news/26364.html,大型黄梅戏《孝行天下》滁州“首演”_我的网站,"大型 黄梅戏 《 孝行 天下 》 滁州 “ 首演 ”
",0,solr
http://www.ahage.net/news/27375.html,安徽省乡镇综合文化站实现提质增效_我的网站,"安徽省 乡镇 综合 文化站 实现 提 质 增 效
",0,solr
http://www.ahage.net/news/28275.html,“文化遗产日”古城凤阳举办系列宣传活动_我的网站,"“ 文化 遗产 日 ” 古城 凤阳 举办 系列 宣传 活动
",0,solr
http://www.ahage.net/news/29522.html,文化部文化资源共享工程摄制组来安徽拍大班会_我的网站,"文化部 文化 资源 共享 工程 摄制组 来安 徽 拍 大 班会
",0,solr
http://www.ahage.net/news/30064.html,凤阳文化民生工程“送戏进万村”文艺演出走进大溪河_我的网站,"凤阳 文化 民生 工程 “ 送 戏 进 万 村 ” 文艺 演出 走 进 大 溪河
",0,solr
http://www.ahage.net/news/32126.html,踏遍青山为民忙 科技星火播山乡 --记省人大代表_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"踏 遍 青山 为 民 忙 科技 星火 播 山乡-- 记 省 人大代表
",0,solr
http://www.ahage.net/news/32236.html,“神秘凫山•秀美乡村”文学征文暨摄影赛揭晓_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"“ 神秘 凫山•秀美 乡村 ” 文学 征文 暨 摄影赛 揭晓
",0,solr
http://www.ahage.net/news/32320.html,魏武社区举办宣传“国际社工日”文艺演出_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"魏 武 社区 举办 宣传 “ 国际 社工 日 ” 文艺 演出
",0,solr
http://www.ahage.net/news/32373.html,正在逐渐消失岳西店前老街_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"正 在 逐渐 消失 岳西 店 前 老街
",0,solr
http://www.ahage.net/news/32377.html,魏岗镇大学生村官为书香村居建设助力_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"魏 岗镇 大学生 村官 为 书香 村 居 建设 助力
",0,solr
http://www.ahage.net/news/4378.html,痘姆陶器泥土的升华：来自薛家岗遗址的田野调查_我的网站,"痘姆 陶器 泥土 的 升华 ： 来自 薛 家岗 遗址 的 田野 调查
",0,solr
http://www.ahage.net/photo/11524_23.html,日军在安庆的暴行（全纪录）(23)_我的网站,"日军 在 安庆 的 暴行 （ 全 纪录 ） ( 23 )
",0,solr
http://www.ahage.net/photo/11646_2.html,抗日战争中的新四军战士(2)_我的网站,"抗日战争 中 的 新四军 战士 ( 2 )
",0,solr
http://www.ahage.net/photo/11694_2.html,歙县迎接解放时的学生秧歌队(2)_我的网站,"歙县 迎接 解放 时 的 学生 秧歌队 ( 2 )
",0,solr
http://www.ahage.net/photo/11872.html,合钢二厂老照片_我的网站,"合 钢 二 厂 老 照片
",0,solr
http://www.ahage.net/photo/12548_10.html,洪学智上将生平图片（老照片）(10)_我的网站,"洪 学智 上 将 生平 图片 （ 老 照片 ） ( 10 )
",0,solr
http://www.ahage.net/photo/15408.html,新四军繁昌战斗老照片（组图）_我的网站,"新四军 繁昌 战斗 老 照片 （ 组图 ）
",0,solr
http://cul.anhuinews.com/system/2008/04/07/001986456.shtml,不必对金瓶梅研究所“谈虎色变”-金瓶梅研究所-中安在线-徽文化,"不必 对 金瓶梅 研究所 “ 谈虎色变 ” - 金瓶梅 研究所 -
",0,solr
http://cul.anhuinews.com/system/2008/04/09/001989124.shtml,"逃犯目击报告(15) -越狱,保罗・卢迪提斯,重庆出版社-中安在线-徽文化","逃犯 目击 报告 ( 15 ) - 越狱 , 保罗 ・卢迪提斯 , 重庆 出版社 -
",0,solr
http://cul.anhuinews.com/system/2008/04/09/001989153.shtml,"逃犯目击报告(13)-越狱,保罗・卢迪提斯,重庆出版社-中安在线-徽文化","逃犯 目击 报告 ( 13 ) - 越狱 , 保罗 ・卢迪提斯 , 重庆 出版社 -
",0,solr
http://cul.anhuinews.com/system/2008/07/30/002078203.shtml,"做人的成本-吴子长,专栏作家-中安在线-徽文化","做人 的 成本 - 吴 子长 , 专栏 作家 -
",0,solr
http://cul.anhuinews.com/system/2008/08/27/002101938.shtml,"自然形黄杨木笔筒-洪建华,竹雕-中安在线-徽文化","自然 形 黄杨木 笔筒 - 洪 建华 , 竹雕 -
",0,solr
http://cul.anhuinews.com/system/2008/08/28/002102902.shtml,春山顶上探灵湖-苏雪林-中安在线-徽文化,"春 山顶 上 探 灵 湖 - 苏 雪林-
",0,solr
http://cul.anhuinews.com/system/2008/09/03/002107361.shtml,红莲月饼制作方法-月饼-中安在线-徽文化,"红莲 月饼 制作 方法 - 月饼 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108584.shtml,"在雨天-一度,王龙文,作家专栏-中安在线-徽文化","在 雨天 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108595.shtml,"十年-一度,王龙文,作家专栏-中安在线-徽文化","十 年 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108612.shtml,"南京火车站-一度,王龙文,作家专栏-中安在线-徽文化","南京 火车站 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108651.shtml,"在湖边 -一度,王龙文,作家专栏-中安在线-徽文化","在 湖边 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108943.shtml,"爸爸在天上看我-一度,王龙文,作家专栏-中安在线-徽文化","爸爸 在 天上 看 我 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108978.shtml,"阜阳-一度,王龙文,作家专栏-中安在线-徽文化","阜阳 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108993.shtml,"二月二十六日-一度,王龙文,作家专栏-中安在线-徽文化","二月 二十六日 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002109011.shtml,"局部-一度,王龙文,作家专栏-中安在线-徽文化","局部 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/17/002118701.shtml,刘文典的“不狂”-刘文典-中安在线-徽文化,"刘 文典 的 “ 不 狂 ” - 刘 文典 -
",0,solr
http://cul.anhuinews.com/system/2008/09/27/002126649.shtml,醉翁亭文化的八大特征-醉翁亭-中安在线-徽文化,"醉翁亭 文化 的 八大 特征 - 醉翁亭 -
",0,solr
http://cul.anhuinews.com/system/2009/01/07/002187903.shtml,徽州文化的现存原因和价值！-徽州文化-中安在线-徽文化,"徽州 文化 的 现存 原因 和 价值 ！ - 徽州 文化 -
",1,solr
http://cul.anhuinews.com/system/2009/03/20/002229583.shtml,池州发现罕见祠堂 总祠下另建多处分祠-池州-中安在线-徽文化,"池州 发现 罕见 祠堂 总 祠下 另建 多 处分祠 - 池州 -
",0,solr
http://cul.anhuinews.com/system/2009/04/13/002240693.shtml,远古三祖：启创巢湖文明-巢湖-中安在线-徽文化,"远古 三 祖 ： 启 创 巢湖 文明 - 巢湖 -
",0,solr
http://cul.anhuinews.com/system/2009/06/11/002272752.shtml,歙县许国石坊风化严重坠石伤人-歙县-中安在线-徽文化,"歙县 许 国石 坊 风化 严重 坠 石 伤人 - 歙县 -
",1,solr
http://cul.anhuinews.com/system/2009/07/16/002296904.shtml,徽文化“联姻”旅游闯世界 -徽文化-中安在线-徽文化,"徽 文化 “ 联姻 ” 旅游 闯世界 -
",1,solr
http://cul.anhuinews.com/system/2010/12/06/003526394.shtml,9朵金花首次合作唱响黄梅圣诞夜-黄梅-中安在线-徽文化,"9 朵 金花 首 次 合作 唱 响 黄梅 圣诞夜 - 黄梅 -
",0,solr
http://cul.anhuinews.com/system/2011/06/19/004160444_01.shtml,解读孩子成长“关键点” 对话家庭教育难题-教育-中安在线-徽文化,"解读 孩子 成长 “ 关键点 ” 对话 家庭 教育 难题 - 教育 -
",0,solr
http://cul.anhuinews.com/system/2011/12/16/004644151.shtml,六安市举办第二届大别山民歌展示会-民歌-中安在线-徽文化,"六安市 举办 第二 届 大别山 民歌 展示会 - 民歌 -
",0,solr
http://www.ahage.net/anqing/1250.html,安庆人文——【太湖赋】并序_我的网站,"安庆 人文 —— 【 太湖 赋 】 并 序
",0,solr
http://www.ahage.net/anqing/16707.html,岳西县古坊乡的来历_我的网站,"岳西县 古 坊 乡 的 来历
",0,solr
http://www.ahage.net/anqing/24988.html,皖中一绝的浮山摩崖石刻_我的网站,"皖中 一绝 的 浮山 摩崖 石刻
",0,solr
http://www.ahage.net/anqing/7205_14.html,桐城人物（大全）录(14)_我的网站,"桐城 人物 （ 大全 ） 录 ( 14 )
",0,solr
http://www.ahage.net/anqing/wanganshiyususongxianjiujinggou.html,王安石与宿松县九井沟_我的网站,"王 安石 与 宿松县 九 井 沟
",0,solr
http://www.ahage.net/bengbu/8047.html,涂山朝禹路历史_我的网站,"涂 山朝禹 路 历史
",0,solr
http://www.ahage.net/bozhou/13583.html,利辛县王人老街印象_我的网站,"利辛县 王 人 老街 印象
",0,solr
http://www.ahage.net/bozhou/27322.html,华祖庵的石狮“老家”原是铁关帝庙_我的网站,"华 祖庵 的 石狮 “ 老家 ” 原 是 铁 关帝庙
",0,solr
http://www.ahage.net/bozhou/27691.html,《正义》注《史记》： 唐真源即今义门_我的网站,"《 正义 》 注 《 史记 》 ： 唐真 源 即 今 义门
",0,solr
http://www.ahage.net/chaohu/16582.html,清末和民国时期庐城工商户简述_我的网站,"清末 和 民国 时期 庐 城 工商户 简述
",0,solr
http://www.ahage.net/chaohu/19985_3.html,巢城的街巷与道路(3)_我的网站,"巢城 的 街巷 与 道路 ( 3 )
",0,solr
http://www.ahage.net/chaohu/4384_5.html,无为县各区乡镇历史及概况(5)_我的网站,"无为县 各 区 乡 镇 历史 及 概况 ( 5 )
",0,solr
http://www.ahage.net/chaohu/4459.html,庐江县历史大事记_我的网站,"庐江县 历史 大事记
",0,solr
http://www.ahage.net/chawenhua/2218_3.html,正在消失的艺术——茶道(3)_我的网站,"正 在 消失 的 艺术 —— 茶道 ( 3 )
",0,solr
http://www.ahage.net/chawenhua/6559.html,歙县传统名茶_我的网站,"歙县 传统 名茶
",1,solr
http://www.ahage.net/chawenhua/7436.html,炒青屯溪绿茶初制工艺流程_我的网站,"炒青 屯溪 绿茶 初 制 工艺流程
",1,solr
http://www.ahage.net/chizhou/11497.html,青阳县茗山村血案_我的网站,"青阳县 茗山村 血案
",0,solr
http://www.ahage.net/chizhou/24604.html,桃花源寻踪_我的网站,"桃花源 寻踪
",0,solr
http://www.ahage.net/chizhou/26495.html,舌尖上的石台_我的网站,"舌尖 上 的 石台
",0,solr
http://www.ahage.net/chuzhou/1417.html,滁州历史上所发生的战事记录_我的网站,"滁州 历史 上 所 发生 的 战事 记录
",0,solr
http://www.ahage.net/chuzhou/1418.html,滁州历史——滁州驻军史_我的网站,"滁州 历史 —— 滁州 驻 军史
",0,solr
http://www.ahage.net/chuzhou/1515.html,来安民间传说——媳妇当家_我的网站,"来安 民间 传说 —— 媳妇 当家
",0,solr
http://www.ahage.net/chuzhou/15960.html,刘少奇同志在来安（老照片组图）_我的网站,"刘 少奇 同志 在 来安 （ 老 照片 组图 ）
",0,solr
http://www.ahage.net/chuzhou/25393.html,沐英 定远有个黔宁王_我的网站,"沐英 定远 有 个 黔 宁王
",0,solr
http://www.ahage.net/chuzhou/4538.html,国民党在来安的发展与主要活动_我的网站,"国民党 在 来安 的 发展 与 主要 活动
",0,solr
http://www.ahage.net/chuzhou/4547.html,南宋以来，来安县发生的重大兵事_我的网站,"南宋 以来 ， 来安县 发生 的 重大 兵事
",0,solr
http://www.ahage.net/fangyan/14435_3.html,蒙城方言土语 土得真够味儿(3)_我的网站,"蒙城 方言土语 土 得 真 够味儿 ( 3 )
",0,solr
http://www.ahage.net/fengsu/17015.html,怀远龙亢“三月三”城隍会_我的网站,"怀远 龙 亢 “ 三月 三 ” 城隍 会
",0,solr
http://www.ahage.net/fengsu/24114.html,祁门县祁红乡除夕夜辞年习俗（组图）_我的网站,"祁门县 祁红 乡 除夕夜 辞 年 习俗 （ 组图 ）
",1,solr
http://www.ahage.net/fengsu/24444.html,东至尧渡方言及生活习俗_我的网站,"东至 尧 渡 方言 及 生活 习俗
",0,solr
http://www.ahage.net/fengsu/26333.html,吹匠_我的网站,"吹匠
",0,solr
http://www.ahage.net/fengsu/26655.html,圩乡灯事_我的网站,"圩乡灯事
",0,solr
http://www.ahage.net/fengsu/29320.html,何故称醉酒的人是“倪二”_我的网站,"何 故称 醉酒 的 人 是 “ 倪 二 ”
",0,solr
http://www.ahage.net/fengsu/5770.html,广德地区人民生活习俗_我的网站,"广德 地区 人民 生活 习俗
",0,solr
http://www.ahage.net/fengyun/10683_4.html,西周至战国时期安徽境内的主要战事(4)_我的网站,"西周 至 战国 时期 安徽 境内 的 主要 战事 ( 4 )
",0,solr
http://www.ahage.net/fengyun/10695.html,安徽近代战事——捻军战事_我的网站,"安徽 近代 战事 —— 捻军 战事
",0,solr
http://www.ahage.net/fengyun/1133.html,安徽党史著名战斗——小蚌埠对日阻击战_我的网站,"安徽 党史 著名 战斗 —— 小 蚌埠 对 日 阻击战
",0,solr
http://www.ahage.net/fengyun/11740.html,新四军四支队皖西抗日战事_我的网站,"新四军 四 支 队 皖西 抗日 战事
",0,solr
http://www.ahage.net/fengyun/137.html,安徽历史风云——安庆保卫战_我的网站,"安徽 历史 风云 —— 安庆 保卫战
",0,solr
http://www.ahage.net/fengyun/15655.html,和县郑兴圩农民怒杀恶霸杨世彩_我的网站,"和 县 郑 兴圩 农民 怒杀 恶霸 杨 世彩
",0,solr
http://www.ahage.net/fengyun/16278_3.html,中共皖西四地委的斗争历程(3)_我的网站,"中 共皖 西四 地委 的 斗争 历程 ( 3 )
",0,solr
http://www.ahage.net/fengyun/16925.html,省立安大的学生生活与学生活动_我的网站,"省立 安 大 的 学生 生活 与 学生 活动
",0,solr
http://www.ahage.net/fengyun/16967.html,国立安徽大学的爱国民主运动_我的网站,"国立 安徽大学 的 爱国 民主 运动
",0,solr
