url,title,segment,target
http://www.360doc.com/content/16/0130/13/5896561_531655864.shtml,新安碑园林“窗门”，靓出一道古徽蜃景,"新安 碑 园林 “ 窗门 ” ， 靓出 一 道 古 徽 蜃景
",1
http://www.360doc.com/content/16/0115/20/8507568_528241370.shtml,没错！明晚全明星看孙铭徽开扣·杭州日报,"没错 ！ 明晚 全 明星 看 孙 铭 徽 开 扣 · 杭州 日报
",1
http://www.360doc.com/content/14/1105/17/18892371_422757372.shtml,【屯溪】新安江畔的徽派建筑,"【 屯溪 】 新安 江畔 的 徽派 建筑
",1
http://www.360doc.com/content/12/1016/08/2198695_241734950.shtml,天皇家徽”潜藏哪些秘密？,"天皇 家徽 ” 潜藏 哪些 秘密 ？
",1
http://www.360doc.com/content/12/0722/09/2831026_225743730.shtml,双燕何曾梦故宫——徽宗被押北上咏杏感身世,"双 燕 何曾 梦 故宫 —— 徽 宗 被 押 北上 咏杏 感 身世
",1
http://www.360doc.com/content/13/0208/12/11514971_264822946.shtml,【中国名菜】徽皖风味-水产类,"【 中国 名菜 】 徽皖 风味 - 水产 类
",1
http://www.360doc.com/content/14/0225/12/941837_355534588.shtml,徽杭古道 江南第一关,"徽 杭 古道 江南 第一 关
",1
http://www.360doc.com/content/14/0410/13/15428865_367742766.shtml,比利时人“组团”来成都迎接大熊猫星徽和好好,"比利时人 “ 组团 ” 来 成都 迎接 大熊猫 星 徽 和 好好
",1
http://www.360doc.com/content/12/1010/10/9477183_240586147.shtml,【华东行】流徽榭前观倩影,"【 华东 行 】 流 徽 榭前 观 倩影
",1
http://www.360doc.com/content/15/0626/20/22756532_480895139.shtml,徽友，一辈子的朋友……,"徽 友 ， 一辈子 的 朋友 ……
",1
http://www.360doc.com/content/14/0609/21/9133414_385210827.shtml,十六字令--七首**《徽字谣》,"十六 字 令--七 首 * * 《 徽 字 谣 》
",1
http://www.360doc.com/content/15/0214/18/2369606_448599495.shtml,【古琴】如何纠正按徽位时的“视觉差”？,"【 古琴 】 如何 纠正 按 徽 位 时 的 “ 视觉 差 ” ？
",1
http://www.360doc.com/content/12/0516/20/4310958_211501569.shtml,《徽娘宛心》1~31集全,"《 徽 娘 宛 心 》 1 ~ 31 集 全
",1
http://www.360doc.com/content/16/0909/22/33014958_589670477.shtml,徽班进京与京剧形成,"徽班 进 京 与 京剧 形成
",1
http://www.360doc.com/content/15/0713/11/68780_484607112.shtml,徽白,"徽 白
",1
http://www.360doc.com/content/15/0918/16/6140124_499935438.shtml,扒一扒欧洲豪门的族徽，越壕越能作！ | 乌菲齐小八卦2,"扒 一 扒 欧洲 豪门 的 族 徽 ， 越 壕越 能 作 ！ |乌 菲 齐 小 八卦 2
",1
http://www.360doc.com/content/15/0403/09/5964710_460256685.shtml,中国海军舰徽高清大图来袭,"中国海 军舰 徽 高 清 大 图 来袭
",1
http://www.360doc.com/content/15/0610/15/19519242_477147058.shtml,王徽之　新月帖,"王 徽之 新月 帖
",1
http://www.360doc.com/content/09/1123/10/180914_9581906.shtml,"灯谜艺术的文化使命| 灯谜探究 - ◆徽风皖韵◆ 徽风皖韵,灯谜,射虎,合肥谜协,竞猜,庐...","灯谜 艺术 的 文化 使命 | 灯谜 探究 - ◆徽风皖韵◆ 徽 风 皖韵 , 灯谜 , 射 虎 , 合肥 谜协 , 竞猜 , 庐...
",1
http://www.360doc.com/content/11/0813/10/1164894_140038795.shtml,8安徽省宣城市绩溪县[徽州文化的发源地之一 称为“徽厨之乡”，“无徽无成镇，无绩不成街”],"8 安徽省 宣城市 绩溪县 [ 徽州 文化 的 发源地 之一 称为 “ 徽 厨 之 乡 ” ， “ 无 徽 无成 镇 ， 无绩 不 成 街 ” ]
",1
http://www.360doc.com/content/12/0811/09/8413713_229534334.shtml,安徽徽文化慱物馆古代大型砚台展,"安徽 徽 文化 慱物 馆 古代 大型 砚台 展
",1
http://www.360doc.com/content/11/0425/16/5392082_112221675.shtml,从家徽看日本文化,"从 家徽 看 日本 文化
",1
http://www.360doc.com/content/12/0622/11/2283188_219769669.shtml,徽商大宅院，展示徽文化的亮点窗口,"徽商 大 宅院 ， 展示 徽 文化 的 亮点 窗口
",1
http://www.360doc.com/content/13/1130/15/137012_333423074.shtml,徽文化特点是什么？,"徽 文化 特点 是 什么 ？
",1
http://www.360doc.com/content/13/1219/08/8826950_338311295.shtml,在屯溪感受徽文化,"在 屯溪 感受 徽 文化
",1
http://www.360doc.com/content/09/1029/11/385412_8030999.shtml,徽文化系列之——东南邹鲁”今何在,"徽 文化 系列 之—— 东南 邹鲁 ” 今 何在
",1
http://www.360doc.com/content/15/1103/15/5896561_510448053.shtml,美国女巫小镇有座徽派古建？原是从休宁整体搬迁的“荫余堂”已成徽文化对外交流窗口,"美国 女巫 小镇 有 座 徽派 古建 ？ 原 是 从 休宁 整体 搬迁 的 “ 荫 余 堂 ” 已 成 徽 文化 对外 交流 窗口
",1
http://www.360doc.com/content/11/0725/15/1116828_135754949.shtml,净土文化长廊之西七：净土宗宗徽之含义,"净土 文化 长廊 之西七 ： 净土宗 宗 徽 之 含义
",1
http://www.360doc.com/content/07/1215/22/51593_898599.shtml,邓君徽:倡导风水文化有助于强化国民环保意识,"邓 君徽 : 倡导 风水 文化 有助于 强化 国民 环保 意识
",1
http://www.360doc.com/content/11/1213/21/8083010_172046209.shtml,论徽文化的市场化运作,"论 徽 文化 的 市场化 运作
",1
http://www.360doc.com/content/13/1130/14/137012_333418466.shtml,徽文化，一张没有打好的牌,"徽 文化 ， 一 张 没有 打 好 的 牌
",1
http://www.360doc.com/content/14/0305/16/5719126_357953554.shtml,用学术打造地方文化名片 ——看安徽大学徽学研究中心如何服务文化建设,"用 学术 打造 地方 文化 名片 —— 看 安徽大学 徽学 研究 中心 如何 服务 文化 建设
",1
http://www.360doc.com/content/16/0329/23/150887_546398070.shtml,《徽州文化大辞典》首发 徽文化首部百科全书式工具书问世,"《 徽州 文化 大 辞典 》 首发 徽 文化 首部 百科全书 式 工具书 问世
",1
http://www.360doc.com/content/14/0425/10/9243619_372044460.shtml,（原创）广富林文化遗址公园里的徽派仿古建筑,"（ 原创 ） 广 富 林 文化 遗址 公园 里 的 徽派 仿古 建筑
",1
http://www.360doc.com/content/15/0125/04/172950_443473293.shtml,徽派文化  /  安徽文化,"徽派 文化 / 安徽 文化
",1
http://www.360doc.com/content/14/0125/16/5896561_347806574.shtml,"《大黄山》透视""徽文化""网友盛赞山里山外皆是景","《 大黄山 》 透视 ""徽 文化 "" 网友 盛赞 山里 山 外 皆 是 景
",1
http://www.360doc.com/content/10/0406/17/804736_21843235.shtml,绩溪踏青 寻找徽派文化的乡野风情,"绩溪 踏青 寻找 徽派 文化 的 乡野 风情
",1
http://www.360doc.com/content/12/1227/07/7793103_256500015.shtml,徽文化,"徽 文化
",1
http://www.360doc.com/content/15/1126/23/37063_516173118.shtml,一蓑烟雨梦徽州丨寻觅徽派文化的魅力与诗韵,"一蓑烟雨 梦 徽州丨 寻觅 徽派 文化 的 魅力 与 诗韵
",1
http://www.360doc.com/content/16/0422/21/7839659_552956008.shtml,也说徽州｜徽文化：中国封建社会后期的典型标本,"也 说 徽州 ｜徽 文化 ： 中国 封建社会 后期 的 典型 标本
",1
http://www.360doc.com/content/15/1123/11/8507568_515192160.shtml,杭州市学生社团文化节节徽、吉祥物 “十选五”微信投票结果出炉·每日商报,"杭州市 学生 社团 文化 节节 徽 、 吉祥物 “ 十 选 五 ” 微 信 投票 结果 出炉 · 每日 商报
",1
http://www.360doc.com/content/15/0107/11/3133160_438838920.shtml,南京周园之八 徽文化体验中心,"南京 周 园 之 八 徽 文化 体验 中心
",1
http://www.360doc.com/content/16/0727/12/10603700_578721868.shtml,葱哥谈建筑文学：徽派建筑和“马头”文化,"葱哥 谈 建筑 文学 ： 徽派 建筑 和 “ 马头 ” 文化
",1
http://www.360doc.com/content/15/0420/16/20625606_464637332.shtml,【徽雅游艇】“2015亚洲游艇航海文化历史艺术周”发布会圆满召开,"【 徽 雅 游艇 】 “ 2015 亚洲 游艇 航海 文化 历史 艺术周 ” 发布会 圆满 召开
",1
http://www.360doc.com/content/17/0111/10/5896561_621713161.shtml,文化寻踪：在金华发现江南徽派建筑,"文化 寻踪 ： 在 金华 发现 江南 徽派 建筑
",1
http://www.360doc.com/content/16/0406/23/16731108_548451575.shtml,《文化大百科》 20150907 徽派传统建筑,"《 文化 大百科 》 20150907 徽派 传统 建筑
",1
http://www.360doc.com/content/14/0915/16/8507568_409674263.shtml,百年徽派老建筑翻建为文化礼堂·杭州日报,"百年 徽派 老 建筑 翻建 为 文化 礼堂 · 杭州 日报
",1
http://www.360doc.com/content/16/0604/08/178359_564902668.shtml,普评制点评没有徽州哪来安徽哪来徽文化,"普评 制 点评 没有 徽州 哪 来安 徽 哪 来 徽 文化
",1
http://www.360doc.com/content/17/0102/10/37917246_619468125.shtml,庄严历史、文化展示系列之（11）——庄振徽,"庄严 历史 、 文化 展示 系列 之 （ 11 ） —— 庄 振徽
",1
http://www.360doc.com/content/16/1010/15/28029384_597353740.shtml,听张脉贤先生说徽文化,"听 张 脉贤 先生 说 徽 文化
",1
http://www.360doc.com/content/12/0817/10/1302411_230628411.shtml,承载徽人文化情怀的庄严巨制,"承载 徽 人 文化 情怀 的 庄严 巨制
",1
http://www.360doc.com/content/16/0619/06/13708883_568922864.shtml,中国砚文化：第三篇  地方名砚3.9.徽 砚.2.-3,"中 国砚 文化 ： 第三 篇 地方 名砚 3.9. 徽 砚.2. - 3
",1
http://www.360doc.com/content/10/0901/18/492371_50442008.shtml,徽派建筑的风水之美与徽州古村落里的风水文化,"徽派 建筑 的 风水 之 美 与 徽州 古 村落 里 的 风水 文化
",1
http://www.360doc.com/content/13/1002/19/13381122_318612564.shtml,吴越文化与徽文化在皖南的交汇,"吴越 文化 与 徽 文化 在 皖南 的 交汇
",1
http://www.360doc.com/content/13/1130/15/137012_333420327.shtml,谈谈徽文化研究的现实意义,"谈谈 徽 文化 研究 的 现实 意义
",1
http://www.360doc.com/content/06/1014/21/10610_230619.shtml,加强城乡规划管理 弘扬徽派建筑文化,"加强 城乡 规划 管理 弘扬 徽派 建筑 文化
",1
http://www.360doc.com/content/13/1130/15/137012_333422706.shtml,“徽文化”2,"“ 徽 文化 ” 2
",1
http://www.360doc.com/content/13/1130/15/137012_333421761.shtml,徽文化,"徽 文化
",1
http://www.360doc.com/content/11/0424/12/2285590_111945375.shtml,徽派建筑的文化意蕴与开发价值,"徽派 建筑 的 文化 意蕴 与 开发 价值
",1
http://www.360doc.com/content/11/0610/10/4160062_122859622.shtml,黄山区，徽文化的发源地之一（实地照片为证）,"黄山区 ， 徽 文化 的 发源地 之一 （ 实地 照片 为 证 ）
",1
http://www.360doc.com/content/09/0402/16/53460_2999613.shtml,文化名镇_徽州——风雅山水田园，徽派古建长廊,"文化 名 镇_ 徽州 —— 风雅 山水 田园 ， 徽派 古建 长廊
",1
http://www.360doc.com/content/15/0915/06/13708883_499207851.shtml,解读徽派民间家具文化,"解读 徽派 民间 家具 文化
",1
http://www.360doc.com/content/13/0313/12/10819955_271226056.shtml,（二十世纪中国学术文化随笔大系44）《张舜徽学术文化随笔》周国林著,"（ 二十 世纪 中国 学术 文化 随笔 大 系 44 ） 《 张 舜 徽 学术 文化 随笔 》 周 国林 著
",1
http://www.360doc.com/content/09/0917/12/251039_6083196.shtml,墨 迹 徽 州     作者  断戈,"墨迹 徽州 作者 断 戈
",1
http://www.360doc.com/content/12/0313/20/2076189_194090022.shtml,【视频】中华美食-八大菜系（鲁、川、苏、粤、浙、闽、湘、徽）佳肴品尝,"【 视频 】 中华 美食 - 八大 菜系 （ 鲁 、 川 、 苏 、 粤 、 浙 、 闽 、 湘 、 徽 ） 佳肴 品尝
",1
http://www.360doc.com/content/15/1229/09/14421628_523863000.shtml,【神秘文化】中国56个民族标徽,"【 神秘 文化 】 中国 56 个 民族 标徽
",1
http://www.360doc.com/content/11/0212/12/1427567_92382430.shtml,徽杭古道,"徽 杭 古道
",1
http://www.360doc.com/content/13/0826/20/11311924_310083666.shtml,劉徽之徽率157÷50及其徽密率3927÷1250算出之法,"劉徽 之 徽 率 157÷50 及其 徽 密 率 3927÷1250 算出 之 法
",1
http://www.360doc.com/content/12/0324/08/253549_197167851.shtml,徽之黄山 风景如画的天下第一奇山全攻略,"徽 之 黄山 风景如画 的 天下第一 奇 山 全 攻略
",1
http://www.360doc.com/content/13/0828/09/112112_310402884.shtml,【徽派古建】NO.3 保护难在何处？,"【 徽派 古建 】 N O.3 保护 难 在 何处 ？
",1
http://www.360doc.com/content/10/1121/15/26141_71174842.shtml,张舜徽集,"张 舜徽集
",1
http://www.360doc.com/content/13/0828/09/112112_310402733.shtml,【徽派古建】NO.2 丁建设谈徽派古建与西安古建,"【 徽派 古建 】 N O.2 丁 建设 谈 徽派 古建 与 西安 古建
",1
http://www.360doc.com/content/14/1229/20/1383524_436710570.shtml,【 九章算术—— 劉徽九章算術注原序】 作者: 古本晋劉徽注 | 来源: 汉典古籍,"【 九章 算术 —— 劉徽 九章算術 注 原 序 】 作者 : 古本 晋劉徽 注 | 来源 : 汉 典 古籍
",1
http://www.360doc.com/content/15/0526/02/18960088_473267356.shtml,石与刀的碰撞：凝固徽文化符号的徽州石雕,"石 与 刀 的 碰撞 ： 凝固 徽 文化 符号 的 徽州 石雕
",1
http://www.360doc.com/content/13/0922/09/1630322_316142903.shtml,彝族族徽：彝族漆器的完美演绎,"彝族 族 徽 ： 彝族 漆器 的 完美 演绎
",1
http://www.360doc.com/content/15/1122/13/8321943_514983696.shtml,《中国56个民族标徽大全》（56册）,"《 中国 56 个 民族 标 徽 大全 》 （ 56 册 ）
",1
http://www.360doc.com/content/14/0828/00/5473201_405227582.shtml,海南废弃集装箱变身徽式小阁楼,"海南 废弃 集装箱 变身 徽 式 小 阁楼
",1
http://www.360doc.com/content/13/0625/08/276037_295333533.shtml,看过的电视剧《徽娘宛心》,"看 过 的 电视剧 《 徽娘宛心 》
",1
http://www.360doc.com/content/11/1119/11/7719320_165702088.shtml,徽骆驼与绩溪牛,"徽 骆驼 与 绩溪 牛
",1
http://www.360doc.com/content/12/1219/13/6827549_255063955.shtml,皖南行（4）西递村之二——韵味十足的徽派古民居,"皖南 行 （ 4 ） 西递村 之 二 —— 韵味 十足 的 徽派 古 民居
",1
http://www.360doc.com/content/14/0323/14/16440611_363033456.shtml,徽班真正的鼻祖----曹文埴,"徽班 真正 的 鼻祖 ---- 曹 文埴
",1
http://www.360doc.com/content/12/0626/23/9543986_220654107.shtml,走黄山 拍徽派人像竹雕的栩栩如生！,"走 黄山 拍 徽派 人像 竹雕 的 栩栩如生 ！
",1
http://www.360doc.com/content/11/0811/19/5928015_139699824.shtml,中华民族的族徽到底是龙还是龟？,"中华民族 的 族 徽 到底 是 龙 还是 龟 ？
",1
http://www.360doc.com/content/12/0202/13/5578727_183618455.shtml,宋朝茶文化：徽宗曾亲自为大臣和学士煮茶,"宋朝 茶文化 ： 徽 宗 曾 亲自 为 大臣 和 学士 煮茶
",1
http://www.360doc.com/content/14/0927/16/18892371_412754160.shtml,上海宝山移建徽派古建的闻道园 －－2014.8.3,"上海 宝山 移 建 徽派 古建 的 闻 道园－－2014.8.3
",1
http://www.360doc.com/content/15/0420/23/9433029_464737201.shtml,中華人民共和國國徽,"中華 人民 共和 國國徽
",1
http://www.360doc.com/content/14/1230/18/18892371_436930570.shtml,徽文化乡村深度体验二日游,"徽 文化 乡村 深度 体验 二日 游
",1
http://www.360doc.com/content/16/0519/08/32253020_560350587.shtml,中式设计 | 徽派文化韵味浓郁的中式书吧设计,"中式 设计 | 徽派 文化 韵味 浓郁 的 中式 书吧 设计
",1
http://www.360doc.com/content/16/0520/14/4602914_560710378.shtml,徽文化之旅（皖南行之一）,"徽 文化 之 旅 （ 皖南 行 之一 ）
",1
http://www.360doc.com/content/15/0203/20/18892371_446042905.shtml,徽文化景区线路图.jpg (600×1269),"徽 文化 景区 线路 图 .j p g(600 × 1269 )
",1
http://www.360doc.com/content/16/0503/08/17546834_555804540.shtml,良渚文化神徽探秘,"良渚 文化 神 徽 探秘
",1
http://www.360doc.com/content/16/0726/16/812607_578544403.shtml,【诗词赏析·品江西三色文化】诗文集萃 经典山水  安福县途中作、瓷都城徽龙珠阁,"【 诗词 赏析 · 品 江西 三色 文化 】 诗文 集萃 经典 山水 安福县 途中 作 、 瓷都 城徽 龙 珠阁
",1
http://www.360doc.com/content/16/0625/19/2794318_570702823.shtml,徽文化的一朵奇葩------旌德,"徽 文化 的 一 朵 奇葩 ------ 旌德
",1
http://www.360doc.com/content/17/0110/14/14028072_621521573.shtml,徽州文化 ——风水尤重数徽人,"徽州 文化 —— 风水 尤 重 数 徽 人
",1
http://www.360doc.com/content/15/1008/09/26276247_504083956.shtml,减字谱徽位、徽分在弹奏时的误差,"减 字 谱 徽 位 、 徽 分在 弹奏 时 的 误差
",1
http://www.360doc.com/content/13/0124/14/739691_262135940.shtml,柘皋古镇看徽派特色,"柘皋 古镇 看 徽派 特色
",1
http://www.360doc.com/content/15/0402/18/18415692_460135898.shtml,皖南宅院的徽派时光,"皖南 宅院 的 徽派 时光
",1
http://www.360doc.com/content/13/1218/14/498756_338127476.shtml,昔日情怀---新徽派版画名家戴斌作品欣赏,"昔日 情怀 --- 新 徽派 版画 名家 戴 斌 作品 欣赏
",1
http://www.360doc.com/content/13/0424/09/3359811_280524679.shtml,成龙事件折射古建保护之忧:徽派古建正烂掉|徽州|成龙|徽派古建,"成 龙 事件 折射 古建 保护 之 忧 : 徽派 古建 正 烂掉 | 徽州 | 成 龙 |徽 派 古建
",1
http://www.360doc.com/content/16/0519/11/7618925_560392876.shtml,徽派建筑,"徽派 建筑
",1
http://www.360doc.com/content/10/1207/22/803452_75983478.shtml,徽派建筑吐芳华,"徽派 建筑 吐 芳华
",1
http://www.360doc.com/content/15/0319/17/18892371_456487717.shtml,婺源思溪延村三雕 徽派民居优雅的土豪金,"婺源 思 溪 延 村 三 雕 徽派 民居 优雅 的 土豪 金
",1
http://www.360doc.com/content/15/0108/18/18892371_439208843.shtml,徒步穿越徽杭之八－－－山水画廊新安江（1）,"徒步 穿越 徽 杭之八－－－ 山水画 廊 新安江 （ 1 ）
",1
http://www.360doc.com/content/14/1217/00/17132703_433512328.shtml,徽之韵「贰」,"徽 之韵 「 贰 」
",1
http://www.360doc.com/content/13/0922/09/1630322_316142777.shtml,藏族族徽：布达拉宫的缩影,"藏族 族 徽 ： 布达拉宫 的 缩影
",1
http://www.360doc.com/content/13/0511/11/2253722_284566715.shtml,成龙将在京建6栋徽派古建 打造成龙和平园,"成 龙 将 在 京 建 6 栋 徽派 古建 打造 成 龙 和平 园
",1
http://www.360doc.com/content/11/0509/11/1147381_115416946.shtml,徽州府衙记忆,"徽州 府衙 记忆
",1
http://www.360doc.com/content/13/0926/21/5719126_317311918.shtml,徽州民间信仰调研报告  ——基于屯休徽三区县的调查分析,"徽州 民间 信仰 调研 报告 —— 基于 屯 休 徽 三 区 县 的 调查 分析
",1
http://www.360doc.com/content/09/1214/22/463408_11136545.shtml,奥运徽宝与软玉同胞,"奥运 徽 宝 与 软玉 同胞
",1
http://www.360doc.com/content/07/0527/18/135_524101.shtml,"徽剑评点:关于瑞星的彻底批判,一只老甲鱼的末路狂奔","徽 剑 评点 : 关于 瑞星 的 彻底 批判 , 一 只 老 甲鱼 的 末路 狂奔
",1
http://www.360doc.com/content/11/1101/12/7719320_160772792.shtml,徽派建筑创新要有突破,"徽派 建筑 创新 要 有 突破
",1
http://www.360doc.com/content/16/1231/15/28527005_619107529.shtml,徽风徽俗品绩溪之一 --绩溪人饮食,"徽 风 徽 俗 品 绩溪 之一-- 绩溪 人饮 食
",1
http://www.360doc.com/content/10/1127/19/686678_72944117.shtml,一部值得推荐的徽学新著,"一 部 值得 推荐 的 徽学 新著
",1
http://www.360doc.com/content/13/0308/08/2198695_270104851.shtml,中美海军主力军舰舰徽比拼 航母辽宁舰徽亮相,"中 美 海军 主力 军舰 舰 徽 比拼 航母 辽宁 舰 徽 亮相
",1
http://www.360doc.com/content/16/0311/08/7698960_541228847.shtml,百年徽派老宅，在设计师改造下涅槃重生,"百年 徽派 老宅 ， 在 设计师 改造 下 涅槃 重生
",1
http://www.360doc.com/content/12/0614/20/7864680_218176666.shtml,宣徽使，宣徽使,"宣 徽 使 ， 宣 徽使
",1
http://www.360doc.com/content/15/0128/17/18892371_444515915.shtml,安徽古村镇（27）徽城镇—许国石坊 ,"安徽 古 村 镇 （ 27 ） 徽 城镇 — 许 国石坊
",1
http://www.360doc.com/content/16/0604/11/10603700_564952262.shtml,徽州之“徽”或名自“徽城”,"徽州 之 “ 徽 ” 或 名 自 “ 徽 城 ”
",1
http://www.360doc.com/content/13/0719/22/7607720_301174592.shtml,徽宗朝的八道科举考试题------回首千年看两宋,"徽 宗 朝 的 八道 科举 考试 题 ------ 回首 千 年 看 两宋
",1
http://www.360doc.com/content/15/1031/22/24811_509753870.shtml,200年徽派古建筑因拆迁废弃 被运往美国重建,"200年 徽派 古建筑 因 拆迁 废弃 被 运往 美国 重建
",1
http://www.360doc.com/content/15/1012/21/27838199_505204504.shtml,徽派盆景,"徽派 盆景
",1
http://www.360doc.com/content/10/1127/20/686678_72948845.shtml,我的“徽学”情结,"我 的 “ 徽学 ” 情结
",1
http://www.360doc.com/content/15/0804/22/11548039_489537760.shtml,前徽宗时代与后徽宗时代,"前 徽 宗 时代 与 后 徽 宗 时代
",1
http://www.360doc.com/content/14/0519/07/1375631_378921776.shtml,修水工业园园徽标志征集揭晓及园徽标志释义,"修水 工业园 园 徽 标志 征集 揭晓 及 园 徽 标志 释义
",1
http://www.360doc.com/content/10/1207/12/3582828_75776066.shtml,魅力徽州之徽派盆景简述,"魅力 徽州 之 徽派 盆景 简述
",1
http://www.360doc.com/content/16/1120/12/38343074_607960221.shtml,徽融通诈骗案背后隐藏怎样的腐败问题—徽融通公司诈骗周勤得,"徽 融通 诈骗案 背后 隐藏 怎样 的 腐败 问题 — 徽 融通 公司 诈骗 周 勤得
",1
http://www.360doc.com/content/16/0824/10/16157222_585517053.shtml,厦门市委书记王蒙徽调任沈阳书记 曾维不再担任|王蒙徽,"厦门 市委 书记 王蒙 徽调 任 沈阳 书记 曾维 不再 担任 |王 蒙徽
",1
http://www.360doc.com/content/15/0314/16/15939992_455082937.shtml,炒的是心: 回复@徽杭股道: //@徽杭股道:回复@炒的... - 雪球,"炒 的 是 心 : 回复 @徽 杭 股 道 : //@ 徽 杭 股 道 : 回复 @炒 的 ... - 雪球
",1
http://www.360doc.com/content/16/0727/18/32596859_578809690.shtml,徽因之后，再无徽因：文字的触角，在你心上,"徽 因 之后 ， 再 无 徽 因 ： 文字 的 触角 ， 在 你 心上
",1
http://www.360doc.com/content/17/0113/17/28137261_622247700.shtml,中国海军兰州舰（170舰）舰徽设计|海军舰徽设计、军舰标志设计|上海亘一标志设计公司,"中国 海军 兰州 舰 （ 170 舰 ） 舰 徽 设计 |海 军舰 徽 设计 、 军舰 标志 设计 | 上海 亘一 标志 设计 公司
",1
http://www.360doc.com/content/12/0525/19/642066_213687298.shtml,秋天的徽园,"秋天 的 徽园
",1
http://www.360doc.com/content/16/1103/18/27503452_603694686.shtml,【中青户外 七彩徽南】11月19日-20日徽南扫黄——塔川缤纷红叶，水墨协里， ...,"【 中青 户外 七彩 徽 南 】 11月 19日 - 20日 徽 南 扫黄 —— 塔 川 缤纷 红叶 ， 水墨 协里 ，...
",1
http://www.360doc.com/content/12/0504/11/7719320_208560284.shtml,[转] 可惜从此“黄山”无“徽”了,"[ 转 ] 可惜 从此 “ 黄山 ” 无 “ 徽 ” 了
",1
http://www.360doc.com/content/15/0131/10/460500_445174477.shtml,张舜徽日记中的石门大儒阎镇珩,"张 舜徽 日记 中 的 石门 大儒 阎 镇珩
",1
http://www.360doc.com/content/16/0520/22/33445508_560839994.shtml,徽风典藏·安徽美术家 2016年第一辑  徽风·经典——渐江,"徽 风 典藏 · 安徽 美术家 2016年 第一 辑 徽风·经典 —— 渐 江
",1
http://www.360doc.com/content/12/0805/08/7793103_228413589.shtml,安徽：徽风古韵呈坎行,"安徽 ： 徽 风 古韵 呈 坎行
",1
http://www.360doc.com/content/11/1104/10/4438411_161567637.shtml,張舜徽《自學成才論》（全文）,"張舜 徽 《 自學 成才論 》 （ 全文 ）
",1
http://www.360doc.com/content/16/0520/20/33445508_560804459.shtml,徽风典藏·安徽美术家 2016年第一辑  徽风·品逸——王仁华,"徽 风 典藏 · 安徽 美术家 2016年 第一 辑 徽风·品逸 —— 王 仁华
",1
http://www.360doc.com/content/12/1021/20/9305059_242837627.shtml,由山东高唐出土的徽宗木质雕母对北宋铸钱工艺的浅解 YS,"由 山东 高唐 出土 的 徽 宗 木质 雕 母 对 北宋 铸 钱 工艺 的 浅 解 Y S
",1
http://www.360doc.com/content/16/0907/20/32335138_589145038.shtml,梁海燕：神徽是蚩尤像 玉琮王是饕餮整体形象,"梁 海燕 ： 神 徽 是 蚩尤 像 玉 琮 王 是 饕餮 整体 形象
",1
http://www.360doc.com/content/12/1106/19/5701732_246240669.shtml,说苏州相门城楼上的“钩邑相徽”,"说 苏州 相 门 城楼 上 的 “ 钩邑 相 徽 ”
",1
http://www.360doc.com/content/14/0424/08/98463_371605355.shtml,拥抱徽州（67）：走在徽饶古道上,"拥抱 徽州 （ 67 ） ： 走 在 徽 饶 古 道上
",1
http://www.360doc.com/content/13/0311/14/1630322_270792025.shtml,中美海军主力军舰舰徽大比拼,"中 美 海军 主力 军舰 舰 徽 大 比拼
",1
http://www.360doc.com/content/12/0604/15/868418_215844195.shtml,中国名菜徽皖风味,"中国 名菜 徽 皖 风味
",1
http://www.360doc.com/content/15/0113/16/18892371_440463317.shtml,发现徽州（三十三）：正在修复中的徽州府衙,"发现 徽州 （ 三十三 ） ： 正在 修复 中 的 徽州 府衙
",1
http://www.360doc.com/content/13/1022/09/13815158_323200704.shtml,两宋徽籍诗人考——转自宋朝吧只看楼主,"两 宋 徽 籍 诗人 考 —— 转 自 宋朝 吧 只 看 楼 主
",1
http://www.360doc.com/content/15/0114/18/18892371_440745817.shtml,徽州行——徽园,"徽州 行 —— 徽 园
",1
http://www.360doc.com/content/13/0407/20/1014528_276765327.shtml,成龙称将捐徽派古建筑给新加坡 为其找更好归宿,"成 龙 称 将 捐 徽派 古建筑 给 新加坡 为 其 找 更 好 归宿
",1
http://www.360doc.com/content/16/0225/01/2369606_537177479.shtml,你知道吗，其实你有家徽。,"你 知道 吗 ， 其实 你 有 家徽 。
",1
http://www.360doc.com/content/14/1108/21/1330706_423662395.shtml,“徽”字的意境原来这么美,"“ 徽 ” 字 的 意境 原来 这么 美
",1
http://www.360doc.com/content/12/0815/07/7499155_230241360.shtml,“徽骆驼”，永远前行,"“ 徽 骆驼 ” ， 永远 前 行
",1
http://www.360doc.com/content/15/0915/15/27661372_499305212.shtml,抗战徽宝300g和田青白玉版,"抗战 徽 宝 300 g 和 田 青白 玉版
",1
http://www.360doc.com/content/15/0106/19/18892371_438691067.shtml,徽派园林 . 赛金花故居,"徽派 园林.赛 金花 故居
",1
http://www.360doc.com/content/11/1104/11/4438411_161583284.shtml,张舜徽：通人之学?博大之书,"张 舜徽 ： 通人 之 学 ? 博大之书
",1
http://www.360doc.com/content/13/0214/07/5245629_265536928.shtml,初访卫斯嘉闻道园??重温徽居旧梦之幽情（园林篇）,"初访 卫 斯嘉闻道园 ? ? 重温 徽 居 旧梦 之 幽情 （ 园林 篇 ）
",1
