url,title,segment,target
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400069464&amp;idx=1&amp;sn=5cbe07a6b37187151d2e5e2636b20a2a&amp;mpshare=1&amp;scene=5&amp;srcid=1206gdlYsssYAwobqxoihYxN,徽州村落 | 绩溪龙川，有龙在川,"徽州 村落 | 绩溪 龙川 ， 有 龙 在 川
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400130855&amp;idx=1&amp;sn=66e309229712d89b17b20ca8ce4fa2c0&amp;mpshare=1&amp;scene=5&amp;srcid=1206WhVSFYvfE8vl8Nin3ZYY,徽州文化 | 风水尤重数徽人,"徽州 文化 | 风水 尤 重 数 徽 人
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400161200&amp;idx=1&amp;sn=52764a9a3e13c3e9f2aa2a37c4f307fd&amp;mpshare=1&amp;scene=5&amp;srcid=1206HpUmA9Sx8wGuCjTazq5e,徽州文化 | 深深古巷 马头花墙,"徽州 文化 |深深 古 巷 马头 花墙
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400192057&amp;idx=1&amp;sn=35153bf6c3164a89f5e69115f7a3e3ea&amp;mpshare=1&amp;scene=5&amp;srcid=1206x6d5FbQiazBIjpZa8fxM,走进皖南古村 赏最美徽州晒秋,"走 进 皖南 古 村 赏 最 美 徽州 晒 秋
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400238811&amp;idx=1&amp;sn=e923bae4fc1dcec2b2260f4f0403cf83&amp;mpshare=1&amp;scene=5&amp;srcid=1206DM6xwEJp607r2PIjxDNI,徽州文化 | 解读徽州的古牌坊,"徽州 文化 | 解读 徽州 的 古 牌坊
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400250068&amp;idx=1&amp;sn=3b3781f701b4cb2c3451b7fae45139d7&amp;mpshare=1&amp;scene=5&amp;srcid=1206I6MTUkafunUBDEcHZPCj,徽州文化 | 徽州人的传统产业：文房四宝,"徽州 文化 | 徽州 人 的 传统 产业 ： 文房四宝
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400316300&amp;idx=1&amp;sn=1ddf03ee95c2054dff0193d64273e9f3&amp;mpshare=1&amp;scene=5&amp;srcid=1206rp4xzMtkaYfKmmOwCMHx,徽州村落 | 宰相故里——雄村,"徽州 村落 | 宰相 故里 —— 雄 村
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400451000&amp;idx=1&amp;sn=709f2a48fd2af8ed764a28fc2ff599c4&amp;mpshare=1&amp;scene=5&amp;srcid=1206tz9vQxZh6WBa29oMP8DG,徽州文化 | 徽商老号,"徽州 文化 |徽 商 老 号
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400507086&amp;idx=1&amp;sn=ed1e3aa9641d133e985bc58939725250&amp;mpshare=1&amp;scene=5&amp;srcid=12064uBpgtbBqPXJ3sQKUOhy,徽州文化 | 徽戏与徽菜,"徽州 文化 |徽 戏 与 徽菜
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400537160&amp;idx=1&amp;sn=00497785008d1fdce7d22019ab00387a&amp;mpshare=1&amp;scene=5&amp;srcid=1206qgaS4OjQrZIBhIaFn3S7,徽州文化 | 黄山与新安画派,"徽州 文化 | 黄山 与 新安 画派
",1
http://mp.weixin.qq.com/s?__biz=MzA4NDI0MzMwNA==&amp;mid=2650179271&amp;idx=1&amp;sn=28ad0b5a8f367525d29342b9e9021598&amp;chksm=,春风十里不如你 时光未老,"春风 十 里 不如 你 时光 未 老
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400576713&amp;idx=1&amp;sn=4c35ada51abcb6f09ae2143110ed812a&amp;mpshare=1&amp;scene=5&amp;srcid=1206f86m5OYxBsSip6iMNqGE,碧 山 印 象,"碧 山 印象
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400566278&amp;idx=1&amp;sn=eed6d14c4d82f9e7d2cc0472c5c196a3&amp;mpshare=1&amp;scene=5&amp;srcid=1206XkqaJfttCVSggi3j4E8Y,徽州文化 | 赛金花,"徽州 文化 |赛 金花
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400634766&amp;idx=1&amp;sn=d43bfaf9056f8f7d2f8679aceeedab8d&amp;mpshare=1&amp;scene=5&amp;srcid=1206Rob1TtqKcJ4rOzO9F4JO,徽州村落 | 唐模村,"徽州 村落 |唐 模村
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400647816&amp;idx=1&amp;sn=ca7f62c47223622bbd259e16c6c4ed72&amp;mpshare=1&amp;scene=5&amp;srcid=1206ghpY6JN5YTtZCdR9gVGW,中国历史文化名城——徽州古城,"中国 历史 文化 名城 —— 徽州 古城
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400660176&amp;idx=1&amp;sn=96f0d0a5517550a2738f1a804c21a473&amp;mpshare=1&amp;scene=5&amp;srcid=120621o6EIKiKHESdCXGAZF0,印象西递——桃花源里人家,"印象 西 递 —— 桃花源 里 人家
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400738746&amp;idx=1&amp;sn=9669c14c8c21eaf4f0e785036ce4f8fa&amp;mpshare=1&amp;scene=5&amp;srcid=1206hzamSuOVycOTyHAi7MGE,冬季桃花潭，让人一醉方休之美,"冬季 桃花 潭 ， 让 人 一醉方休 之 美
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400801981&amp;idx=1&amp;sn=1f9dae5c2ca092627b4f915134ac5481&amp;mpshare=1&amp;scene=5&amp;srcid=1206etuaNMYtQwLZiyeMp9hX,许村——遍布名胜的古镇,"许 村 —— 遍布 名胜 的 古镇
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400780581&amp;idx=1&amp;sn=367720dc247cfc0f3bf9fe4be8de13d3&amp;mpshare=1&amp;scene=5&amp;srcid=120685iYX92WsfhXIO4juEcI,万安——千年古镇,"万安 —— 千 年 古镇
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400810223&amp;idx=1&amp;sn=501e64dff033b8a96d5c18cea77f893b&amp;mpshare=1&amp;scene=5&amp;srcid=1206eZ6HDoDyBzZyxdK9VnAH,徽州文化 | 太平猴魁,"徽州 文化 | 太平 猴 魁
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400839446&amp;idx=1&amp;sn=83860bb74170bf9577106070d200c2e8&amp;mpshare=1&amp;scene=5&amp;srcid=1206NlUUt4NgioCTM7EMOXEg,呈坎——古称双贤里,"呈 坎 —— 古 称 双 贤里
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400999789&amp;idx=1&amp;sn=447610095c2c31deab4674b19480e27d&amp;mpshare=1&amp;scene=5&amp;srcid=1206hu8JbZu0ZGVFAX9JGI9E,徽州文化 | 书苑春秋（下）,"徽州 文化 | 书苑 春秋 （ 下 ）
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400955494&amp;idx=1&amp;sn=6f7db33916d70c2ffc09d05e31b54359&amp;mpshare=1&amp;scene=5&amp;srcid=12066ZNkxIu9kpDv6zYTMv0w,徽州文化 | 书苑春秋（上）,"徽州 文化 | 书苑 春秋 （ 上 ）
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=401154968&amp;idx=1&amp;sn=889710238247cbb3ca0506e22ceb6899&amp;mpshare=1&amp;scene=5&amp;srcid=1206gewC8uY1TQU7cRbgiUJT,徽州文化 | 万安罗盘,"徽州 文化 | 万安 罗 盘
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=401194367&amp;idx=1&amp;sn=a0708dc3d5e7b9e24a02fbb6d76fe392&amp;mpshare=1&amp;scene=5&amp;srcid=1206AS7h4e1VkGWh98O1381N,徽州文化 | 神奇连体古民居——关麓,"徽州 文化 | 神奇 连体 古 民居 —— 关麓
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDE3MjkwOQ==&amp;mid=403208193&amp;idx=1&amp;sn=d6bd0135f963926e3b96c1369e35b700&amp;mpshare=1&amp;scene=5&amp;srcid=1203TuvThaJ26NiTXEbSHkkb,绩溪美,"绩溪 美
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDE3MjkwOQ==&amp;mid=403441638&amp;idx=1&amp;sn=2b4ceb372000fc11d8a377a004aa9583&amp;mpshare=1&amp;scene=5&amp;srcid=1203FChcUT0yiCKdZ8CLXT7T,徽州的春天,"徽州 的 春天
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDE3MjkwOQ==&amp;mid=2650926642&amp;idx=1&amp;sn=aca648f6b2cc1518317fcbd9e832d676&amp;mpshare=1&amp;scene=5&amp;srcid=1203knd4nWa1p80gHvC31ey1,徽州文献 关照前世今生,"徽州 文献 关照 前世 今生
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDE3MjkwOQ==&amp;mid=2650926983&amp;idx=1&amp;sn=e092739eeb8e0512b6dcc568a274d863&amp;mpshare=1&amp;scene=5&amp;srcid=1203RTxQ329Q9X6SmJ2WG0oi,徽州传统村落之一,"徽州 传统 村落 之 一
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484386&amp;idx=1&amp;sn=bc87658c6583f5f3313fb44eb295f90e&amp;chksm=,古老的神秘行业！,"古老 的 神秘 行业 ！
",1
http://mp.weixin.qq.com/s?__biz=MzIyOTQ4MjEyNA==&amp;mid=2247483775&amp;idx=1&amp;sn=30ed4eb8a4a9662d9cce61d13e4b376b&amp;chksm=,阅不尽的徽派建筑，品不完的徽州三雕,"阅 不 尽 的 徽派 建筑 ， 品 不 完 的 徽州 三 雕
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=208984684&amp;idx=1&amp;sn=41d033a2c30080a8448f87d92c43e3ef&amp;mpshare=1&amp;scene=5&amp;srcid=1202qvibvLGI6FrDIXmik8Hh,徽州近现代画坛巨匠——黄宾虹,"徽州 近现代 画坛 巨匠 —— 黄宾虹
",1
http://mp.weixin.qq.com/s?__biz=MzIyOTQ4MjEyNA==&amp;mid=2247483716&amp;idx=1&amp;sn=632ec05815a338dd80bebb31f2894759&amp;mpshare=1&amp;scene=5&amp;srcid=1202jfF0XdqXk0QhW2htgkuw,中国最美乡村 —— 婺源,"中国 最 美 乡村 —— 婺源
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400754756&amp;idx=1&amp;sn=e0d69b86e699232c12f9e1c050477e0b&amp;mpshare=1&amp;scene=5&amp;srcid=1202EMCUOLbSBMFHGbLmuDMI,黟县屏山村风水解析，你知道吗？,"黟县 屏山 村 风水 解析 ， 你 知道 吗 ？
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400922898&amp;idx=1&amp;sn=27767d925d8e70e902ed453a68ed5e5b&amp;mpshare=1&amp;scene=5&amp;srcid=1202QUbjozUjaMro02WZhn9X,徽州文化 | 对婺源传统社会的深度追溯,"徽州 文化 |对 婺源 传统 社会 的 深度 追溯
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=401125093&amp;idx=1&amp;sn=739fbd55239d2945620ed67e23587630&amp;mpshare=1&amp;scene=5&amp;srcid=1202tCZ3XAkhJkWJSO7l42xQ,徽州文化 | 徽班进京,"徽州 文化 | 徽班 进 京
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742101&amp;idx=1&amp;sn=3a33ae18e105adee823e4953a1e491ce&amp;chksm=,秋色 | 塔川，秋天的童话,"秋色 |塔 川 ， 秋天 的 童话
",1
http://mp.weixin.qq.com/s?__biz=MzA5ODk2Nzg2Mw==&amp;mid=2691175637&amp;idx=3&amp;sn=f0a531af24a7134983ba0efa871f24bc&amp;chksm=,🔥厉害了我的徽州！中英文宣传片出炉啦！美醉了,"�� 厉害 了 我 的 徽州 ！ 中 英文 宣传 片 出炉 啦 ！ 美 醉了
",1
http://mp.weixin.qq.com/s?__biz=MzAwOTcxOTMzOQ==&amp;mid=2693996810&amp;idx=5&amp;sn=3f73dedbdfae3d8152899973fe46e56b&amp;chksm=,徽州：一个名字就让多少人魂牵梦绕,"徽州 ： 一个 名字 就 让 多少 人 魂牵梦绕
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400025713&amp;idx=1&amp;sn=3e030397a44ae1bfc71521b693ca5b80&amp;mpshare=1&amp;scene=5&amp;srcid=1023wvTPfOJJUg272WVvHOIZ,徽商和徽州文化的是如何起源的？,"徽商 和 徽州 文化 的 是 如何 起源 的 ？
",1
http://mp.weixin.qq.com/s?__biz=MzI4NTAyNjI0OA==&amp;mid=2649807046&amp;idx=1&amp;sn=adfbdf2737ea00b0d529eea73b675d46&amp;mpshare=1&amp;scene=5&amp;srcid=10095mWzIUhKBRJmgw2RnxVQ,据说这才是徽州古城的正确打开方式 【完整版】,"据说 这 才 是 徽州 古城 的 正确 打开 方式 【 完整版 】
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400118871&amp;idx=1&amp;sn=61eefcba5f9441ff9dda5a1a2fdcecd4&amp;mpshare=1&amp;scene=5&amp;srcid=0919fhQQFfqfIMoYehJOpxcF,徽州文化 | 聚族而居，源远流长,"徽州 文化 |聚 族 而 居 ， 源远流长
",1
http://mp.weixin.qq.com/s?__biz=MzIyNDA4NDIxMA==&amp;mid=400290479&amp;idx=1&amp;sn=8d4aecaec32e854c31a02764d9ae76a1&amp;mpshare=1&amp;scene=5&amp;srcid=0919TvTQgrFQODaHJiy4AZ9n,徽州文化 | 徽州文人,"徽州 文化 | 徽州 文人
",1
http://mp.weixin.qq.com/s?__biz=MzI5MDM0NDA4Ng==&amp;mid=2247483948&amp;idx=1&amp;sn=41c2a247854f90b8c51b47cdbceca5d3&amp;mpshare=1&amp;scene=5&amp;srcid=12017Fe3VJoZREYesKL9rh6m,徽州文化的特点（徽州文化系列之四）,"徽州 文化 的 特点 （ 徽州 文化 系列 之四 ）
",1
http://mp.weixin.qq.com/s?__biz=MzI5MDM0NDA4Ng==&amp;mid=2247483841&amp;idx=1&amp;sn=585a6b0c7d177e8a8b2fcd077261b8df&amp;mpshare=1&amp;scene=5&amp;srcid=0919p8fM6GKXJyKe9h4WAUdQ,徽州文化简史（徽州文化系列之一）,"徽州 文化 简史 （ 徽州 文化 系列 之一 ）
",1
http://mp.weixin.qq.com/s?__biz=MzI0NTAxOTMxMQ==&amp;mid=2650940549&amp;idx=4&amp;sn=34073da75461b319a864b5b07e7a2502&amp;mpshare=1&amp;scene=5&amp;srcid=0919dWnAWdDYcYwO9nxRvdod,再谈徽州文化,"再谈 徽州 文化
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=2649755106&amp;idx=1&amp;sn=b9fcaaa894aeb460030aea2dbc8ec10e&amp;chksm=,桃源古祠 麒麟瑞象,"桃源古祠 麒麟 瑞象
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=2649755090&amp;idx=1&amp;sn=66fc7bb0019551629676d720fe54c86c&amp;chksm=,立春 秋浦当歌,"立春 秋 浦 当歌
",1
http://mp.weixin.qq.com/s?__biz=MjM5OTc1NDAxMg==&amp;mid=2652059848&amp;idx=1&amp;sn=7d39af6eae7ea27e4f942624a08efa01&amp;chksm=,🌷印象歙县卖花渔村,"�� 印象 歙县 卖花 渔村
",1
http://mp.weixin.qq.com/s?__biz=MzA4NDI0MzMwNA==&amp;mid=2650179278&amp;idx=1&amp;sn=95308beabf682e44665ca64b43a19ff6&amp;chksm=,陌上花开缓缓归 水墨徽州灵山村,"陌上 花 开 缓缓 归 水墨 徽州 灵 山村
",1
http://mp.weixin.qq.com/s?__biz=MjM5OTc1NDAxMg==&amp;mid=2652059870&amp;idx=1&amp;sn=a29af33834fa074fee71f0c11504367a&amp;chksm=,歙县徽城镇南屏村村史,"歙县 徽 城镇 南屏 村村 史
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742765&amp;idx=1&amp;sn=0c850a2db3c72eb7644a9e302094c8e3&amp;chksm=,【徽州百村】小桥流水人家在李坑,"【 徽州 百 村 】 小桥流水 人家 在 李 坑
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=202951473&amp;idx=1&amp;sn=0ff17b07c5eefdd683d82de9db9a1ef1&amp;mpshare=1&amp;scene=5&amp;srcid=01316ipLt1XDEb0hYb6yDrfJ,雪庄悟公印迹 之二,"雪 庄 悟 公 印迹 之 二
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=203083403&amp;idx=1&amp;sn=6bba0e4043f336d7dc10a3ea8a32f4c2&amp;mpshare=1&amp;scene=5&amp;srcid=0131RTg9TKkbHdtUzBzYYyiW,雪庄悟公印迹 之三,"雪 庄 悟 公 印迹 之 三
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=208193567&amp;idx=2&amp;sn=e2a1178ac0cce094a1d02a30df964a5d&amp;mpshare=1&amp;scene=5&amp;srcid=0131HCek7SnyzOMGZLprLl7K,徽饶古道 大山人家,"徽 饶 古道 大山 人家
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=208206653&amp;idx=1&amp;sn=a1b631a85e734424b5bd66b79013bee1&amp;mpshare=1&amp;scene=5&amp;srcid=0131CgorvPgCxxrFpNzAEQtO,虚谷的先锋意识,"虚 谷 的 先锋 意识
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=208672269&amp;idx=1&amp;sn=7a12206f404d819ae3185d5bdf610ff6&amp;mpshare=1&amp;scene=5&amp;srcid=01313gZv4ScaKfmtZWpsC7uC,徽州画坛近现代“四大家”之汪采白,"徽州 画坛 近现代 “ 四 大 家 ” 之 汪 采白
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742878&amp;idx=1&amp;sn=61a637c850416b3548b8a1a335530308&amp;chksm=,【徽州百村】梅花香自卖花渔村,"【 徽州 百 村 】 梅花 香 自卖 花 渔村
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=208920767&amp;idx=1&amp;sn=34dd2eedae0652297120588cb1532c62&amp;mpshare=1&amp;scene=5&amp;srcid=0131PdTcyVgGXTangAQNLXuA,徽州画坛近现代“四大家”之虚谷,"徽州 画坛 近现代 “ 四 大 家 ” 之 虚 谷
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=209051110&amp;idx=1&amp;sn=02bb18031758aaa8bf47ffe2ae559bc7&amp;mpshare=1&amp;scene=5&amp;srcid=01317fl3oWfMg8FB2t561SWr,近现代画坛“新安四大家”之汪慎生,"近现代 画坛 “ 新安 四 大 家 ” 之 汪 慎生
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=400740696&amp;idx=1&amp;sn=6e21c6f180d92fd2116a1498725410a2&amp;mpshare=1&amp;scene=5&amp;srcid=01312V59Y2QajP0UfWocXHqo,徽州唐皋的励志故事,"徽州 唐 皋的 励志 故事
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=400795801&amp;idx=1&amp;sn=513208114b45da7ef9db1bd933703a2a&amp;mpshare=1&amp;scene=5&amp;srcid=0131hzwlMEISLBPrrL5y4UoU,徽州唐皋的劝世故事,"徽州 唐皋 的 劝 世故 事
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=400904153&amp;idx=1&amp;sn=66cdd4c90be3819435a46ebae4538110&amp;mpshare=1&amp;scene=5&amp;srcid=0131RR2dJ2fJSJ7dkn17KvGp,徽州唐皋的绝世对联,"徽州 唐皋 的 绝世 对 联
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=400915726&amp;idx=1&amp;sn=c4b422e5fb0e6859b3edfe8915434606&amp;mpshare=1&amp;scene=5&amp;srcid=0131kmLPE7K8T5e632KjAgMA,唐皋的两个奇妙梦境,"唐皋 的 两 个 奇妙 梦境
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=402271173&amp;idx=1&amp;sn=6357fb74b4a4299424a94ef1d5f5ed1a&amp;mpshare=1&amp;scene=5&amp;srcid=0131rcrgb8W1btLhvT4alZFv,放飏灯 上月宫,"放 飏灯 上 月宫
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=2649754892&amp;idx=1&amp;sn=b499060c5a4f089a2d61043b11b99610&amp;mpshare=1&amp;scene=5&amp;srcid=0131OGCDa78mjwky5HQTGBcN,徽州村落——风水的“理想国”（一）,"徽州 村落 —— 风水 的 “ 理想国 ” （ 一 ）
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=2649754967&amp;idx=1&amp;sn=458523ad46dd07769a31417345f5cc98&amp;mpshare=1&amp;scene=5&amp;srcid=01316nVYIiP3YTbYpWubcxlG,狮子林中秋夜话,"狮子 林中 秋 夜话
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484781&amp;idx=1&amp;sn=a66532961028a64b120a6f8ea224251a&amp;chksm=,徽州万象｜春暖花开，何不来场寻“根”之旅,"徽州 万象 ｜ 春暖花开 ， 何 不 来 场 寻 “ 根 ” 之 旅
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=2649755036&amp;idx=1&amp;sn=c2b4f12898404c256169f4e5f7b4612f&amp;chksm=,绩溪登源河光影漫叙,"绩溪 登 源 河 光影 漫 叙
",1
http://mp.weixin.qq.com/s?__biz=MjM5MzQ0NTUyOA==&amp;mid=2649755049&amp;idx=1&amp;sn=c061380bfe96305342aa3816c13c126a&amp;chksm=,冬季黄山修行漫语,"冬季 黄山 修行 漫语
",1
http://mp.weixin.qq.com/s?__biz=MzIyOTQ4MjEyNA==&amp;mid=2247483768&amp;idx=1&amp;sn=b56bcb2133bc3cb5c4561621eb4bd18e&amp;mpshare=1&amp;scene=5&amp;srcid=0131NVU4vDPXgPRrTHiplgJ4,中秋特刊 | 徽州各县的中秋老习俗,"中秋 特刊 | 徽州 各 县 的 中秋 老 习俗
",1
http://mp.weixin.qq.com/s?__biz=MzIyOTQ4MjEyNA==&amp;mid=2247483798&amp;idx=1&amp;sn=6029e81667d0c6b1db6d0362ab1c33da&amp;chksm=,宋代以来中国思想文化发展线索——三个徽州人：朱熹、戴震和胡适,"宋代 以来 中国 思想 文化 发展 线索 —— 三 个 徽州 人 ： 朱熹 、 戴震 和 胡 适
",1
http://mp.weixin.qq.com/s?__biz=MzIyOTQ4MjEyNA==&amp;mid=2247483771&amp;idx=1&amp;sn=f98bb48f347310572f1778411c38c3b8&amp;chksm=,徽州古井，深藏了多少历史往事,"徽州 古井 ， 深 藏 了 多少 历史 往事
",1
http://mp.weixin.qq.com/s?__biz=MzIyOTQ4MjEyNA==&amp;mid=2247483787&amp;idx=1&amp;sn=0638aea4f49c2e45cbbd539a797ede8d&amp;chksm=,毕昇的传承——探寻活字印刷术的美,"毕昇 的 传承 —— 探寻 活字 印刷术 的 美
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=402536189&amp;idx=1&amp;sn=d07bf66bc7866d37404472d94f992e8b&amp;mpshare=1&amp;scene=5&amp;srcid=0131bhxeV4EgP8rZCnLzGEdx,儒释道三教和谐共处的屏山村,"儒释道 三教 和谐 共处 的 屏山 村
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=402581191&amp;idx=1&amp;sn=c8f5a3ff6f41a977cafd41d351c2c3e0&amp;mpshare=1&amp;scene=5&amp;srcid=0131kRqnedeTq3yZ5zlhN4rQ,徽州的一位悲情文人,"徽州 的 一 位 悲情 文人
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=402685406&amp;idx=1&amp;sn=8127b6de844b319c8d34b659ed72b80c&amp;mpshare=1&amp;scene=5&amp;srcid=0131jThaI7Kvj026syOLC4yA,徽州历史年代歌,"徽州 历史 年代 歌
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=403349313&amp;idx=1&amp;sn=625122815cba2364bef7b7c41f9eae0e&amp;mpshare=1&amp;scene=5&amp;srcid=0131RVnEFike8EjNFSmaLRIJ,光前裕后的徽州堂号,"光前裕后 的 徽州 堂号
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808473&amp;idx=1&amp;sn=f59672ec119517e897b96cee4e1ad404&amp;mpshare=1&amp;scene=5&amp;srcid=0131ptYa3T5J5YCsDfhb9jDK,太平，从徽文化朋友圈进入大家庭,"太平 ， 从 徽 文化 朋友 圈 进入 大家庭
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808484&amp;idx=1&amp;sn=02417d6ea819f848a4ff8180a0b2852d&amp;mpshare=1&amp;scene=5&amp;srcid=0131oRidRbatEal6f33coqMC,历史上徽州文化的几次大浩劫,"历史 上 徽州 文化 的 几 次 大 浩劫
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808492&amp;idx=1&amp;sn=6d107d5f4adc6de496d9f5b5d1492f6d&amp;mpshare=1&amp;scene=5&amp;srcid=0131VF4mwDlsWjTSZfnAozwa,广德、石台曾属于古徽州吗？,"广德 、 石台 曾 属于 古 徽州 吗 ？
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808540&amp;idx=1&amp;sn=e975b1c36d1d3d3efb6f0a2559836bfa&amp;mpshare=1&amp;scene=5&amp;srcid=0131nOMtX69BG29u9zlpBHOj,让人眼里常含泪水的徽州DNA,"让 人 眼里 常 含泪 水 的 徽州 D N A
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808569&amp;idx=1&amp;sn=8b97067caaad5c028d919e5a1b916eba&amp;mpshare=1&amp;scene=5&amp;srcid=01312x8eVpjdRVmUscpK4jjP,“徽”字藏着的历史密码,"“ 徽 ” 字 藏 着 的 历史 密码
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808583&amp;idx=1&amp;sn=ced8b392b6e3a0a448ce877d370a8059&amp;mpshare=1&amp;scene=5&amp;srcid=0131v56o88TR8dPgmPV1Mh97,徽州历史上的农民起义斗争,"徽州 历史 上 的 农民 起义 斗争
",1
