url,segments
http://www.newshs.com/a/20150206/00156.htm,"徽 文化 研 学 旅行 实践 教育 基地 在 我市 揭 牌
"
http://news.hf365.com/system/2015/02/04/014463588.shtml,"徽 文化 民俗 博物馆 活动 小 记者 部分 稿件
"
http://news.hf365.com/system/2015/01/29/014451645.shtml,"添 “ 墨水 ” 长 见识 不妨 去 一 趟 徽 文化 民俗 博物馆
"
http://news.xinhuanet.com/politics/2014-01/09/c_125979028.htm,"纪录片 《 大黄山 》 在 京 首映 全景 展示 黄山 和 徽 文化 之 美
"
http://news.163.com/16/0520/09/BNGIGU6400014AED.html,"中国 徽州 文化 博物馆 打造 主题 研 学游
"
http://epaper.anhuinews.com/html/ahsb/20150123/article_3241443.shtml,"两 部 徽 文化 纪录片 开 机
"
http://news.xinhuanet.com/local/2013-12/27/c_118742516.htm,"纪录片 《 大黄山 》 全景 展示 黄山 和 徽 文化
"
http://www.chinadaily.com.cn/hqgj/jryw/2013-12-24/content_10882281.html,"实用 与 艺术 完美 结合 源泉 博物馆 留住 徽 文化 的 “ 根 ”
"
http://biz.ifeng.com/city/ah/human/lundao/detail_2014_12/31/3365371_0.shtml,"中国 歙县 徽班 纪念馆 30日 正式 开馆 徽 文化 又 多 展示 窗口
"
http://news.hf365.com/system/2014/12/31/014408668.shtml,"安徽 名人 馆 元旦 试 开 八大 展厅 领略 徽 文化
"
http://www.ahwang.cn/edu/20141225/1404318.shtml,"著名 娱乐 策划 品牌 星 奥 公关 正式 进军 安徽 徽 文化 演艺 市场
"
http://news.hefei.cc/2014/1225/024793851.shtml,"合肥 后街 三 期 徽 文化 特色 街区 --徽珍堂 24 日隆 重 开 街
"
http://www.newshs.com/a/20141225/00173.htm,"徽 文化 专家 座谈 探讨 徽 文化 深化 研究
"
http://www.ahwang.cn/lvyou/20141225/1404262.shtml,"逛 后街 品 徽 文化 —— 安徽 首席 徽 文化 美食 休闲 特色 街区
"
http://news.ifeng.com/a/20140508/40197701_0.shtml,"“ 徽 文化 ” 倾倒 巴黎
"
http://hf.house.sina.com.cn/scan/2014-12-18/10245951169833390623996.shtml,"宝 能 城 在 汉字 听写 中 了解 徽 文化
"
http://news.hfhouse.com/html/476333.html,"【 宝 能 城 】 在 汉字 听写 中 了解 徽 文化
"
http://www.wenming.cn/syjj/dfcz/ah/201410/t20141017_2236437.shtml,"探访 绩溪 徽 文化 的 ""前世 今生 "" 感受 古 徽 新韵 异彩 光芒
"
http://cnews.chinadaily.com.cn/jjah/2014-12/11/content_19067264.htm,"国家 旅游局 公示 最新 一 批 5 A 景区 徽州 文化 旅游区 入选
"
http://www.yuexi.gov.cn/index.php?m=content&c=index&a=show&catid=4512&id=780,"安徽 青年报 “ 寻找 徽 文化 ” 栏目 相约 岳西 高腔
"
http://news.163.com/13/1121/09/9E6N745P00014AED.html,"在 徽 文化 的 彩练 中 穿行
"
http://news.hs.xafc.com/show-571-3127-1.html,"【 宇 业 依 云 红 郡 】 徽州 文化 旅游 综合 开发 栖居 地
"
http://fashion.ifeng.com/travel/news/china/detail_2013_11/14/31251250_0.shtml,"f a i l e d : 文化 歙县 : 停驻 休闲 小 城 品味 山水 间 的 徽 文化
"
http://news.hfhouse.com/html/472652.html,"合肥 地铁站 徽 文化 设计 看看 那些 全球 最 奇特 地铁站
"
http://365jia.cn/news/2014-09-17/0B86E1954274073D.html,"合肥 文博 会 将 展现 徽 文化 魅力 黄梅 飘香 神 唐 塑 也 将 亮相
"
http://news.163.com/13/1028/14/9C9HK6HE00014AEE.html,"“ 徽商 与 徽州 文化 学术 研讨会 ” 在 合肥 举行
"
http://www.ah.xinhuanet.com/2014-09/04/c_1112362447.htm,"无 梦到 徽州 -- 中国 徽 文化 赴 法国 展序
"
http://www.ah.xinhuanet.com/2014-08/27/c_1112245993.htm,"安 师大 · 俄罗斯 米 宁 大学 徽 文化 夏令营 开营
"
http://news.cntv.cn/2013/10/17/VIDE1381993324797113.shtml,"[ 视频 ] 拯救 古 村落 安徽 绩溪 : 千 年 仁 里 村 千 年 徽 文化
"
http://news.163.com/13/1002/16/9A6QASRU00014JB6.html,"神游 徽 文化 畅 享 祁红 香 : 游 祁门4 A 自然 景区 赏 民俗 非 遗 展演
"
http://epaper.hf365.com/hfrb/html/2014-09/24/content_37664.htm,"唱 响 徽 文化 惠民 嘉年华
"
http://news.hf365.com/system/2014/09/17/014233615.shtml,"“ 徽 文化 ” 将 首 次 亮相 合肥 文博 会
"
http://www.ah.xinhuanet.com/2014-07/09/c_1111522636.htm,"领略 徽 文化 魅力
"
http://edu.ifeng.com/a/20140903/40785066_0.shtml,"卞 利 在 荷兰 、 挪威 和 丹麦 三 国 为 华人 华侨 宣讲 徽 文化
"
http://ent.ifeng.com/live/news/gudian/gudian_2014_01/15/33034088_0.shtml,"《 风情 安徽 之 仙乐 飘飘 》 : 徽 文化 跨 界 音乐 革命
"
http://edu.ifeng.com/gaoxiao/detail_2014_08/25/38488709_0.shtml,"中 俄 青年 共同 开启 徽 文化 夏令营
"
http://news.sina.com.cn/o/2013-08-01/092527831616.shtml,"弘扬 徽 文化 打造 区域 文博 展会 品牌
"
http://www.wenming.cn/wmzh_pd/fw/whyc/201405/t20140526_1964827.shtml,"徽州 文化 薪火 相传 黟县 非 遗 保护 显 生机
"
http://news.sina.com.cn/o/2013-07-23/052327743046.shtml,"台湾 青年 学生 徽 文化 夏令营 在 肥开营
"
http://ent.ifeng.com/HOT/yaowen/detail_2013_11/21/31425188_0.shtml,"《 徽商 传奇 》 : 一 出 关于 徽商 徽 人 徽 文化 的 诚实 之 作 一 部 探索 中国 ...
"
http://www.chexun.com/2014-04-22/102423612.html,"采 谷雨 春茶 品 徽州 文化 黄山 自驾游 圆满 落幕
"
http://news.bitauto.com/guochanhangqing/20140221/1806357614.html,"江淮 和悦 A 30 直 降 0.3万 体验 ""徽 文化 "" 之 旅
"
http://news.cheshi.com/20140219/1259569.shtml,"魅力 江淮 皖美 体验 — 江淮 “ 徽 文化 ” 之 旅
"
http://www.chinanews.com/df/2014/04-14/6061453.shtml,"合肥市 轨道 公司 : 地铁站 设计 将 体现 “ 徽 文化 ” ( 图 )
"
http://news.bitauto.com/areashopcar/20140304/1806368048.html,"聊城 江淮 和悦 A 30 “ 徽 文化 ” 体验 之 旅
"
http://finance.ifeng.com/roll/20130618/8143629.shtml,"中国 徽 文化 呈现 国粹 魅力
"
http://www.wenming.cn/wmzh_pd/fw/201404/t20140403_1846614.shtml,"黄山 保护 利用 古建筑 传承 弘扬 徽 文化
"
http://www.wenming.cn/wmzh_pd/fw/whyc/zxdt/201404/t20140401_1839644.shtml,"徽州 利用 好 徽 文化 标本 精心 打造 徽 文化 产品
"
http://www.ah.xinhuanet.com/2014-04/01/c_1110044758.htm,"中外 学子 感受 徽 文化
"
http://www.guangyuanol.cn/news/newspaper/2014/0524/204670.html,"在 徽商 博物馆 领略 徽 文化
"
http://news.sina.com.cn/o/p/2013-06-07/104627341460.shtml,"感悟 徽 文化 欢乐 度 佳节 ( 图 )
"
http://news.163.com/13/0606/16/90MUNF7300014JB5_3.html,"徽 文化 奇葩 ―― 绩溪 ( 图 ) ( 三 )
"
http://money.163.com/13/0606/16/90MUNGKR00254TI5_4.html,"徽 文化 奇葩 ―― 绩溪 ( 图 ) ( 四 )
"
http://money.163.com/13/0606/16/90MUNGKR00254TI5_2.html,"徽 文化 奇葩 ―― 绩溪 ( 图 ) ( 二 )
"
http://news.sina.com.cn/o/p/2013-06-06/163427333270.shtml,"徽 文化 奇葩 ―― 绩溪 ( 图 )
"
http://news.ifeng.com/gundong/detail_2013_10/21/30518089_0.shtml,"【 安徽 绩溪 拯救 传统 村落 】 千 年 仁 里 村 千 年 徽 文化
"
http://news.hefei.cc/2014/0520/024037438.shtml,"合肥 经 开区 芙蓉 社区 组织 辖区 儿童 体验 徽 文化
"
http://365jia.cn/news/2014-03-20/6C4478F73ACFE6E9_2.html,"合肥 最 大 规模 道路 命名 规划 完工 1597 个 新 路名 满是 徽 文化
"
http://news.163.com/13/0529/03/900T651B00014AED.html,"徽 文化 艺术 展示 中心 在 京 成立
"
http://news.wehefei.com/system/2014/05/13/010123651.shtml,"今日 安徽 : “ 老字号 ” 安徽 饭店 将 “ 重 出 江湖 ” 凸 显 徽 文化 特色
"
http://news.sina.com.cn/o/2013-05-28/052927241649.shtml,"中国 徽 文化 艺术 展示 中心 在 京 挂牌
"
http://www.china.com.cn/city/2013-05/27/content_28941675.htm,"非 遗 传承 人 吴 笑梅 被 邀 赴 桂林 学校 作 徽 文化 讲座
"
http://gb.cri.cn/43871/2013/05/27/7011s4127944.htm,"夜游 新安江 品味 徽 文化 ( 组图 )
"
http://news.163.com/13/0527/10/8VSGATHM00014AED.html,"传统 徽州 文化 焕发 新 活力 ( 图 )
"
http://news.sina.com.cn/o/2013-05-27/045527232160.shtml,"中国 徽 文化 艺术 展示 中心 在 京 揭 牌 孙 家正 等 出席
"
http://news.cntv.cn/2013/05/26/VIDE1369572960588830.shtml,"[ 视频 ] 北京 : 中国 徽 文化 艺术 展示 中心 成立
"
http://www.chinatimes.com/cn/realtimenews/20140508005959-260408,"「 中国 徽 文化 」 图片展 亮相 巴黎
"
http://www.chinatimes.com/realtimenews/20140508005959-260408,"「 中國 徽 文化 」 圖 片 展 亮相 巴黎
"
http://www.ahtv.cn/c/2014/0310/00236439.html,"皖派 油画 进 京 亮相 展现 徽 文化 魅力
"
http://www.cnr.cn/2013zt/ahwlx/dfkx/201305/t20130517_512607770.shtml,"首 个 徽 文化 基金 在 黄山 创立
"
http://edu.ifeng.com/gaoxiao/detail_2014_04/28/36066329_0.shtml,"我校 举办 徽 文化 宣传 体验 系列 活动
"
http://365jia.cn/news/2014-02-26/C7C17A2540538181_2.html,"滨湖 将 建 大型 徽 文化 风情 街 7900 元/平米 起 看 滨湖 房源
"
http://www.ah.xinhuanet.com/2014-02/26/c_119507691.htm,"合肥 滨湖 将 建 大型 徽 文化 风情 街
"
http://news.sina.com.cn/o/2013-05-07/050427044227.shtml,"如何 保护 利用 好 徽 文化 “ 活化石 ”
"
http://news.hfhouse.com/html/441075.html,"合肥 地铁站 设计 融入 徽 文化 3 号 线 5 年 后 有望 开通
"
http://tv.people.com.cn/n/2013/1227/c79889-23955901.html,"北京 : 六 集 高 清 纪录片 《 大黄山 》 首映 —— 全景 展现 黄山 与 徽 文化 之 美
"
http://news.hefei.cc/2014/0414/023810776.shtml,"合肥 地铁 首 列列 车 或 明年 8月 亮相 地铁站 将 体现 徽 文化
"
http://www.ah.xinhuanet.com/2014-03/13/c_119746688.htm,"徽 文化 “ 活化石 ” 徽州 古建筑 期待 “ 涅槃 重生 ”
"
http://www.ah.xinhuanet.com/2014-03/13/c_119743816.htm,"徽 文化 “ 活化石 ” 徽州 古建筑 期待 涅槃 重生
"
http://finance.qq.com/a/20160415/036300.htm,"黄山旅游 年报 点评 : 业绩 稳步 向前 , 再造 徽 文化 旅游 平台
"
http://www.ah.xinhuanet.com/2014-01/09/c_118903009.htm,"纪录片 《 大黄山 》 首映 全景 展示 黄山 和 徽 文化 之 美
"
http://www.huaxia.com/ah-tw/ahyw/2013/08/3471587.html,"安徽 溪 县立 足 徽 文化 保护 传承 建设 农民 文化 乐园
"
http://news.hfhouse.com/html/433210.html,"楼市 天气 : 合肥 滨 湖区 建 徽 文化 风情 街 因 睡 城 被 点名
"
http://www.ah.xinhuanet.com/2013-12/24/c_118689179.htm,"源泉 博物馆 “ 收藏 ” 厚重 徽 文化
"
http://news.gmw.cn/newspaper/2013-11/02/content_2353708.htm,"在 金华 发现 徽州 文化
"
http://news.ifeng.com/gundong/detail_2013_07/23/27822484_0.shtml,"2013 台湾 青年 学生 徽 文化 夏令营 在 合肥 开营
"
http://news.66wz.com/system/2014/01/24/103975820.shtml,"《 大黄山 》 展示 徽 文化 网友 赞 黄山 美景
"
http://news.hf365.com/system/2014/01/16/013709906.shtml,"可否 连 成 “ 徽 文化 街区 ”
"
http://jhwcw.zjol.com.cn/wcnews/system/2014/01/15/017600825.shtml,"黄宾虹 : 婺徽 文化 共同 孕育 的 一 代 大师
"
http://www.newshs.com/a/20140113/00177.htm,"龙门 乡 建 徽 文化 历史 名 人墙
"
http://www.gywb.cn/content/2013-12/31/content_378378.htm,"北京 书画家 赴 兴义 水墨 清 徽 文化 会馆 开展 交流 论坛
"
http://news.cheshi.com/20130909/1092291.shtml,"探 徽 风寻皖 韵 赏 黄梅 全新 桑塔纳 徽州 文化 符号 探秘 之 旅 第四 站
"
http://www.ah.xinhuanet.com/2013-10/27/c_117887302.htm,"首 届 安徽 文化 论坛 —— “ 徽商 与 徽州 文化 研讨会 ” 在 合肥 举行
"
http://www.newshs.com/t/a/2016-5-17/1463467861401.shtml,"中国 徽州 文化 博物馆 努力 打造 文化 景观
"
http://epaper.hf365.com/hfwb/html/2013-12/10/content_751980.htm,"徽 珍堂 — 倾力 打造 徽 文化 特色 餐饮 街区
"
http://www.cntour2.com/viewnews/2013/11/29/XLjlzkN4arN6B7ZqIHPJ0.shtml,"以 徽 文化 传承 和 发展 为 己任 凸 显 品牌 专业 优势
"
http://www.newshs.com/a/20131126/00205.htm,"黄山市 老 新协 召开 徽 文化 专题 研讨会
"
http://www.huaxia.com/ah-tw/wtwl/2013/05/3326989.html,"台湾 “ 中视 ” 记者 惊叹 歙县 徽 文化
"
http://travel.anhuinews.com/system/2013/11/22/006215115.shtml,"中国 徽 文化 艺术馆 开馆
"
http://news.cheshi.com/20130711/1021315.shtml,"全新 桑塔纳 真情 不 变 —— 徽州 文化 符号 探秘 之 旅 之 凤阳 小岗村
"
http://www.cntour2.com/viewnews/2013/10/17/A0epdXNLdDLrYNMRR3QC0.shtml,"皖南 : 徽 文化 旅游 专家 为 徽州区 ""金紫祠 "" 旅游 业态 打造 把脉 问诊
"
http://www.chinacourt.org/article/detail/2012/11/id/792803.shtml,"屯溪 法院 将 “ 徽 文化 ” 精髓 融入 审判
"
http://culture.ifeng.com/gundong/detail_2012_11/23/19453716_0.shtml,"与 徽 文化 浪漫 相约
"
http://www.ah.gov.cn/UserData/DocHtml/1/2013/8/19/5299466730128.html,"绩溪 徽 文化 博物馆 年 内 开馆
"
http://news.163.com/12/1122/03/8GSSSGD000014AED.html,"书法展 现 “ 徽 文化 ” ( 图 )
"
http://news.sina.com.cn/o/2012-11-19/081425609120.shtml,"本报 记者 走 欧洲 传播 徽 文化
"
http://www.ah.xinhuanet.com/2013-08/13/c_116918069.htm,"德国 华裔 青少年 体验 徽 文化
"
http://www.newshs.com/a/20130924/00216.htm,"“ 徽州 古代 文献 整理 与 研究 高级 研修班 ” 在 徽州 文化 博物馆 举行
"
http://news.163.com/12/1109/21/8FTA22LO00014JB5.html,"王 福宏 : 文化 是 城市 之 魂 徽 文化 的 保护 与 发展 是 有机 统一
"
http://news.hf365.com/system/2013/09/21/013453470.shtml,"合肥市 源泉 徽 文化 博物馆
"
http://www.newshs.com/a/20130910/00200.htm,"过节 “ 品尝 ” 徽 文化
"
http://www.newshs.com/a/20130908/00130.htm,"市政协 委员 视察 徽州 文化 与 生态 长廊
"
http://news.sctv.com/rw/lsjm/201309/t20130906_1584198_2.shtml,"安徽 合肥 徽 文化 博物馆 展出 古代 制作 月饼 模具
"
http://www.newshs.com/a/20130903/00125.htm,"歙县 桂林 镇 : “ 改 徽 ” 传承 了 徽 文化 美 了 乡村
"
http://news.wehefei.com/html/201308/27136852465.html,"安庆 师范学院 六 画家 赴 美 办 展 传播 中华 文化 和 徽 文化
"
http://www.china.com.cn/city/2012-10/12/content_26769398.htm,"安徽 歙县 : 弘扬 徽 文化 创建 文明 城
"
http://news.wehefei.com/html/201308/01135448769.html,"【 我 的 文化 梦 】 徽商 博物馆 馆长 许 苏平 : 激情 演绎 徽 文化
"
http://www.ah.xinhuanet.com/2013-06/07/c_116077131.htm,"感悟 徽 文化 欢乐 度 佳节
"
http://news.163.com/12/0919/18/8BPKC73N00014JB5.html,"展 博大精深 徽 文化 《 中国 黄山 》 画册 在 肥 首发 - 中国 在线
"
http://www.ce.cn/culture/gd/201306/02/t20130602_24441550.shtml,"徽 文化 艺术 展示 中心 在 京 挂牌
"
http://gongyi.sina.com.cn/gyzx/2013-04-10/161342110.html,"新浪 “ 扬帆 计划 ” 第五 天 : 孩子 感受 徽 文化
"
http://www.chinanews.com/tp/hd2011/2013/05-27/207724.shtml,"高清 : 夜游 新安江 品味 徽 文化
"
http://www.ah.xinhuanet.com/2013-05/27/c_115919896.htm,"传统 徽州 文化 焕发 新 活力
"
http://www.ah.xinhuanet.com/2013-05/27/c_115913343.htm,"中国 徽 文化 艺术 展示 中心 在 北京 揭牌
"
http://news.sina.com.cn/o/2012-09-07/055925119484.shtml,"推进 徽 文化 传承 保护 与 发展
"
http://news.sina.com.cn/o/2012-09-06/161625115294.shtml,"《 徽州 文化 大 辞典 》 入选 国家 重点 出版 规划 增补 项目
"
http://365jia.cn/news/2013-05-16/2043CAC86C1F1C76.html,"安徽 文化 产品 丛书 出版 嘉宾 建议 建 徽 文化 淘宝网
"
http://www.china.com.cn/travel/txt/2012-08/26/content_26335353.htm,"安徽 : 黄山市 探索 “ 徽 文化 ” 遗产 保护 利用 新 模式
"
http://www.wenming.cn/syjj/dfcz/201305/t20130510_1219567.shtml,"[ 安徽 ] 黄山 徽 文化 基金 成立
"
http://news.163.com/12/0823/16/89JTBPNJ00014JB5.html,"山水 实景 剧 《 宏村 · 阿菊 》 上演 新派 徽 文化
"
http://news.sina.com.cn/o/2012-08-20/095325001300.shtml,"80 后 小伙 自创 徽 文化 产品 热销 皖南 市场
"
http://news.sina.com.cn/o/2012-08-03/082924899469.shtml,"徽 文化 故事昨 出版 首发
"
http://news.cnhubei.com/xw/gn/201305/t2583252.shtml,"[ 网聚 美好 安徽 ] 宏村 行 : 探访 徽 文化 韵味 十足 的 古 民居 村落
"
http://fashion.163.com/13/0526/20/8VR0F2MF00264MK3.html,"中国 徽 文化 艺术 展示 中心 在 京 隆重 挂牌
"
http://365jia.cn/news/2013-03-29/1F331A44215C8465_7.html,"合肥 长江 中路 将 主打 徽 文化 牌 5700 元 起 看 长江路 沿线 楼盘
"
http://news.sina.com.cn/o/2012-07-19/133624805602.shtml,"“ 黄山门 ” 景区 全力 推广 徽 文化
"
http://politics.caijing.com.cn/2013-05-14/112776064.html,"深度 体验 徽 文化 徽州 打造 ""中国 梦•浪漫 红 "" 品牌
"
http://www.newshs.com/a/20130510/00199.htm,"汪 巍然 : 科学 运用 黄山 徽 文化 基金
"
http://www.newshs.com/a/20130509/00169.htm,"皖 黄山市 迎来 徽 文化 传承 发扬 的 春天 ( 香港 商报 )
"
http://www.newshs.com/a/20130508/00172.htm,"五 城镇 : 保护 古 村落 提升 徽 文化
"
http://news.hfhouse.com/html/384397.html,"合肥 蜀 山区 公布 美好 乡村 体验 游 线路 可体 验 徽 文化
"
http://news.sina.com.cn/o/2012-06-29/061124679371.shtml,"从 徽 文化 诠释 安徽 精神
"
http://www.newshs.com/a/20130421/00170.htm,"千 名 学生 游 徽州 古城 感受 徽 文化 接受 爱国主义 教育
"
http://ah.anhuinews.com/system/2013/04/14/005587997.shtml,"徽州 文化 旅游 纪念品 开发 项目
"
http://news.sina.com.cn/o/2012-06-20/042824623062.shtml,"徽 文化 书法 艺术 学会 成立
"
http://finance.people.com.cn/GB/70392/18198468.html,"从 "" 茶艺馆 "" 到 "" 博物馆 ""许 苏平 : 激情 演绎 徽 文化 ( 5 )
"
http://finance.people.com.cn/GB/70392/18198465.html,"从 "" 茶艺馆 "" 到 "" 博物馆 ""许 苏平 : 激情 演绎 徽 文化 ( 2 )
"
http://finance.people.com.cn/GB/70392/18198466.html,"从 "" 茶艺馆 "" 到 "" 博物馆 ""许 苏平 : 激情 演绎 徽 文化 ( 3 )
"
http://www.ahwang.cn/hefei/20130328/1260998_2.shtml,"合肥 长江 中路 立面 改造 主打 徽 文化 牌 计划 十 月 前 完工 ( 2 )
"
http://tech.xinmin.cn/internet/2013/03/01/18934741.html,"宣城 : 绩溪 举行 大型 民俗 活动 传承 徽 文化 品位 古 徽州
"
http://www.newshs.com/a/20130221/00157.htm,"黄山市 档案馆 : 努力 打造 徽 文化 特色 档案馆
"
http://news.sina.com.cn/o/2012-04-20/030024300284.shtml,"畅游 徽州区 一览 徽 文化
"
http://www.ah.xinhuanet.com/2012-12/13/c_114018472.htm,"绩溪县 推动 美好 乡村 建设 打造 “ 徽 文化 ” 地域 品牌
"
http://news.yninfo.com/ceshi/testzhujiang/201301/t20130123_1898965.html,"2012 台湾 学生 徽 文化 夏令营 活动 完成
"
http://www.ah.xinhuanet.com/2012-11/09/c_113651052.htm,"徽 文化 是 汉 文化 的 “ 活化石 ”
"
http://news.xinhuanet.com/politics/2012lh/2012-03/11/c_111636449.htm,"李 修松 代表 建议 依托 古 村 镇 老街 区 活 态 立体 保护 徽 文化
"
http://news.163.com/12/0310/17/7S8I214700014JB5.html,"李 修松 : 徽州 文化 博大精深 自成 一派
"
http://www.newshs.com/a/20121130/00152.htm,"传承 非 遗 技艺 弘扬 徽州 文化
"
http://www.chinanews.com/shipin/cnstv/2012/10-15/news107700.shtml,"< 宏村 · 阿菊 > : 古老 徽 文化 与 现代 艺术 的 激情 碰撞
"
http://www.newshs.com/a/20121109/00128.htm,"徽 文化 是 汉 文化 的 “ 活化石 ” ( 市场 星报 )
"
http://www.newshs.com/a/20121107/00191.htm,"把 徽 文化 “ 请 ” 进 校园
"
http://www.newshs.com/a/20121101/00141.htm,"屯溪区 法院 徽 文化 特色 被 评为 全省 法院 文化 建设 特色 项目
"
http://www.newshs.com/a/20121029/00146.htm,"徽 文化 博物馆
"
http://www.newshs.com/a/20121026/00200.htm,"歙县 荣膺 “ 中国 徽 文化 之 乡 ” 等 称号
"
http://www.ah.xinhuanet.com/2012-09/07/c_112990558.htm,"郑 牧民 : 推进 徽 文化 传承 保护 与 发展
"
http://www.newshs.com/a/20121015/00114.htm,"曹 征海 来 我市 调研 徽 文化 发展 暨 古 民居 保护 利用 工作
"
http://www.ah.xinhuanet.com/2012-08/27/c_112663610.htm,"黄山 与 徽 文化
"
http://news.163.com/12/0111/02/7NF1V4AS00014AED.html,"周 园徽 文化 精品 体验 中心 1月 9日 开业 ( 图 )
"
http://www.newshs.com/a/20121007/00115.htm,"徽 文化 博物馆 ( 一 )
"
http://gb.cri.cn/1321/2012/01/06/5791s3512741.htm,"【 安徽 台 】 宣 繁 秋 和 他 创建 的 源泉 徽 文化 博物馆
"
http://www.ah.xinhuanet.com/hwh/2012-08/14/content_25537652.htm,"《 大 祠堂 》 卫视 热 播 展现 徽州 文化
"
http://www.chinadaily.com.cn/hqcj/xfly/2011-12-30/content_4833941.html,"元旦 过 大年 : 看 黄山 冬雪 赏 徽州 文化
"
http://www.newshs.com/a/20120924/00142.htm,"保护 传承 好 徽 文化 建设 安徽 美好 乡村 —— 张 宝顺 在 我市 调研 工作 侧记
"
http://news.ifeng.com/gundong/detail_2012_04/05/13662928_0.shtml,"用 手机 拍 也 可以 参赛 徽 文化 摄影 比赛 报名 将 截止
"
http://news.enorth.com.cn/system/2012/06/19/009477096.shtml,"安徽 徽 文化 书法 艺术 学会 成立
"
http://www.ah.xinhuanet.com/2012-07/19/c_112688672.htm,"绩溪 : 突出 徽 文化 特色 建设 和谐 美好 乡村
"
http://edu.ifeng.com/gaoxiao/detail_2012_08/27/17124512_0.shtml,"“ 徽 文化 ” 协同 创新 中心 实施 方案 专家 咨询会 召开
"
http://www.cnhuadong.net/system/2012-8-20/content_129699.shtml,"80 后 小伙 自创 徽 文化 产品 创业 两 个 月 就 火了
"
http://v.ifeng.com/news/mainland/201111/595aed0d-0e05-40d8-96d9-2ac9d6d8b9a2.shtml,"魅力 东方 游 新安江 探 徽 文化
"
http://www.newshs.com/a/20120817/00155.htm,"从 徽 文化 中 探寻 安徽 精神
"
http://edu.ifeng.com/gaoxiao/detail_2012_08/16/16862566_0.shtml,"安徽大学 主办 全国 “ 徽 文化 ” 暑期 学校 首 次 吸引 海外 学者 参与
"
http://www.chinadaily.com.cn/hqgj/jryw/2011-11-10/content_4327728.html,"国 开行 金融 助力 徽州 文化 保护 与 开发
"
http://www.ah.xinhuanet.com/hwh/2012-06/17/content_25422691.htm,"安徽 徽 文化 书法 艺术 学会 正式 成立
"
http://www.chinanews.com/cj/2012/06-15/3966698.shtml,"从 "" 茶艺馆 "" 到 "" 博物馆 ""许 苏平 : 激情 演绎 徽 文化
"
http://gotrip.zjol.com.cn/05gotrip/system/2012/07/16/018660394.shtml,"斥资 2.3亿 《 宏村 - 阿 菊 》 徽 文化 大戏 呼之欲出
"
http://news.163.com/11/1024/13/7H4QT32C00014JB6.html,"天津 京 津 徽 文化 书画院 成立
"
http://365jia.cn/news/2012-05-18/09FA75386A587AF6_2.html,"源泉 博物馆 简介 、 展厅 介绍 及 参观 指南
"
http://365jia.cn/news/2012-05-17/389968CB81315EF7.html,"安徽 将 建 传统 工艺美术 展览馆 保护 徽 文化 继续 传承
"
http://news.163.com/11/1012/10/7G5K4DQC00014JB5.html,""" 爱上 这样 的 徽州"" : 海外 台湾 留学生 徽 文化 体验 之 旅
"
http://www.chinadaily.com.cn/hqjs/zjtw/2011-10-10/content_4016508.html,"2011 “ 徽 文化 ―― 安徽 历史 与 发展 ” 体验 之 旅
"
http://www.ah.xinhuanet.com/news/2012-05/12/content_25219184.htm,"“ 徽 文化 ” 成 我省 海外 “ 金字招牌 ”
"
http://gb.cri.cn/36724/2011/09/21/5751s3379998.htm,"第十五 届 “ 黄山 节 ” 重点 打造 徽 文化
"
http://news.cntv.cn/20110914/111793.shtml,"安徽 歙县 举行 徽 文化 体验 之 旅 活动
"
http://info.broadcast.hc360.com/2012/05/230948507205.shtml,"安徽 广播 电视台 巨资 打造 “ 徽 文化 ” 影视剧
"
http://news.xinhuanet.com/society/2011-09/01/c_121943550.htm,"安徽 面向 全球 征集 “ 徽州 老 照片 ” 弘扬 推荐 徽 文化
"
http://news.163.com/11/0819/15/7BR4K5GN00014JB6.html,"日本 华童 参加 徽 文化 体验 夏令营 感受 中国 悠久 历史
"
http://www.ce.cn/culture/gd/201203/15/t20120315_23160034.shtml,"专家 建议 活 态 立体 保护 徽 文化
"
http://www.ah.xinhuanet.com/hwh/2012-03/12/content_24870838.htm,"不 能 “ 睡 ” 在 传统上 徽 文化 需 走 自己 的 路
"
http://news.hf365.com/system/2012/04/18/011473596.shtml,"镜头 记录 古建筑 之 美 影像 传承 徽 文化 魅力
"
http://news.house365.com/gbk/hfestate/system/2012/04/17/020415398.html,"【 西 递 104 7 】 走近 明清 古 民居 感受 徽 文化 !
"
http://yishu.sdnews.com.cn/ytkx/201204/t20120413_668466.htm,"从 徽 雕 看 徽 文化 的 敛与放
"
http://news.cntv.cn/20110804/104410.shtml,"雨 润 水 视界 邀 您 体验 徽 文化
"
http://news.163.com/11/0803/17/7AI362K300014AEE.html,"王 三运 在 黄山市 调研 时 强调 : 弘扬 徽 文化 加速 新 发展
"
http://www.newshs.com/a/20120405/00205.htm,"黟县 花海 中 体验 徽 文化
"
http://www.ahwang.cn/anhui/20160519/1522123.shtml,"中国 徽州 文化 博物馆 为 文物 办理 “ 身份证 ”
"
http://www.ah.xinhuanet.com/hwh/2012-02/20/content_24737262.htm,"源泉 徽 文化 民俗 博物馆 赏 安徽 本土 文化
"
http://money.163.com/11/0723/00/79K0MIRJ00253B0H.html,"徽商 、 徽学 、 徽 文化
"
http://finance.sina.com.cn/roll/2016-04-15/doc-ifxriqqv5803378.shtml,"黄山旅游 : 再造 徽 文化 旅游 平台 买入 评级
"
