url,segments,flag
http://www.xinhs.cn/article.asp?id=77192,"徽州 八仙桌 的 起源 传说
",1
http://www.xinhs.cn/article.asp?id=77191,"徐霞客 游 道教 齐云山
",1
http://www.xinhs.cn/article.asp?id=77164,"徽商 传奇 ： 士魂 载道
",1
http://www.xinhs.cn/article.asp?id=77159,"神秘 的 “ 绩溪 之脊 ” ： 丛山 关 古道 ( 一 ）
",1
http://www.xinhs.cn/article.asp?id=77007,"徽商 在 构建 法治 社会 中 的 民间 尝试
",1
http://www.xinhs.cn/article.asp?id=76962,"珠算 宗师 程 大 位 出自 徽州
",1
http://www.xinhs.cn/article.asp?id=76947,"绝世 珍品 《 王 茂荫 奏 稿 》 进馆 记 （ 中 ）
",1
http://www.xinhs.cn/article.asp?id=76945,"徽州 古 戏台 建筑 特色 ： 严谨 均衡 可 用 可观
",1
http://www.xinhs.cn/article.asp?id=76882,"绝世 珍品 《 王 茂荫 奏 稿 》 进馆 记 ( 上 ）
",1
http://www.xinhs.cn/article.asp?id=76852,"品联 吟诗 写意 徽州
",1
http://www.xinhs.cn/article.asp?id=76851,"绩溪 “ 三 胡 ” 探源
",1
http://www.xinhs.cn/article.asp?id=76850,"以 徽州 文化 生态 赖以 存生 发展 的 徽派 建筑
",1
http://www.xinhs.cn/article.asp?id=76849,"八百 年 龙 简记 载 古 徽州 家族 祭祀 礼仪
",1
http://www.xinhs.cn/article.asp?id=76848,"老 徽州 ， 那些 渐行渐远 的 行当
",1
http://www.xinhs.cn/article.asp?id=76839,"明清 徽州 府城 的 总 水口 ： 渔 梁 坝
",1
http://www.xinhs.cn/article.asp?id=76838,"徽学 、 徽 文化 不 应受 地域 影响
",1
http://www.xinhs.cn/article.asp?id=76831,"小 地名 折射 “ 大 民生 ” —— 黟县 美 溪 乡地 名 文化 调查 手札
",1
http://www.xinhs.cn/article.asp?id=76762,"徽州 木版 年画 ： 花 开花 落 终 留 痕
",1
http://www.xinhs.cn/article.asp?id=76761,"徽派 宗祠 里 有 中原 古建筑 的 影子
",1
http://www.xinhs.cn/article.asp?id=76682,"哲学 学科 学士 — 胡 适 不欺
",1
http://www.xinhs.cn/article.asp?id=76623,"牌楼 下 的 传说
",1
http://www.xinhs.cn/article.asp?id=76244,"歙县 雄 村 乡 及时 向 县 档案馆 移交 著名 书法家 苏 士澍 题词
",1
http://www.xinhs.cn/article.asp?id=76192,"王 茂荫 “ 以 博采 人才 为 嗜好 ” （ 上 ）
",1
http://www.xinhs.cn/article.asp?id=76191,"盐业 珍贵 史料 ： 光绪 《 发官盐票 》
",1
http://www.xinhs.cn/article.asp?id=76156,"新安江 上 的 徽州 人 （ 中 ）
",1
http://www.xinhs.cn/article.asp?id=76026,"素描 汪 士慎
",1
http://www.xinhs.cn/article.asp?id=75970,"徽州 园林
",1
http://www.xinhs.cn/article.asp?id=75967,"各地 专家 学者 实地 调研 徽商 文化 与 当代 价值 结合 情况
",1
http://www.xinhs.cn/article.asp?id=75937,"新安江 上 的 徽州 人 （ 上 ）
",1
http://www.xinhs.cn/article.asp?id=75931,"“ 徽州 ” 的 更名 这个 地名 为什么 会 消失 ？
",1
http://www.xinhs.cn/article.asp?id=75778,"徽州 石头 塝
",1
http://www.xinhs.cn/article.asp?id=75777,"徽州 茶 人 小传 ： 程 羽文
",1
http://www.xinhs.cn/article.asp?id=75776,"古风 依依 师 学 和 畅
",1
http://www.xinhs.cn/article.asp?id=75673,"休宁 大 阜武 学生 敕牒 解读
",1
http://www.xinhs.cn/article.asp?id=75626,"奕村 祠堂 里 的 禁碑
",1
http://www.xinhs.cn/article.asp?id=75625,"徽州 石臼 香
",1
http://www.xinhs.cn/article.asp?id=75623,"徽州 茶 人 小传 ： 汪 懋麟
",1
http://www.xinhs.cn/article.asp?id=75622,"三 去 胡 里 ： 废墟 中 的 守望
",1
http://www.xinhs.cn/article.asp?id=75575,"焦 氏族 人 齐 聚 黄 山西 大门
",1
http://www.xinhs.cn/article.asp?id=75487,"对 黟县 西 递 一 副 名联 的 解读
",1
http://www.xinhs.cn/article.asp?id=75483,"太极拳 界 公祭 “ 太极 之 魂 ” 程 灵洗
",1
http://www.xinhs.cn/article.asp?id=75460,"族规 家训 在 社会 发展 中 的 作用
",1
http://www.xinhs.cn/article.asp?id=75354,"老街 私塾
",1
http://www.xinhs.cn/article.asp?id=75308,"雕花 木窗 里 的 徽州
",1
http://www.xinhs.cn/article.asp?id=75307,"抗战 之 初 的 救国 公债 临时 收据
",1
http://www.xinhs.cn/article.asp?id=75114,"中国 茶 界 的 黄埔 军校
",1
http://www.xinhs.cn/article.asp?id=75113,"徽州 茶 人 小传 ： 赵吉士
",1
http://www.xinhs.cn/article.asp?id=74909,"“ 皖赣古 驿道 ” 旁 发现 明 初 古 碑 徽 饶 古道 （ 虎头 降 段 ） 增寿 375年
",1
http://www.xinhs.cn/article.asp?id=74791,"探访 王 茂荫 故居
",1
http://www.xinhs.cn/article.asp?id=74751,"魅力 绩溪 掠影
",1
http://www.xinhs.cn/article.asp?id=74699,"徽州 茶 人 小传 ： 查 士标
",1
http://www.xinhs.cn/article.asp?id=74331,"徽州 民歌
",1
http://www.xinhs.cn/article.asp?id=74330,"周 恩来 与 太平 茶商 的 佳话
",1
http://www.xinhs.cn/article.asp?id=74278,"徽州 工匠
",1
http://www.xinhs.cn/article.asp?id=74217,"档案 里 的 时光
",1
http://www.xinhs.cn/article.asp?id=74216,"徽州 人民 援救 美军 飞行员
",1
http://www.xinhs.cn/article.asp?id=74141,"周 恩来 太平 、 黄 山行
",1
http://www.xinhs.cn/article.asp?id=74039,"抗日战争 时期 的 屯溪
",1
http://www.xinhs.cn/article.asp?id=73966,"休宁 大 阜武 学生 敕牒 解读
",1
http://www.xinhs.cn/article.asp?id=73935,"棠樾 牌坊 行走 天 下 的 忠孝节义
",1
http://www.xinhs.cn/article.asp?id=73927,"走 进 徽州 ， “ 悦 ” 读 徽州
",1
http://www.xinhs.cn/article.asp?id=73871,"日本 飞机 轰炸 屯溪 亲历 记
",1
http://www.xinhs.cn/article.asp?id=73606,"喝茶
",1
http://www.xinhs.cn/article.asp?id=73605,"石壁 下 的 那么些 人 ……
",1
http://www.xinhs.cn/article.asp?id=73212,"胡雪 岩 哪里人 ？ 杭州 绩溪 对 其 籍贯 之 争 由来已久
",1
http://www.xinhs.cn/article.asp?id=73111,"婺源 油纸伞 手艺人 的 幸福生活
",1
http://www.xinhs.cn/article.asp?id=73110,"新明经祠 和 水口 亭
",1
http://www.xinhs.cn/article.asp?id=73109,"徽州 人家
",1
http://www.xinhs.cn/article.asp?id=72261,"徽州 学者 研究 徽剧 起源 论文 获奖 安庆 文史 专家 提 出 反驳
",1
http://www.xinhs.cn/article.asp?id=72250,"徽州 的 堂前
",1
http://www.xinhs.cn/article.asp?id=71960,"徽州 优秀 传统 文化展 将 开展 100 多 件 展品 诠释 徽 文化
",1
http://www.xinhs.cn/article.asp?id=71919,"明末 清初 百 岁 名画家 韩 铸考
",1
http://www.xinhs.cn/article.asp?id=71827,"忆 抗战 时期 的 老屯 溪 “ 小 上海 ” ( 一 )
",1
http://www.xinhs.cn/article.asp?id=71686,"西递村 的 读书 联 ： 效 好 便 好 知 难 不 难
",1
http://www.xinhs.cn/article.asp?id=71610,"歙北上 丰 村 古 村落 的 选址 和 格局
",1
http://www.xinhs.cn/article.asp?id=71570,"温静 上庄
",1
http://www.xinhs.cn/article.asp?id=71566,"西 溪南
",1
http://www.xinhs.cn/article.asp?id=71561,"走访 汪 世清 故居
",1
http://www.xinhs.cn/article.asp?id=71298,"徽商 入 赣 要道 — 右 龙 岭 古道 探秘 （ 四 ）
",1
http://www.xinhs.cn/article.asp?id=71219,"绝世 珍品 《 王 茂荫 奏 稿 》 进馆 记
",1
http://www.xinhs.cn/article.asp?id=71195,"漫话 屯溪 老街 商铺 招牌 与 几 位 书法 名家 轶事 （ 一 ）
",1
http://www.xinhs.cn/article.asp?id=71345,"徽商 入 赣 要道 右 龙 岭 古道 探秘 （ 三 ）
",1
http://www.xinhs.cn/article.asp?id=70956,"徽商 入 赣 要道 —— 右 龙 岭 古道 探秘 （ 二 ）
",1
http://www.xinhs.cn/article.asp?id=70803,"徽商 入 赣 要道 —— 右 龙 岭 古道 探秘 （ 一 ）
",1
http://www.xinhs.cn/article.asp?id=69913,"黄龙 人 的 宗族 情怀
",1
http://www.xinhs.cn/article.asp?id=69843,"昔日 徽 杭 古道 上 的 虹 溪桥
",1
http://www.xinhs.cn/article.asp?id=69656,"绩溪 八 条 古道 通 杭州
",1
http://www.xinhs.cn/article.asp?id=69653,"江西 省立 “ 婺源 茶 职 ” 办学 始末
",1
http://www.xinhs.cn/article.asp?id=69611,"金色 的 记忆
",1
http://www.xinhs.cn/article.asp?id=69578,"黄山 现 百年 祁红 品 相 完好 曾 获 巴拿马 博览会 金奖
",1
http://www.xinhs.cn/article.asp?id=69003,"晋代 古 新安 著名 历史 人物 研究 正式 破题
",1
http://www.xinhs.cn/article.asp?id=68568,"徽州 人 的 碗 底 物权
",1
http://www.xinhs.cn/article.asp?id=68481,"从 几 封 “ 家书 ” 看 国民党 “ 第三 战区 ” 对日 作战 情况 （ 二 ）
",1
http://www.xinhs.cn/article.asp?id=68377,"屯溪 船民 ( 二 )
",1
http://www.xinhs.cn/article.asp?id=68376,"屯溪 船民 ( 一 )
",1
http://www.xinhs.cn/article.asp?id=68378,"李 白 《 泾川 送 族 弟錞 》 原作 地 龙门
",1
http://www.xinhs.cn/article.asp?id=68297,"拜谒 翰林 府
",1
http://www.xinhs.cn/article.asp?id=68124,"古 徽州 御书 楼 拾遗
",1
http://www.xinhs.cn/article.asp?id=68048,"徽州 茶 人 小传 —— 程 大昌
",1
http://www.xinhs.cn/article.asp?id=67767,"《 为 中国 工农红军 北上 抗日 宣言书 》 见证 抗日 烽火
",1
http://www.xinhs.cn/article.asp?id=67732,"陶 行知 先生 南京 晓庄 安葬 时 珍贵 照片
",1
http://www.xinhs.cn/article.asp?id=67569,"抗战 时期 徽州 的 一 则 婚姻 启事
",1
http://www.xinhs.cn/article.asp?id=67565,"状元 故里 看 休宁
",1
http://www.xinhs.cn/article.asp?id=67497,"徽州 古城 历史 上 的 风水 建置 ( 上 )
",1
http://www.xinhs.cn/article.asp?id=67397,"村庄 的 历史 ， 流动 的 徽韵
",1
http://www.xinhs.cn/article.asp?id=67396,"休宁 状元 黄 思永 与 清代 “ 昭 信 股票 ”
",1
http://www.xinhs.cn/article.asp?id=67150,"陶 行知 先生 的 结婚 证书
",1
http://www.xinhs.cn/article.asp?id=67109,"徽派 建筑 的 性别
",1
http://www.xinhs.cn/article.asp?id=67014,"鸡笼 山下 大 阜村 （ 下 ）
",1
http://www.xinhs.cn/article.asp?id=66839,"新四军 通讯员 吴 来贵 忆 往昔 岁月
",1
http://www.xinhs.cn/article.asp?id=66808,"安徽 休宁 戈 鲲 化 第一 位 登 上 哈佛大学 讲台 的 中国 人
",1
http://www.xinhs.cn/article.asp?id=66511,"鸡笼 山下 大 阜村 ( 上 ）
",1
http://www.xinhs.cn/article.asp?id=66337,"杨 林湾 ： 千 年 古 村落 为何 鲜有 古建筑
",1
http://www.xinhs.cn/article.asp?id=66123,"梓坞 黄 塘 军服 菴与 花 桥 吴 伯宣 其人
",1
http://www.xinhs.cn/article.asp?id=66046,"戴震 诞辰 290 周年 纪念 暨 2014 戴震 学术 研讨会 召开
",1
http://www.xinhs.cn/article.asp?id=65887,"“ 鱼鳞 图册 ” 传奇 ⑩
",1
http://www.xinhs.cn/article.asp?id=65476,"“ 鱼鳞 图册 ” 传奇 ⑨
",1
http://www.xinhs.cn/article.asp?id=65262,"“ 鱼鳞 图册 ” 传奇 ⑧
",1
http://www.xinhs.cn/article.asp?id=65269,"“ 鱼鳞 图册 ” 传奇 ⑦
",1
http://www.xinhs.cn/article.asp?id=64793,"“ 鱼鳞 图册 ” 传奇 ⑥
",1
http://www.xinhs.cn/article.asp?id=64788,"汪 仰 溪 罗 经 的 工艺 特色 初探
",1
http://www.xinhs.cn/article.asp?id=64613,"“ 鱼鳞 图册 ” 传奇 ⑤
",1
http://www.xinhs.cn/article.asp?id=64609,"初 论 汪 仰 溪 罗 经 的 工艺 特色
",1
http://www.xinhs.cn/article.asp?id=64486,"斯文 正 脉 系 梅轩
",1
http://www.xinhs.cn/article.asp?id=64483,"“ 鱼鳞 图册 ” 传奇 ④
",1
http://www.xinhs.cn/article.asp?id=64283,"“ 鱼鳞 图册 ” 传奇 ③
",1
http://www.xinhs.cn/article.asp?id=64244,"齐云山 发现 唐代 摩崖 石刻
",1
http://www.xinhs.cn/article.asp?id=64231,"黄山市 发现 270 多 件 清代 徽商 家族 文书
",1
http://www.xinhs.cn/article.asp?id=64153,"“ 鱼鳞 图册 ” 传奇 ②
",1
http://www.xinhs.cn/article.asp?id=63982,"“ 鱼鳞 图册 ” 传奇 ①
",1
http://www.xinhs.cn/article.asp?id=63950,"鬲山府君殿
",1
http://www.xinhs.cn/article.asp?id=63930,"轩辕 车会
",1
http://www.xinhs.cn/article.asp?id=63410,"松萝 茶 被窃 秘史
",1
http://www.xinhs.cn/article.asp?id=63307,"徽州 石板路
",1
http://www.xinhs.cn/article.asp?id=63178,"“ 鱼鳞 清册 ” 里 乾坤 大
",1
http://www.xinhs.cn/article.asp?id=63110,"全国 唯一 的 女 祠堂 —— 清 懿堂
",1
http://www.xinhs.cn/article.asp?id=63100,"有 家 难 归 的 徽商
",1
http://www.xinhs.cn/article.asp?id=63062,"梓溪河 的 记忆
",1
http://www.xinhs.cn/article.asp?id=62751,"休宁县 史 上 曾 有 19 名 文武 状元
",1
http://www.xinhs.cn/article.asp?id=62670,"黟县 古邮驿 西 递 铺 之 探 考
",1
http://www.xinhs.cn/article.asp?id=62600,"市 档案馆 启动 徽州 方言 抢救 与 保护 工作
",1
http://www.xinhs.cn/article.asp?id=62494,"“ 药茶 ” 松萝 神效 之 谜
",1
http://www.xinhs.cn/article.asp?id=62331,"从 岩 将 分 迁 看 大阜 水口
",1
http://www.xinhs.cn/article.asp?id=62121,"休宁 松萝 与 哥德堡号
",1
http://www.xinhs.cn/article.asp?id=62068,"赛 琼 碗 ， 演绎 一 段 徽菜 传奇
",1
http://www.xinhs.cn/article.asp?id=62067,"徽州 民间 传说 ： 铁 拐 李 惩治 强 拆 民房 县太爷
",1
http://www.xinhs.cn/article.asp?id=61428,"中国 文化 江河 · 文脉 蜿蜒 拓 徽州
",1
http://www.xinhs.cn/article.asp?id=61377,"“ 还 金 亭 ” 、 “ 奉 县 示 禁 ” 碑 里 的 徽州 道德 文化 遗存
",1
http://www.xinhs.cn/article.asp?id=61310,"鱼鳞 图册 传奇
",1
http://www.xinhs.cn/article.asp?id=61030,"我 是 安徽 徽州 人 —— 胡 适 的 一生
",1
http://www.xinhs.cn/article.asp?id=60831,"邓 石 如与 徽州 的 不解之缘
",1
http://www.xinhs.cn/article.asp?id=60541,"一壶新茗 泡 松萝
",1
http://www.xinhs.cn/article.asp?id=60513,"徽州 古 村落 文化 丛书 之 《 蜀 马 》 出版
",1
http://www.xinhs.cn/article.asp?id=60070,"徽派 宗祠 里 有 中原 古建筑 的 影子
",1
http://www.xinhs.cn/article.asp?id=60069,"古 徽州 ： 中原 望族 避乱 的 “ 世外桃源 ”
",1
http://www.xinhs.cn/article.asp?id=59992,"抗日 烽火 中 的 松萝 垦殖 青年 工学 团
",1
http://www.xinhs.cn/article.asp?id=59966,"血染 的 映山红
",1
http://www.xinhs.cn/article.asp?id=59192,"徽州 古建 装饰 的 文化 价值
",1
http://www.xinhs.cn/article.asp?id=59055,"历 溪 麻衣 龙
",1
http://www.xinhs.cn/article.asp?id=59005,"江南 宏村 古 家训
",1
http://www.xinhs.cn/article.asp?id=58907,"徽派 版画 镌印 艺术 传奇
",1
http://www.xinhs.cn/article.asp?id=58701,"走访 绩溪 胡雪 岩 故居
",1
http://www.xinhs.cn/article.asp?id=58343,"吏部 尚书 汪 由敦 齐云山 上 拜 “ 书 峰 ”
",1
http://www.xinhs.cn/article.asp?id=58278,"小镇 昨天 钩沉 （ 续 ）
",1
http://www.xinhs.cn/article.asp?id=58276,"小镇 昨天 的 钩沉
",1
http://www.xinhs.cn/article.asp?id=58206,"一 张 老 执照
",1
http://www.xinhs.cn/article.asp?id=58178,"休宁 县域 地名 拾趣
",1
http://www.xinhs.cn/article.asp?id=58176,"徽州 古城 风水 及 万安 罗 盘 浅 探
",1
http://www.xinhs.cn/article.asp?id=58136,"徽 文化 的 “ 思想库 ”
",1
http://www.xinhs.cn/article.asp?id=58112,"齐 云石 刻
",1
http://www.xinhs.cn/article.asp?id=58111,"凰腾 “ 黄 凉伞 ” 坟与 南京 “ 程 半 街 ”
",1
http://www.xinhs.cn/article.asp?id=57943,"徽州 古道之-- 江南 第一 关
",1
http://www.xinhs.cn/article.asp?id=57754,"古黟 俗谚 脍炙人口
",1
http://www.xinhs.cn/article.asp?id=57153,"堆 婆冢前思方婆
",1
http://www.xinhs.cn/article.asp?id=56584,"板桥 乡梓 坞村 百万 厅 、 月 塘 和 宋 百万 其人
",1
http://www.xinhs.cn/article.asp?id=56578,"凰腾 鱼塘 的 传说
",1
http://www.xinhs.cn/article.asp?id=56514,"徽州 板凳 龙
",1
http://www.xinhs.cn/article.asp?id=56198,"刘 伯山 再 访 汪 足 意 聊 “ 徽学 ”
",1
http://www.xinhs.cn/article.asp?id=55994,"世界 徽商 论坛 永久 会址 项目 建设 鏖战 酣
",1
http://www.xinhs.cn/article.asp?id=55660,"山水画 中 的 “ 黄山 坐标 ”
",1
http://www.xinhs.cn/article.asp?id=55622,"太 素宫 的 前世 今生
",1
http://www.xinhs.cn/article.asp?id=55270,"安 师大 成立 徽派 艺术 研究院
",1
http://www.xinhs.cn/article.asp?id=55043,"何谓 “ 炎黄子孙 ” 或 “ 黄帝 子孙 ”
",1
http://www.xinhs.cn/article.asp?id=54699,"徽州 休宁 有 “ 旺 街 ” —— 休宁 万安 老街 记
",1
http://www.xinhs.cn/article.asp?id=54674,"《 徽州 往事 》 的 历史 精神 与 现代性 观照
",1
http://www.xinhs.cn/article.asp?id=54382,"伟人 领袖 的 黄山 茶缘
",1
http://www.xinhs.cn/article.asp?id=54370,"轩辕 升 仙 之 谜
",1
http://www.xinhs.cn/article.asp?id=53678,"《 程 灵 洗 与 徽州 社会 》 编纂 启动
",1
http://www.xinhs.cn/article.asp?id=53668,"“ 徽 骆驼 ” 精神 的 传承 意义
",1
http://www.xinhs.cn/article.asp?id=53667,"略 谈 徽州 文化 的 基本 内涵
",1
http://www.xinhs.cn/article.asp?id=53357,"“ 福 ” 字 照壁 思 朱 升
",1
http://www.xinhs.cn/article.asp?id=52768,"邂逅 陶 行知
",1
http://www.xinhs.cn/article.asp?id=51630,"浙 岭 古碑
",1
http://www.xinhs.cn/article.asp?id=51592,"冯村 龙 腾 话 传说
",1
http://www.xinhs.cn/article.asp?id=51545,"万安 寻 碑
",1
http://www.xinhs.cn/article.asp?id=50969,"古人 值得 借鉴 的 四 种 为官观
",1
http://www.xinhs.cn/article.asp?id=50505,"八仙桌 以 “ 八仙 ” 命名 应该 与 休宁 有关
",1
http://www.xinhs.cn/article.asp?id=50075,"胡 晋接 先生 教 学生 怎样 日 省 “ 诚 毅 ” 校训
",1
http://www.xinhs.cn/article.asp?id=50016,"资产阶级 革命 的 伟大 先驱者 程 家柽 （ 三 ）
",1
http://www.xinhs.cn/article.asp?id=50015,"资产阶级 革命 的 伟大 先驱者 程 家柽 （ 二 ）
",1
http://www.xinhs.cn/article.asp?id=49865,"资产阶级 革命 的 伟大 先驱者 程 家柽 （ 一 ）
",1
http://www.xinhs.cn/article.asp?id=49787,"休宁 率 水河 上 最后 的 渡船
",1
http://www.xinhs.cn/article.asp?id=49786,"率 水河 上 最后 的 渡船
",1
http://www.xinhs.cn/article.asp?id=49715,"贾 而好儒 美 徽州
",1
http://www.xinhs.cn/article.asp?id=49293,"徽 文化 是 汉 文化 的 “ 活化石 ”
",1
http://www.xinhs.cn/article.asp?id=48471,"《 歙县 张氏 》 完稿 付印
",1
http://www.xinhs.cn/article.asp?id=48252,"新 棠 村 —— 贺 母校 休宁 中学 百年 华诞
",1
http://www.xinhs.cn/article.asp?id=48153,"“ 怀 梅 至 ” 之 新解
",1
http://www.xinhs.cn/article.asp?id=47479,"从 胡 适 主导 的 “ 壬戌 学制 ” 看 打工 子弟 学校 的 存亡
",1
http://www.xinhs.cn/article.asp?id=47132,"状元 博物馆 与 独占鳌头
",1
http://www.xinhs.cn/article.asp?id=47111,"漫谈 徽州 教育 名家
",1
http://www.xinhs.cn/article.asp?id=46995,"齐云山 白云 岩 地区 佛教 活动 遗迹 初 考
",1
http://www.xinhs.cn/article.asp?id=46868,"梯田 —— 蜈蚣 岭 纪事
",1
http://www.xinhs.cn/article.asp?id=46867,"公路 —— 蜈蚣 岭 纪事
",1
http://www.xinhs.cn/article.asp?id=46866,"向 张三丰 借力 振兴 徽州 武学
",1
http://www.xinhs.cn/article.asp?id=46776,"休宁县 历史 档案 为 南京 师范大学 研究 课题 提供 翔实 史料 依据
",1
http://www.xinhs.cn/article.asp?id=45764,"重 口味 的 安徽 美食 舌尖 上 沉淀 的 厚重 历史
",1
http://www.xinhs.cn/article.asp?id=45367,"休宁县 万安 古街 百年 皂荚 巷 走 出 伟大 教育家 陶 行知
",1
http://www.xinhs.cn/article.asp?id=45293,"“ 太后 坑 ” 瓷土 小 黄旗 “ 护航 ”
",1
http://www.xinhs.cn/article.asp?id=45259,"从 徽 文化 诠释 安徽 精神
",1
http://www.xinhs.cn/article.asp?id=45098,"80 后 作家 汪 鑫历史 巨作 《 徽州 魂 》 问世
",1
http://www.xinhs.cn/article.asp?id=45021,"山城 院落 诉说 晚清 金戈铁马 —— 探寻 祁门 洪 家 大屋
",1
http://www.xinhs.cn/article.asp?id=44955,"状元 未必 真 第一
",1
http://www.xinhs.cn/article.asp?id=44882,"《 徽州 魂 》 首发式 在 我市 隆重 举行
",1
http://www.xinhs.cn/article.asp?id=44791,"“ 怀 梅 至 ” 之 怀想
",1
http://www.xinhs.cn/article.asp?id=44790,"古刹 —— 徽州 往事 系列 散文
",1
http://www.xinhs.cn/article.asp?id=44787,"五 城 地势 说 —— 根据 五 城 黄氏 “ 夏天门 ” “ 庆善堂 ” 家乘
",1
http://www.xinhs.cn/article.asp?id=44501,"怡情 益智 猜 茶 谜
",1
http://www.xinhs.cn/article.asp?id=44500,"徽商 奇才 王 世顺
",1
http://www.xinhs.cn/article.asp?id=44031,"浅 谈 八仙桌
",1
http://www.xinhs.cn/article.asp?id=43670,"“ 五 城 ” 的 来历
",1
http://www.xinhs.cn/article.asp?id=43651,"入夏 宏村 更 旖旎
",1
http://www.xinhs.cn/article.asp?id=41003,"徽州 民俗 体育 流 变 研究 课题组 一 行 来 徽州区 调研
",1
http://www.xinhs.cn/article.asp?id=40977,"市 档案馆 全力 抢救 徽州 历史 档案
",1
http://www.xinhs.cn/article.asp?id=40492,"祁门 古 溪 乡 黄龙 村 永安 堂 汪氏 祭祖 暨 晒 祖宗簿 仪式 隆重 举行
",1
http://www.xinhs.cn/article.asp?id=40295,"路亭
",1
http://www.xinhs.cn/article.asp?id=40294,"拜谒 程 家 柽墓
",1
http://www.xinhs.cn/article.asp?id=40292,"松萝 访 茶
",1
http://www.xinhs.cn/article.asp?id=39926,"寻访 汪 士慎 故居 地
",1
http://www.xinhs.cn/article.asp?id=39707,"松萝 传奇
",1
http://www.xinhs.cn/article.asp?id=39491,"听 母亲 说 那 过去 的 事
",1
http://www.xinhs.cn/article.asp?id=38715,"“ 吉祥 葫芦 ” 融入 徽派 围墙
",1
http://www.xinhs.cn/article.asp?id=38700,"安徽大学 研究生 在 茗洲 村 开展 徽州 人生 仪礼 课题 调查 活动
",1
http://www.xinhs.cn/article.asp?id=38055,"帘与 徽州 园林 的 造景 艺术
",1
http://www.xinhs.cn/article.asp?id=38009,"道教 由来
",1
http://www.xinhs.cn/article.asp?id=37374,"明 刊 墨 谱 与 徽派 版画
",1
http://www.xinhs.cn/article.asp?id=36795,"钟声 瓶 镜
",1
http://www.xinhs.cn/article.asp?id=36139,"郑 板桥 松萝 结 茶缘
",1
http://www.xinhs.cn/article.asp?id=36094,"灵山 宝地 育 松萝
",1
http://www.xinhs.cn/article.asp?id=36058,"松萝 茶 古书 名录 考
",1
http://www.xinhs.cn/article.asp?id=36021,"《 明清 诗人 咏 松萝 》 诗文 考证
",1
http://www.xinhs.cn/article.asp?id=35829,"祁红 乡 方氏 祠堂 的 “ 方字 赞 ” 和 “ 祖 豆 ”
",1
http://www.xinhs.cn/article.asp?id=35473,"目莲戏 与 石台
",1
http://www.xinhs.cn/article.asp?id=35461,"珍贵 古籍 文献 为 续 修 宗谱 提供 真实 考证 依据
",1
http://www.xinhs.cn/article.asp?id=35227,"走 进 中国 松萝 博物馆
",1
http://www.xinhs.cn/article.asp?id=34462,"孙 树霖 先生 向 市志 办 赠书
",1
http://www.xinhs.cn/article.asp?id=34428,"墨 床 介绍
",1
http://www.xinhs.cn/article.asp?id=33157,"黄山 人大代表 建言 保护 “ 徽州 方言 ” 迫在眉睫
",1
http://www.xinhs.cn/article.asp?id=33000,"徽州 楹联 ： 平民 吟诵 人文 歌谣
",1
http://www.xinhs.cn/article.asp?id=32862,"徽州 年 俗 研讨会 在 徽州区 召开
",1
http://www.xinhs.cn/article.asp?id=32559,"“ 胡开文 ” 的 来历
",1
http://www.xinhs.cn/article.asp?id=32558,"徽州 （ 新安 ） 一千四百 年 “ 程 灵 洗 崇拜 现象 ” 探秘
",1
http://www.xinhs.cn/article.asp?id=32460,"再论 齐云山 的 价值 与 地位
",1
http://www.xinhs.cn/article.asp?id=32364,"休宁 地名 谈
",1
http://www.xinhs.cn/article.asp?id=32108,"这些 徽墨 为 何 不 署 “ 休宁 ” 而 署 “ 休 城 ” ？
",1
http://www.xinhs.cn/article.asp?id=31273,"黟县 ： 传承 徽州 楹联 弘扬 文化 遗产
",1
http://www.xinhs.cn/article.asp?id=28370,"与 君 共 赏 挽 翠图
",1
http://www.xinhs.cn/article.asp?id=28102,"丘壑 生 胸中 极 墨 造 万象 —— 涂 影 印象
",1
http://www.xinhs.cn/article.asp?id=28103,"涂 影 其人 其 画
",1
http://www.xinhs.cn/article.asp?id=27863,"休宁旌 城人 明 丞相 汪 广 洋 平生 “ 三 起 三 落 ”
",1
http://www.xinhs.cn/article.asp?id=27043,"“ 祁红 ” 夺冠 之 谜
",1
http://www.xinhs.cn/article.asp?id=24465,"苏州 狮子 林 与 休宁 古林黄家
",1
http://www.xinhs.cn/article.asp?id=22153,"歙县 民间 汪 华 崇仰 习俗 轶闻
",1
http://www.xinhs.cn/article.asp?id=22152,"红色 的 记忆 —— 歙县 武阳 革命 老区 原 洽 河 村 革命 活动 片断
",1
http://www.xinhs.cn/article.asp?id=21373,"白 际岭 “ 新娘 房 ” 山 名 的 来历
",1
http://www.xinhs.cn/article.asp?id=21152,"咱 古 徽州 曾 有 个 世界 第一 高人
",1
http://www.xinhs.cn/article.asp?id=20863,"殷殷 嘱托 不 敢 或 忘 —— 追忆 孙 起孟 四 次 为 家乡 题字
",1
http://www.xinhs.cn/article.asp?id=20535,"孙 起孟 的 徽州 情
",1
http://www.xinhs.cn/article.asp?id=19741,"“ 来 龙山 ” 和 “ 龙眼 井 ” 的 传说
",1
http://www.xinhs.cn/article.asp?id=19012,"散落 古 医书 “ 登堂入室 ”
",1
http://www.xinhs.cn/article.asp?id=18467,"徽州 木雕 的 由来
",1
http://www.xinhs.cn/article.asp?id=18465,"徽州 木雕 的 表现 形式
",1
http://www.xinhs.cn/article.asp?id=18464,"徽州 木雕 的 应用
",1
