,delta,price,year,odometer,title,city
676,-872.958890413,9450,2011,48480.0,2011 TOYOTA COROLLA LE AUTO,15
677,-635.695830833,8899,2011,152000.0,2011 Toyota Prius II W/Clean Title and Carfax One Owner,15
678,652.374217133,7500,2000,178000.0,2000 Toyota tacoma,15
679,1007.47263261,5950,2004,131000.0,Toyota Camry 2004 LE,15
680,1506.6327761,6400,2003,88000.0,"2003 Toyota Camry XLE only 88,000 miles original, very low, runs and drives a gr",15
681,5824.36158698,23900,2014,17500.0,2014 toyota prius,15
682,1734.74336594,5200,2000,109000.0,Toyota Avalon XLS,15
683,2048.64263765,10995,2009,55700.0,2009 Toyota Corolla LE,15
684,1512.4332248,6700,2005,182368.0,2005 TOYOTA SIENNA XLE,15
685,-373.620717402,13000,2008,106300.0,2008 Toyota Highlander Hybrid,15
686,-77.3779587499,6500,2007,139279.0,2007 TOYOTA PRIUS TOURING,15
687,-1053.6305357,5300,2007,133000.0,2007 toyota camry,15
688,-230.122994189,8100,2008,76339.0,2008 Toyota Corolla S sedan Black color (Good condition),15
689,-2811.81463719,5400,2008,85000.0,2008 ToYota Prius HyBrid Low Miles Immaculate Condition Must See,15
690,1492.75039936,17850,2007,78965.0,2007 Toyota 4RNR-1 Owner-Clean TL-78k mls-NAV-BACK UP CAMERA-INMPECABL,15
691,-42.6614041133,1999,1997,155000.0,1997 TOYOTA AVALON,15
692,-2619.43046427,5500,2007,100000.0,Looking for toyota highlander,15
693,555.763560519,3500,1999,110000.0,TOYOTA CAMRY LE 4 CYLINDERS ONLY 110K MILES,15
694,1216.6424883,12999,2010,19488.0,2010 Toyota Prius Hybrid Gold II,15
695,5242.07507926,25999,2015,14791.0,2015 Toyota Avalon XLE Premium White,15
696,-772.857379501,2800,2001,132000.0,2001 Toyota Camry Le 4cyl Low Miles Clean Title,15
697,468.454092154,3600,1994,135000.0,Toyota truck 94,15
698,-825.319422671,999,1994,172000.0,"1994 Toyota Camry, Sedan,4 Door,172K on the car, CLean Title,Carfax!!!",15
699,523.628370265,4395,2002,145000.0,"2002 Toyota Camry LE , Very Good Reliable Codition !",15
700,874.16107313,11000,2012,67500.0,2012 Toyota Corolla S,15
701,-639.057418321,1900,1999,170000.0,1999 Toyota Camry,15
702,2782.67961571,6500,2004,151700.0,2004 Toyota Rav 4,15
703,-106.178914611,2300,1993,180279.0,1993 Toyota 4runner,15
704,-5.83158398339,2700,1999,135000.0,1999 TOYOTA CAMRY,15
705,-164.756789455,4600,2006,152000.0,2006 Toyota Corolla CE,15
706,-2059.82733331,12999,2015,12144.0,2015 TOYOTA YARIS LE BLACK WITH ALLOY WHEELS,15
707,-7153.44414811,13500,2012,64900.0,2012 Toyota Tacoma Regular Cab,15
708,581.72952813,6200,2004,99000.0,2004 Toyota Camry LE 99k Miles Clean Title Clean in/out,15
709,-3688.59881164,5600,2005,115000.0,2005 Toyota Tacoma XtraCab Sr5 Pick Up 4cyl Excellent Condition,15
710,480.699277978,7700,2007,102000.0,2007 Toyota Camry Hybrid Great Condition,15
711,1605.79040696,7800,2000,175000.0,2000 Toyota Tundra for sale,15
712,480.699277978,7700,2007,102000.0,2007 Toyota Camry Hybrid Great Condition,15
713,-2113.21229884,11999,2015,25877.0,2015 TOYOTA YARIS LE RED HETCH BACK,15
714,-797.347114693,1950,2002,164345.0,2002 Daewoo Leganza (same motor as toyota),15
715,2632.3386534,13950,2006,160000.0,2006 Toyota tacoma,15
716,1598.53615901,15699,2015,10122.0,2015 TOYOTA COROLLA LE GRAY,15
717,1024.60744173,17500,2014,32000.0,2014 Toyota Camry SE 1-Owner,15
718,-182.006887339,2000,1992,70000.0,corolla toyota stationwagon low miles,15
719,-774.553277735,3500,2001,117000.0,2001 toyota siena,15
720,2093.04091071,10800,2007,73000.0,"2007 Prius Touring - Loaded, Pkg 6, Low Miles",15
721,-1413.84520538,7200,2007,68000.0,2007 Toyota Camry LE,15
722,303.353860154,17999,2015,11122.0,2015 TOYOTA CAMRY LE BLACK,15
723,-113.044859248,6000,2010,159400.0,2010 Toyota Corolla one owner le,15
724,441.566243336,8500,1991,48700.0,"1991 Black exterior Black leather Interior Toyota MR2 with 48,479 mile",15
725,-581.785787471,11999,2013,20755.0,2013 TOYOTA COROLLA LE SILVER,15
726,-976.392558268,15499,2014,29877.0,2014 Toyota Camry SE RED Sedan,15
727,7701.36158698,25777,2014,20232.0,2014 Prius plug in ( carpool stickers ),15
728,-830.048143902,5700,2004,127000.0,2004 SEQUOIA LIMITED EDITION ORIGINAL OWNER,15
729,-4812.65330757,10295,2013,73000.0,2013 Toyota Prius C ll Clean Title Clean CarFax One Owner Warranty,15
730,-2855.44073321,7900,2004,125000.0,2004 toyota tacoma 4 cylinder extended cab,15
731,-2359.03736073,10275,2011,60000.0,2011 Toyota Camry LE Clean Carfax Clean TItle Must see,15
732,-1659.12447522,6975,2010,94000.0,2010 Toyota Yaris Sedan Clean Title OneOwner CleanCleanCarFax New Tire,15
733,-863.264835652,11299,2013,46000.0,2013 Toyota Corolla LE BlueTooth 46K One Owner Warranty Clean Title Cl,15
734,4634.99157532,13500,2002,175000.0,02 Toyota,15
735,-720.922910937,5300,2009,144000.0,2009 Toyota Corolla - White,15
736,-773.472476055,5800,2004,133000.0,2004 toyota rav4,15
737,62.0473040125,8999,2005,116000.0,"Toyota Tundra SR5 116,000 miles",15
738,1013.37237265,10999,2011,138000.0,"2011 toyota prius basic,clean title,clean car fax 1 OWNER,LIKE NEW IN",15
739,489.273828579,2850,1998,135000.0,$$Toyota camry $$,15
740,7297.16714031,23500,2013,22500.0,2013 Toyota Venza XLE V6,15
741,-2364.03736073,10270,2011,60000.0,2011 Toyota Camry LE Clean Carfax Clean TItle Must see,21
742,-1654.12447522,6980,2010,94000.0,2010 Toyota Yaris Sedan Clean Title OneOwner CleanClean CarFaxNewTires,21
743,-867.264835652,11295,2013,46000.0,2013 Toyota Corolla LE BlueTooth 46K One Owner Warranty Clean Title Cl,21
744,-881.667326521,3500,2004,177000.0,2004 Toyota Camry LE - Runs Excellent Clean Title 177Km!!!,21
745,-779.971617362,9995,2004,28160.0,2004 TOYOTA TACOMA 28160 MILES,21
746,-1432.00160412,10891,2013,45000.0,2013 Toyota Corolla 45K Warranty CleanCarFax Clean Title,21
747,49.8722839232,4390,2004,187000.0,TOYOTA CAMRY 2.4 Super clean and beautiful(SMOG check OK),21
748,-87.9199693443,5400,2005,124600.0,Toyota Camry 2005 LE,21
749,-1151.01375002,14500,2012,41000.0,2012 Rav4 4wd Clean Title! New Tires 41k $14500 OBO,21
750,1103.7048256,11500,2011,42720.0,"2011TOYOTA COROLLA LE 42,720 miles",21
751,1546.01260723,5350,2003,174100.0,"Clean Toyota Camry LE, Automatic, 2003",21
752,-1327.072851,5700,2000,129000.0,2000 Toyota Tacoma,21
753,-87.3936611173,8500,2004,164000.0,2004 Toyota 4Runner SR5 Sport 4WD w/ Diff. Lock V6 4.0,21
754,-2655.03776382,6500,2005,175000.0,Toyota tacoma,21
755,1197.99553224,11500,2011,122000.0,2011 Toyota Prius IV - clean title - new tires,21
756,-92.9640155452,1600,1992,170353.0,toyota previa van/ new tires/clean title,21
757,1970.32219188,13700,2010,58000.0,2010 Toyota Prius II - clean title - new tires.,21
758,507.623588382,9900,2008,80000.0,2008 Toyota Prius - blue - clean title,21
759,1440.97946153,11500,2010,98000.0,2010 Toyota Prius for sale - leather - clean title,21
760,-1370.74018544,15950,2014,42000.0,2014 Toyota Prius - red - clean title - one owner,21
761,686.92713137,4750,2002,120000.0,"2002 toyota camry le model, Low miles",21
762,1041.56546492,6300,2005,150000.0,"2005 Toyota camry le, 1 owner",21
763,943.502396156,5400,2003,37164.0,2003 Toyota Corolla low miles 37 164,21
764,188.674243699,8995,2011,85000.0,"toyota corolla,excellent,cleantitle,2011",21
765,143.674243699,8950,2011,85000.0,"2011toyota corolla le , CLEAN TITLE, EXCELLENT",21
766,1098.59902651,7975,2008,146000.0,"2008 PRIUS CLEAN TITLE 1owner,NAV,BACK UP CAM ,LEATHER",21
767,-300.727731007,13250,2010,63000.0,2010 TOYOTA RAV4 CLEAN TITLE LOW MILES SPORT SUV,21
768,1725.53259008,7100,2005,106000.0,----1 Owner----Low Milage!!!05 Toyota Corolla S Very Reliable ***,21
769,32.122000022,1900,2000,187000.0,00 toyota corolla,21
770,406.874272691,4750,2004,149000.0,2004 Toyota Corolla Matrix 4 Doors HatchBack 38 MPG *MINT CONDITION*,21
771,-1825.21614919,25000,2014,35000.0,2014 Toyota Tacoma ext cab,21
772,-315.723815389,7300,2008,62975.0,Auto for sale,21
773,-1189.8274783,4450,2007,175000.0,2007 toyota prius,21
774,-40.5986759984,7600,2007,91000.0,Toyota Camry LE (2007),21
775,642.750399364,17000,2007,80857.0,Toyota 4Runner 2007 - Charcoal Gray,21
776,-2206.32032304,12800,2014,46000.0,2014 TOYOTA CAMRY SE Sport low 46k miles RUNS/DRIVE like new 2.5L Eng,21
777,-1394.15963835,10000,2010,78000.0,2010 Toyota Prius,21
778,322.586479922,6450,2000,64403.0,2000 Toyota 4Runner SR5 4x4 - Clean Title - Smogged - Only 64k Miles,21
779,581.580472104,4400,2002,69000.0,Toyota Corolla 2002,21
780,-1035.51391948,4000,2009,170000.0,2009 Toyota Corolla Sport For Sale,21
781,1126.89522009,13000,2002,71854.0,02 Tundra 4x4 TRD Limited,21
782,644.607441732,17120,2014,29000.0,2014 Toyota Camry SE Sport,21
783,-561.229259769,35000,2013,15500.0,2013 Tundra 5.7 Crew Max 2WD,21
784,-291.091229502,1800,1993,92000.0,1993 Toyota Corolla,21
785,-357.591901119,5200,2007,124000.0,Corolla S,21
786,581.137813615,5900,2007,115000.0,2007 TOYOTA YARIS 4 DR SEDAN,21
787,581.137813615,5900,2007,115000.0,2007 TOYOTA YARIS 4 DR SEDAN,21
788,-2996.31421785,6800,2002,110000.0,2002 Toyota Tacoma stepside,21
789,-2996.31421785,6800,2002,110000.0,2002 Toyota pre runner step side,21
790,131.970146569,8000,2009,116000.0,"2009 TOYOTA PRIUS great on gas. 116,000 BEAUTIFUL CAR",21
791,1881.63555232,9300,2009,131000.0,2009 Toyota Prius,21
792,318.012226023,4400,2003,135000.0,"WHITE Toyota camry 2003! clean title, good condition!",21
793,-1326.21514637,21000,2013,55000.0,"2013 Toyota Sienna LE, Clean title, clean record",21
794,1566.17121441,9000,2005,115000.0,Toyota Highlander,21
795,-881.667326521,3500,2004,177000.0,2004 Toyota Camry - Runs Excellent - 174Km Pass Smog!!! -,21
796,909.444459651,4200,2001,175000.0,Camry LE - Gas Saver w recent 50K service and 5 star Maintained,21
797,720.602733759,2750,1996,171100.0,1996 Toyota Avalon,21
798,379.608230978,4400,2000,137500.0,2000 TOYOTA MR2 SPYDER- MANUAL- CLEAN TITLE,21
799,386.8619211,10900,2011,56000.0,2011 TOYOTA COROLLA SPORT-MOON ROOF-CUSTOMIZED,21
800,175.44496295,4300,2003,140000.0,2003 TOYOTA CAMRY LE (140000 miles),21
801,1635.3862146,7900,2007,147873.0,2007 Toyota Camry LE,21
802,1244.57192206,13900,2007,138000.0,Toyota Tacoma 4x4,21
803,384.425220313,5350,2006,145000.0,"06 TOYOTA corolla ""S""",21
804,993.006136948,18000,2007,94000.0,"2007 Toyota Sequoia Limited Edition, 4WD, V8, LOW Miles (By Owner)",21
805,256.602534301,7800,2006,150200.0,Toyota Rav4,21
806,-2254.53860573,10800,2014,11000.0,2014 Toyota Corolla,21
807,1774.33808671,13999,2005,97000.0,2005 toyota sequoia limited original owner,21
808,49.8722839232,4390,2004,187000.0,TOYOTA CAMRY 2.4 Super clean and beautiful(SMOG check OK),21
809,-169.798901002,3400,1999,189000.0,99' TOYOTA RAV4,21
810,636.251718691,4500,2003,184000.0,Clean and Efficient 2003 Toyota Prius Must See,21
811,-5116.45917976,13500,2008,52000.0,2008 Toyota Tundra V8 52k miles,21
812,800.682053221,6700,2007,162640.0,2007 Toyota Camry Hybrid,21
813,1171.64882526,10500,2010,55000.0,Toyota Corolla 2010 S,21
814,-465.22310911,2700,1999,143000.0,1999 Toyota Avalon,21
815,1170.62831422,8995,2010,181000.0,2010 Toyota Prius Hybrid Clean Title Black New Tires,21
816,-3122.95889041,7200,2011,51000.0,2011 Toyota corolla,21
817,396.881363666,4300,2001,115000.0,Toyota Celica 115k miles Clean Title 33 MPG!!,21
818,1050.72235796,13500,2006,146000.0,2006 Tacoma TRD Sport 4x4 Double Cab Long Bed,21
819,-2.94812744326,2480,2002,180000.0,"02 toyota corolla,le.current smog.clean title.auto,great car",21
820,-40.5986759984,7600,2007,91000.0,Toyota Camry LE (2007),21
821,-1254.98801076,18750,2008,76226.0,Low mileage Excellent condition Toyota Tundra 2008,21
822,-49.7485268298,5650,2002,65485.0,****BLACK**02**TOYOTA-MR2-SPYDER** ONLY 60K MILES****,21
823,-1629.31883,18500,2011,70000.0,2011 Toyota Tacoma V6 4WD 70k miles TRD Sport Automatic,21
824,6449.64998697,30900,2012,24000.0,"2012 Toyota Tacoma Double Cab V6 4x4-- 24k Miles, TRD Sport, Loaded!",21
825,-55.8953164137,7500,2007,111000.0,"2007 Toyota Avalon XL $7,500 OBO",21
826,-1124.75022316,6500,2003,135000.0,2003 4Runner,21
827,-1049.98417243,4900,2006,150000.0,2006 Toyota Prius hybrid,21
828,-3964.5130842,7100,2011,62700.0,2011 Toyota Yaris for Sale,22
829,-1838.65385473,13000,2010,156467.0,2010 tundra work truck,22
830,7773.14123502,13995,2000,85000.0,2000 4Runner,22
831,1026.10153907,5200,2001,111716.0,2001 Toyota Camry,22
832,7192.92622458,29500,2011,42200.0,"2011 Toyota Tacoma TRD 4x4, DC, JBL, TRD!",22
833,4456.06218158,8500,2000,189000.0,2000 Toyota Tundra limited,22
834,-844.736869149,1200,1997,160000.0,1997 Toyota Avalon XLS,22
835,1367.49158397,4500,2001,107000.0,Toyota Corolla,22
836,961.462032387,10000,2003,160000.0,2003 lifted Toyota Tacoma,22
837,1276.27816789,5500,2000,90700.0,2000 Toyota Solara CLE-LOW MILES!,22
838,481.227367411,5500,1997,189762.0,1997 Toyota 4runner,22
839,2450.33693546,8500,1991,131000.0,JDM 1991 Toyota Soarer,22
840,1875.84373485,16900,2004,119000.0,2004 Toyota Tundra Double Cab,22
841,2741.1554871,9500,2007,124000.0,2007 Toyota Pruis - Clean Carfax - Excellent Car,22
842,2090.46433867,8000,2005,107000.0,Toyota Prius 2005,22
843,4044.40995004,38000,2012,34400.0,"2012 Tundra Crewmax lifted $38,000 obo",22
844,505.188689892,7989,2009,85000.0,"***2009 Toyota Corolla S, VERY CLEAN, low milage, new tires***",22
845,1471.64882526,10800,2010,55000.0,2010 Toyota Corolla S,22
846,-53.7021926886,2300,1991,170000.0,1991 Toyota MR2 - NA,22
847,46.7904438395,2800,2000,115000.0,2000 Toyota Echo - ~115K - Excellent Commuter Car,22
848,2324.2660514,9788,2007,98100.0,"Loaded Prius, perfect! Leather, BackUp Cam, JBL sound etc 98k Miles",22
849,1597.08993663,7500,2004,164000.0,2004 Toyota RAV4 L 4WD Black,22
850,553.870413802,6800,2007,87400.0,2007 TOYOTA YARIS,22
851,1318.20816101,5700,2004,140000.0,2004 Toyota Matrix XR AWD Auto,22
852,-857.124996593,2795,2001,159000.0,2001 Toyota Celica GT One Owner,22
853,135.420087172,23999,2007,52000.0,Yellow FJ cruiser 2007,22
854,3019.91273021,8500,2003,62100.0,2003 lift Toyota 4x4 V6 tRd,22
855,98.3696996895,3200,2000,180432.0,Newer Toyota Sienna LE 5D Original Owner,22
856,1239.18906371,3000,1996,147000.0,1996 Camry,22
857,1284.16011823,17900,2012,51000.0,2012 Toyota Rav4 4x4,22
858,551.025080478,12500,2006,158000.0,2006 Toyota Tacoma TRD Sport,22
859,1298.7944498,8300,2007,115700.0,2007 Toyota Camry LE for Sale,22
860,3441.13795777,9800,1999,155000.0,1999 Toyota 4runner,22
861,-91.5350605692,3950,2001,135285.0,2001 Toyota Avalon,22
862,-51.3108188917,3000,1999,176000.0,TOYOTA SIENNA 1999 kent wa,22
863,2211.6331776,13500,2010,77293.0,"2010 TOYOTA PRIUS, LOW MILES",22
864,-1152.25305418,11500,2007,128000.0,2007 fj cruiser,22
865,1855.01941392,16500,2008,150000.0,TOYOTA HIGHLANDER 2008,22
866,1389.4598046,9488,2008,98000.0,2008 Toyota Prius,22
867,1159.82071027,5999,1994,168000.0,1994 TOYOTA 4RUNNER SR5 4X4 LIMITED,22
868,982.964420139,4000,2000,173000.0,2000 Toyota Celica,22
869,-440.598675998,7200,2007,87000.0,2007 Toyota Camry LE,22
870,-1291.31185797,3200,1998,169779.0,1998 toyota tacoma 2.4,22
871,2536.88076276,9500,2008,130000.0,2008 Toyota Camry,22
872,1007.83241707,7900,2001,165231.0,Toyota Tundra 2001,22
873,1213.39145781,14400,2012,52000.0,2012 TOYOTA CAMRY SE WHITE CLEAN LOW MILES,22
874,89.3317704273,12900,2011,82004.0,Toyota Prius (price reduced ),22
875,79.027243567,4500,2004,188000.0,2004 Toyota Prius Hybrid,22
876,135.420087172,23999,2007,52000.0,2007 yellow FJ cruiser,22
877,1638.76527075,3850,1995,143000.0,Toyota Celica Convertible,22
878,-616.827785242,25000,2013,62000.0,Toyota Tundra,22
879,2388.87746218,9700,1999,90756.0,1999 Toyota Tacoma 4x4 Base Cab~ONLY 90k miles,22
880,3466.53637647,23000,2008,90000.0,2008 Toyota Tacoma Low Miles,22
881,855.307548329,9500,2011,100000.0,2011 TOYOTA COROLLA LE,24
882,924.361586976,19000,2014,20200.0,2014 Prius 3 Three Silver 20K,24
883,-239.853114387,4700,2001,140000.0,2001 TOYOTA RAV4 140K ORIGINAL MILES CLEAN TITLE,24
884,-274.513911439,2900,2001,152545.0,"2001 toyota prius hybrid, 45mpg 152k miles, smog n salvage title ready",24
885,-911.39906515,5200,2003,129253.0,2003 toyota sequoia limited,24
886,-120.401263105,3600,2002,160000.0,2002 TOYOTA CAMRY LE,24
887,-468.775528859,5000,2007,125552.0,2007 Toyota corolla (SILVER),14
888,-3980.53934638,26490,2015,18500.0,Tundra SR 2015. Only 18K miles (Norman OK).,14
889,1026.23310858,7399,2007,131500.0,2007 Toyota Camry LE Sedan,14
890,740.449184077,2500,1997,139127.0,1997 Toyota T-100,14
891,895.350869635,13200,2013,29000.0,2013 Toyota Corolla LE,14
892,4661.41586136,17500,2007,85000.0,Toyota tundra truck,14
893,216.451010444,4500,2008,120000.0,2008 Toyota Matrix,14
894,1501.28855923,4900,2000,139000.0,2000 Celica GTS 6spd,14
895,589.582700007,12000,2008,125000.0,2008 Toyota 4Runner Dark Grey,20
896,-1041.3303545,2750,2001,161000.0,2001 Toyota Avalon - Super Clean!,20
897,1699.55806931,16999,2012,36993.0,2012 Toyota Prius 2,20
898,327.624635466,2000,1996,168000.0,"1996 Toyota Rav 4 FOR SALE! $2,000",20
899,1632.8008057,5200,1996,160114.0,TOYOTA TACOMA 1996 4X4,20
900,6902.33789645,15000,2001,147000.0,built 2001 first-gen Toyota Tundra V8 4x4 - expedition ready,20
901,-773.877879799,3000,2001,17565.0,toyota tacoma 2001trd v6,20
902,1966.53637647,21500,2008,85400.0,2008 Toyota Tacoma,20
903,681.880550546,6500,2005,116047.0,2005 Toyota Prius hatchback,20
904,-1214.83530602,31500,2015,5000.0,2015 Toyota Tacoma,20
905,863.595443724,5500,2005,148556.0,Toyota Corolla S,20
906,-691.214681598,7999,2006,145000.0,2006 Toyota Highlander Hybrid Limited,20
907,296.929702539,25000,2013,33000.0,"2013 Highlander, 33,000 miles HIGHEST BIDDER",20
908,807.077018849,7700,2005,77000.0,2005 Toyota Prius with low miles,22
909,337.391312633,1900,1995,186000.0,1995 Toyota Camry,22
910,7043.0323757,25000,2008,70100.0,2008 Toyota Tundra Crew Max Limited,22
911,-280.119151073,1650,2003,123626.0,2003 Toyota Echo Sedan - Torsion Beam Rear Suspension,22
912,-1658.54343588,6500,2009,73000.0,2009 Toyota Yaris S Hatchback 73k Miles,22
913,-1401.28010275,11800,2011,55000.0,2011 Toyota Camry,22
914,2854.32219139,8200,1998,166500.0,Very Clean 1998 Toyota Tacoma 4x4,22
915,6734.43844261,15000,2009,105000.0,2009 Toyota Prius,22
916,589.582700007,12000,2008,125000.0,2008 Toyota 4Runner Dark Grey,22
917,1003.96497446,5700,2001,88000.0,2001 Toyota celica,22
918,-1377.89448949,11999,2011,107129.0,TOYOTA SIENNA LE 8 PASSANGER,22
919,-409.218341077,19700,2010,56077.0,2010 Toyota Tundra 4WD 56k,22
920,-316.814552175,1799,1992,170000.0,Toyota Celica Gt 1992,22
921,-575.985134442,9000,2010,100560.0,2010 Toyota Prius 100k miles,22
922,2163.62455076,16985,2015,2780.0,"2015 TOYOTA Corolla Sport, Low mileage!",22
923,961.462032387,10000,2003,160000.0,trade for 3 Jen ex cab lifted,22
924,-575.568737817,1500,1994,167000.0,Toyota 4x4 22re bring trailer mass upgrades selling 12/23 regardless,22
925,1002.39932053,4500,2001,185999.0,2001 Toyota Celica GT-S Automatic Transmission (MUST SEE),22
926,-677.703938688,22500,2012,93000.0,"2012 toyota tundra, 1 owner",22
927,-908.540124882,13900,2011,45000.0,2011 Prius Two. Low Miles,22
928,405.925892599,4800,2004,189000.0,04toyota camry,22
929,493.842955588,3400,2000,169000.0,2000 Toyota Camry ce,22
930,1245.02074548,7999,2007,120000.0,Toyota Camry Hybrid 2007 OBO,22
931,495.350869635,12800,2014,34000.0,2014 Toyota Corolla S Black,22
932,-440.598675998,7200,2007,87000.0,2007 Toyota Camry LE,22
933,-340.598675998,7300,2007,87000.0,2007 Toyota Camry LE,22
934,1237.17015634,4000,2000,102000.0,Toyota Corolla 2000,22
935,1929.63019718,16750,2015,4400.0,2015 Toyota Corolla S Plus Like New Only 4400 miles,22
936,1929.63019718,16750,2015,4400.0,2015 Toyota Corolla S Plus Like New Only 4400 miles,22
937,1147.03432987,5500,2003,170000.0,2003 Toyota Matrix XR Hatchback,22
938,1255.76356052,4200,1999,109000.0,Low Miles! 1999 Toyota Camry LE - 99,22
939,971.803046479,3100,1999,183690.0,Toyota corolla $ 3100 obo,22
940,4628.97994816,16000,2004,117000.0,2004 Limited Double Cab Toyota Tundra,22
941,2194.63421503,9000,2007,120000.0,2007 Toyota Prius Hybrid - Low Miles Loaded.,22
942,396.096079084,12250,2008,55000.0,2008 Toyota RAV4,22
943,-444.493893243,2200,1994,180000.0,OFFROAD 94 Toy PU 4x4 V6 3.0 5spd manual,22
944,-2986.99247095,13000,2013,24000.0,13 Toyota Camry SE low mileage,22
945,3972.927149,11000,2000,132691.0,2000 Toyota Tacoma,22
946,7808.97370153,18500,2005,148000.0,2005 Toyota Tacoma prerunner,22
947,8514.11764749,25000,2007,105000.0,07 Toyota Tacoma,22
948,-481.570609514,10000,2003,100000.0,2003 Toyota Tacoma Flatbed,22
949,1105.84036165,12500,2010,79245.0,"2010 TOYOTA PRIUS, LOW MILES",22
950,570.340552621,2300,1995,171000.0,"Toyota Camry LE (171,000 miles)",22
951,2550.70966136,16273,2012,19300.0,Beautiful Toyota Camry with super low miles and great price,22
952,6493.01689934,29000,2012,30000.0,TOYOTA HIGHLANDER 4D SE,22
953,130.246780024,2600,2000,117500.0,2000 Toyota Corolla good condition,22
954,2340.22619323,8900,1998,121000.0,1998 4Runner Limiter - Low Miles,22
955,749.138724513,2500,1992,177000.0,1992 Toyota Camry,22
956,406.547357261,12200,2005,113000.0,2005 Toyota 4Runner SR5 - Low Miles - Clean Title,22
957,-565.770475154,8650,2008,66800.0,2008 Toyota Prius - Low Miles Leather Priced to Sell,22
958,-2766.27543924,12000,2013,22000.0,2013 Toyota Yaris LE,22
959,1175.71022863,9000,2010,85000.0,2010 Toyota Corolla Sport,1
960,869.464254198,3200,1998,145000.0,Toyota Camry LE Sedan 4D,1
961,-192.339224551,5300,2005,139000.0,2005 Toyota Camry,1
962,168.451049131,2350,1999,122000.0,### 1999 toyota corolla ###,1
963,-841.192290303,6900,2001,179000.0,2001 Toyota Tundra Limited Access Cab V8,1
964,44.9772682679,6900,2007,121331.0,2007 Toyota Camry,1
965,-714.483547991,900,1996,157000.0,96 Toyota Camry,1
966,-436.91151551,4800,2007,149000.0,2007 Toyota Corolla S **Reduced**,1
967,-217.189674477,4400,2004,156000.0,2004 Toyota Camry SE V6 Very Clean 156K With Sunroof,1
968,286.550929139,6500,2006,123100.0,2006 Toyota Camry 123K Highway Miles (Clean Title),1
969,-436.91151551,4800,2007,149000.0,2007 Toyota Corolla S Reduced!!,1
970,441.220207,3850,2003,164000.0,2003 Toyota Corolla S - 164K Miles - Manual - Clean!,1
971,180.699277978,7400,2007,99772.0,Toyota Camry 2007 low mail,1
972,244.083115617,6999,2005,150000.0,2005 Toyota RAV4,1
973,-198.903626801,4999,2007,150000.0,2007 Toyota Corolla,1
974,-414.340518446,3950,2001,169000.0,2001 Toyota Sequoia,1
975,1245.17905397,7910,2003,160000.0,2003 Toyota Sequoia SR5,1
976,-686.649866325,7900,2005,159000.0,2005 toyota 4 runner,1
977,-217.035875398,1000,1998,19900.0,1998 Toyota corolla,1
978,-841.192290303,6900,2001,179000.0,2001 Toyota Tundra Limited v8 Access Cab,1
979,568.328220144,9200,2007,93000.0,2007 Toyota Sienna LE,1
980,-472.172596712,16850,2014,15000.0,2014 TOYOTA CAMRY LE -Appx.15K miles +ENHANCED ELECTRONIC TOUCH SCREEN,1
981,995.148380812,9750,2009,91560.0,2009 Toyota Camry no accidents carfax report,1
982,-246.36454034,12490,2012,64290.0,2012 Toyota Camry clean and inspected carfax,1
983,528.600592306,3800,2000,138000.0,2000 Avalon,1
984,7580.42219946,29000,2012,49600.0,2012 Toyota Tacoma 4Dr 4X4,1
985,2487.88293491,13500,2008,160000.0,2008 Toyota Tundra - Must go!,1
986,1287.01843097,8900,2007,100500.0,Immaculate Condition 2007 Toyota Avalon Limited 100k Miles Clean Carfx,1
987,-1812.72806156,8900,2012,108000.0,2012 Toyota Camry 108k Miles Clean Title firm price,1
988,1525.7067055,10000,2008,58593.0,2008 Toyota Corolla LE,1
989,-181.71976852,3500,2003,180000.0,2003 Toyota Camry,1
990,-246.375017405,17550,2008,84000.0,2008 FJ Cruiser,1
991,1811.33887343,11900,2010,83500.0,Nice prius,1
992,-419.300722022,6800,2007,105200.0,2007 Toyota Camry LE Sedan 105K,1
993,-217.035875398,1000,1998,19900.0,1998 Toyota corolla car needs work,1
994,131.972436553,6999,2008,99651.0,2008 TOYOTA COROLLA-BLACK-BEAUTIFUL-FINANCING-HABLO ESPANOL,1
995,-2028.01367942,4995,2008,126458.0,2008 TOYOTA CAMRY LE,1
996,-163.329444476,5500,2007,170000.0,2007 Toyota Camry LE,1
997,105.762149965,13000,2012,59991.0,2012 Camry SE,1
998,-1066.27453372,2200,2000,148000.0,2000 Toyota Sienna Automatic A/C *********,1
999,552.015164874,5000,2007,180012.0,2007 Toyota Corolla Sedan,1
1000,-143.624103466,5200,2002,118000.0,2002 Toyota Highlander,1
1001,-317.723870817,5900,2007,146800.0,"2007 Toyota Camry Automatic, 4 cylinder, 4 door sedan.",1
1002,80.3275390597,6900,2001,179000.0,2001 Toyota Tundra Access Cab V8,1
1003,-454.815569283,3200,2003,135000.0,2003 toyota corolla,1
1004,-2703.16661728,16500,2011,78000.0,2011 Toyota Tundra double cab 4 door V8,1
1005,58.3093480535,3900,2003,155000.0,2003 Toyota Camry LE V6 clean TX title,1
1006,-300.790304154,1650,1996,156000.0,96 Toyota Avalon,1
1007,-587.140336965,4100,2002,66000.0,2002 Toyota Camry XLE,1
1008,3149.09126833,11450,2009,100700.0,2009 Toyota Camry xle excellent clean Carfax,1
